ORI,AGENCY,Govt_level,placename,CNTY,YEAR,POP100,White_count,Black_count,Hispanic_count,Age1524_WhiteM,White_Males_All,Age1524_WhiteF,White_Females_All,Age1524_BlackM,Black_Males_All,Age1524_BlackF,Black_Females_All,Hispanic_Males_All,Age1524_HispanicM,Age1524_HispanicF,Hispanic_Females_All,Pct_WYM,Pct_WYF,POP,STATEFP,place_fips
AR05200,OUACHITA,1,Ouachita County,103.0,2010,26120.0,14883.0,10468.0,408.0,843.0,7241.0,737.0,7642.0,732.0,4737.0,771.0,5731.0,226.0,36.0,37.0,182.0,0.11642038392487225,0.09644072232399896,16340.0,5,99103
AR05300,PERRY,1,Perry County,105.0,2010,10445.0,9939.0,196.0,247.0,614.0,4924.0,598.0,5015.0,14.0,101.0,18.0,95.0,138.0,27.0,20.0,109.0,0.1246953696181966,0.11924227318045864,7969.0,5,99105
AR05400,PHILLIPS,1,Phillips County,107.0,2010,21757.0,7618.0,13719.0,287.0,419.0,3691.0,374.0,3927.0,1068.0,6210.0,1199.0,7509.0,151.0,21.0,27.0,136.0,0.11351937144405312,0.09523809523809523,10806.0,5,99107
AR05500,PIKE,1,Pike County,109.0,2010,11291.0,10163.0,330.0,727.0,621.0,5007.0,596.0,5156.0,27.0,174.0,25.0,156.0,387.0,80.0,58.0,340.0,0.12402636309167164,0.1155934833204034,10086.0,5,99109
AR05600,POINSETT,1,Poinsett County,111.0,2010,24583.0,22089.0,1775.0,543.0,1363.0,10707.0,1356.0,11382.0,134.0,840.0,147.0,935.0,308.0,59.0,40.0,235.0,0.1272998972634725,0.1191354770690564,15260.0,5,99111
AR05700,POLK,1,Polk County,113.0,2010,20662.0,19144.0,65.0,1190.0,1032.0,9368.0,999.0,9776.0,3.0,36.0,5.0,29.0,622.0,115.0,104.0,568.0,0.11016225448334756,0.10218903436988544,11872.0,5,99113
AR05800,POPE,1,Pope County,115.0,2010,61754.0,55273.0,1784.0,4168.0,5083.0,27197.0,4863.0,28076.0,321.0,991.0,188.0,793.0,2182.0,473.0,406.0,1986.0,0.1868956134867817,0.17320843424989316,24623.0,5,99115
AR05900,PRAIRIE,1,Prairie County,117.0,2010,8715.0,7529.0,1064.0,81.0,415.0,3749.0,395.0,3780.0,73.0,501.0,78.0,563.0,45.0,8.0,8.0,36.0,0.11069618564950652,0.10449735449735448,5147.0,5,99117
AR06000,PULASKI,1,Pulaski County,119.0,2010,382748.0,220051.0,133858.0,22168.0,12324.0,107105.0,11668.0,112946.0,10371.0,61781.0,11154.0,72077.0,12492.0,2405.0,1661.0,9676.0,0.1150646561785164,0.1033060046393852,57416.0,5,99119
AR06100,RANDOLPH,1,Randolph County,121.0,2010,17969.0,17339.0,128.0,283.0,1100.0,8468.0,1039.0,8871.0,13.0,72.0,5.0,56.0,167.0,41.0,23.0,116.0,0.12990080302314594,0.11712321046105288,10407.0,5,99121
AR06200,SAINT FRANCIS,1,St. Francis County,123.0,2010,28258.0,12502.0,14667.0,1149.0,665.0,6961.0,584.0,5541.0,1108.0,7631.0,1070.0,7036.0,973.0,91.0,20.0,176.0,0.0955322511133458,0.10539613788124888,15133.0,5,99123
AR06300,SALINE,1,Saline County,125.0,2010,107118.0,96978.0,4994.0,4087.0,5405.0,47832.0,5248.0,49146.0,312.0,2450.0,317.0,2544.0,2227.0,378.0,245.0,1860.0,0.11299966549590232,0.10678386847352786,40737.0,5,99125
AR06400,SCOTT,1,Scott County,127.0,2010,11233.0,9880.0,53.0,782.0,612.0,4980.0,590.0,4900.0,4.0,26.0,7.0,27.0,423.0,63.0,63.0,359.0,0.12289156626506025,0.12040816326530612,7181.0,5,99127
AR06500,SEARCY,1,Searcy County,129.0,2010,8195.0,7867.0,12.0,121.0,388.0,3926.0,397.0,3941.0,0.0,7.0,0.0,5.0,63.0,7.0,9.0,58.0,0.09882832399388693,0.10073585384420196,7841.0,5,99129
AR06600,SEBASTIAN,1,Sebastian County,131.0,2010,125744.0,96344.0,8019.0,15445.0,6305.0,46956.0,6177.0,49388.0,683.0,3941.0,681.0,4078.0,7999.0,1447.0,1259.0,7446.0,0.13427464008859358,0.12507086741718634,18730.0,5,99131
AR06700,SEVIER,1,Sevier County,133.0,2010,17058.0,11949.0,734.0,5220.0,745.0,5859.0,721.0,6090.0,63.0,345.0,52.0,389.0,2749.0,476.0,440.0,2471.0,0.12715480457415942,0.11839080459770115,9004.0,5,99133
AR06800,SHARP,1,Sharp County,135.0,2010,17264.0,16582.0,93.0,290.0,911.0,8183.0,822.0,8399.0,11.0,55.0,5.0,38.0,133.0,29.0,33.0,157.0,0.11132836368080166,0.0978687939040362,14109.0,5,99135
AR06900,STONE,1,Stone County,137.0,2010,12394.0,11995.0,11.0,157.0,586.0,5907.0,561.0,6088.0,0.0,7.0,0.0,4.0,78.0,13.0,9.0,79.0,0.09920433384120536,0.0921484888304862,9775.0,5,99137
AR07000,UNION,1,Union County,139.0,2010,41639.0,26276.0,13721.0,1460.0,1426.0,12943.0,1297.0,13333.0,1036.0,6467.0,1007.0,7254.0,801.0,129.0,106.0,659.0,0.11017538437765588,0.0972774319357984,21341.0,5,99139
AR07100,VAN BUREN,1,Van Buren County,141.0,2010,17295.0,16598.0,68.0,475.0,883.0,8266.0,809.0,8332.0,12.0,34.0,7.0,34.0,257.0,56.0,32.0,218.0,0.10682313089765304,0.0970955352856457,14008.0,5,99141
AR07200,WASHINGTON,1,Washington County,143.0,2010,203065.0,162253.0,6006.0,31458.0,15119.0,80296.0,14856.0,81957.0,859.0,3249.0,712.0,2757.0,16365.0,3001.0,2727.0,15093.0,0.1882908239513799,0.1812657857169004,36870.0,5,99143
AR07300,WHITE,1,White County,145.0,2010,77076.0,70425.0,3074.0,2879.0,5683.0,34371.0,5923.0,36054.0,360.0,1586.0,299.0,1488.0,1603.0,319.0,287.0,1276.0,0.16534287626196506,0.16428135574416153,27858.0,5,99145
AR07400,WOODRUFF,1,Woodruff County,147.0,2010,7260.0,5075.0,1994.0,87.0,264.0,2440.0,239.0,2635.0,136.0,917.0,136.0,1077.0,48.0,9.0,5.0,39.0,0.1081967213114754,0.09070208728652752,9606.0,5,99147
AR07500,YELL,1,Yell County,149.0,2010,22185.0,19226.0,307.0,4230.0,1235.0,9549.0,1114.0,9677.0,33.0,167.0,16.0,140.0,2222.0,389.0,347.0,2008.0,0.12933291444130274,0.1151183217939444,12452.0,5,99149
CA00100,ALAMEDA,1,Alameda County,1.0,2010,1510271.0,649122.0,190451.0,339889.0,39650.0,322608.0,37254.0,326514.0,13992.0,89276.0,14164.0,101175.0,173273.0,30230.0,28092.0,166616.0,0.12290457769181172,0.11409617964313935,119882.0,6,99001
CA00200,ALPINE,1,Alpine County,3.0,2010,1175.0,881.0,0.0,84.0,40.0,461.0,26.0,420.0,0.0,0.0,0.0,0.0,49.0,10.0,7.0,35.0,0.08676789587852493,0.06190476190476193,1113.0,6,99003
CA00300,AMADOR,1,Amador County,5.0,2010,38091.0,33149.0,962.0,4756.0,1773.0,17490.0,1366.0,15659.0,174.0,899.0,12.0,63.0,3146.0,561.0,248.0,1610.0,0.1013722126929674,0.08723417842774124,17332.0,6,99005
CA00400,BUTTE,1,Butte County,7.0,2010,220000.0,180096.0,3415.0,31116.0,16089.0,88464.0,15036.0,91632.0,484.0,1938.0,384.0,1477.0,16000.0,3623.0,3450.0,15116.0,0.1818705914270212,0.1640911471974856,98441.0,6,99007
CA00500,CALAVERAS,1,Calaveras County,9.0,2010,45578.0,40522.0,383.0,4703.0,2109.0,20198.0,1860.0,20324.0,61.0,251.0,12.0,132.0,2488.0,457.0,307.0,2215.0,0.10441627883948906,0.0915174178311356,29589.0,6,99009
CA00600,COLUSA,1,Colusa County,11.0,2010,21419.0,13854.0,195.0,11804.0,932.0,7028.0,784.0,6826.0,24.0,111.0,10.0,84.0,6275.0,1144.0,927.0,5529.0,0.13261240751280592,0.11485496630530324,9044.0,6,99011
CA00700,CONTRA COSTA,1,Contra Costa County,13.0,2010,1049025.0,614512.0,97161.0,255560.0,35403.0,301629.0,32271.0,312883.0,7894.0,45053.0,7966.0,52108.0,128889.0,22563.0,20955.0,126671.0,0.11737266642133215,0.10314079064698306,144971.0,6,99013
CA00800,DEL NORTE,1,Del Norte County,15.0,2010,28610.0,21098.0,993.0,5093.0,1258.0,11366.0,1072.0,9732.0,168.0,958.0,7.0,35.0,3533.0,521.0,274.0,1560.0,0.11068097835650184,0.11015207562679816,19080.0,6,99015
CA00900,EL DORADO,1,El Dorado County,17.0,2010,181058.0,156793.0,1409.0,21875.0,9509.0,78529.0,8234.0,78264.0,119.0,811.0,84.0,598.0,11071.0,1888.0,1700.0,10804.0,0.12108902443683225,0.10520801390166616,96054.0,6,99017
CA01000,FRESNO,1,Fresno County,19.0,2010,930450.0,515145.0,49523.0,468070.0,38351.0,255056.0,36173.0,260089.0,4861.0,25034.0,4634.0,24489.0,238343.0,45619.0,42067.0,229727.0,0.15036305752462206,0.13907931515750374,175489.0,6,99019
CA01100,GLENN,1,Glenn County,21.0,2010,28122.0,19990.0,231.0,10539.0,1205.0,10008.0,1104.0,9982.0,23.0,140.0,18.0,91.0,5514.0,1015.0,936.0,5025.0,0.12040367705835332,0.11059907834101383,13758.0,6,99021
CA01200,HUMBOLDT,1,Humboldt County,23.0,2010,134623.0,109920.0,1505.0,13211.0,8125.0,55178.0,7917.0,54742.0,270.0,939.0,183.0,566.0,6815.0,1551.0,1563.0,6396.0,0.14725071586501867,0.14462387198129406,62168.0,6,99023
CA01300,IMPERIAL,1,Imperial County,25.0,2010,174528.0,102553.0,5773.0,140271.0,8428.0,52732.0,7253.0,49821.0,679.0,4558.0,207.0,1215.0,69652.0,12680.0,11776.0,70619.0,0.1598270499886217,0.14558118062664338,27360.0,6,99025
CA01400,INYO,1,Inyo County,27.0,2010,18546.0,13741.0,109.0,3597.0,624.0,6931.0,588.0,6810.0,15.0,75.0,8.0,34.0,1839.0,310.0,277.0,1758.0,0.09003029865820228,0.08634361233480176,14806.0,6,99027
CA01500,KERN,1,Kern County,29.0,2010,839631.0,499766.0,48921.0,413033.0,38921.0,256944.0,33821.0,242822.0,5603.0,27128.0,4022.0,21793.0,216842.0,42610.0,36545.0,196191.0,0.15147658633787908,0.13928309625981172,274852.0,6,99029
CA01600,KINGS,1,Kings County,31.0,2010,152982.0,83027.0,11014.0,77866.0,6912.0,44246.0,5706.0,38781.0,1084.0,8017.0,527.0,2997.0,43583.0,7744.0,6158.0,34283.0,0.15621751118745195,0.1471339057786029,43586.0,6,99031
CA01700,LAKE,1,Lake County,33.0,2010,64665.0,52033.0,1232.0,11088.0,2821.0,25909.0,2674.0,26124.0,93.0,704.0,81.0,528.0,5787.0,1016.0,888.0,5301.0,0.10888108379327646,0.10235798499464094,34437.0,6,99033
CA01800,LASSEN,1,Lassen County,35.0,2010,34895.0,25532.0,2834.0,6117.0,1992.0,14866.0,1235.0,10666.0,474.0,2711.0,21.0,123.0,4789.0,1036.0,231.0,1328.0,0.1339970402260191,0.11578848678042378,20319.0,6,99035
CA01900,LOS ANGELES,1,Los Angeles County,37.0,2010,9818605.0,4936599.0,856874.0,4687889.0,349990.0,2461491.0,331190.0,2475108.0,66791.0,402404.0,68408.0,454470.0,2343059.0,437031.0,409152.0,2344830.0,0.14218617902726438,0.1338083025063957,970620.0,6,99037
CA02000,MADERA,1,Madera County,39.0,2010,150865.0,94456.0,5629.0,80992.0,6636.0,45517.0,6018.0,48939.0,289.0,1757.0,519.0,3872.0,40755.0,8217.0,7304.0,40237.0,0.14579168222861788,0.12296941089928275,52879.0,6,99039
CA02100,MARIN,1,Marin County,41.0,2010,252409.0,201963.0,6987.0,39069.0,8391.0,97954.0,7433.0,104009.0,586.0,4532.0,358.0,2455.0,20946.0,3728.0,2622.0,18123.0,0.08566265798231823,0.07146496937765001,72371.0,6,99041
CA02200,MARIPOSA,1,Mariposa County,43.0,2010,18251.0,16103.0,138.0,1676.0,802.0,8133.0,747.0,7970.0,11.0,94.0,5.0,44.0,879.0,139.0,102.0,797.0,0.0986105987950326,0.09372647427854454,14302.0,6,99043
CA02300,MENDOCINO,1,Mendocino County,45.0,2010,87841.0,67218.0,622.0,19505.0,3668.0,33312.0,3242.0,33906.0,90.0,432.0,28.0,190.0,10370.0,1971.0,1586.0,9135.0,0.1101104707012488,0.0956172948740636,54641.0,6,99045
CA02400,MERCED,1,Merced County,47.0,2010,255793.0,148381.0,9926.0,140485.0,11877.0,73750.0,10830.0,74631.0,883.0,5165.0,891.0,4761.0,71728.0,14032.0,12871.0,68757.0,0.16104406779661018,0.14511396068657798,69942.0,6,99047
CA02500,MODOC,1,Modoc County,49.0,2010,9686.0,8084.0,82.0,1342.0,397.0,4053.0,361.0,4031.0,11.0,70.0,3.0,12.0,694.0,124.0,120.0,648.0,0.09795213422156428,0.08955594145373356,6447.0,6,99049
CA02600,MONO,1,Mono County,51.0,2010,14202.0,11697.0,47.0,3762.0,811.0,6254.0,673.0,5443.0,8.0,29.0,5.0,18.0,1994.0,358.0,315.0,1768.0,0.12967700671570195,0.12364504868638618,5171.0,6,99051
CA02700,MONTEREY,1,Monterey County,53.0,2010,415057.0,230717.0,12785.0,230003.0,16875.0,117835.0,14397.0,112882.0,1060.0,8147.0,744.0,4638.0,120596.0,22836.0,20061.0,109407.0,0.14320872406330887,0.12754026328378307,100479.0,6,99053
CA02800,NAPA,1,Napa County,55.0,2010,136484.0,97525.0,2668.0,44010.0,5661.0,48055.0,5166.0,49470.0,247.0,1494.0,207.0,1174.0,23089.0,4292.0,3733.0,20921.0,0.11780251794818435,0.104426925409339,39465.0,6,99055
CA02900,NEVADA,1,Nevada County,57.0,2010,98764.0,90233.0,389.0,8439.0,4812.0,44589.0,4333.0,45644.0,47.0,232.0,31.0,157.0,4383.0,757.0,699.0,4056.0,0.1079189934737267,0.0949303303829638,66607.0,6,99057
CA03000,ORANGE,1,Orange County,59.0,2010,3010232.0,1830758.0,50744.0,1012973.0,126448.0,907076.0,117342.0,923682.0,4608.0,26492.0,4006.0,24252.0,510878.0,97358.0,89426.0,502095.0,0.13940177008321245,0.1270372270976375,227425.0,6,99059
CA03100,PLACER,1,Placer County,61.0,2010,348432.0,290977.0,4751.0,44710.0,17497.0,142063.0,16299.0,148914.0,448.0,2611.0,361.0,2140.0,22347.0,3823.0,3500.0,22363.0,0.12316366682387392,0.10945243563399007,89932.0,6,99061
CA03200,PLUMAS,1,Plumas County,63.0,2010,20007.0,17797.0,192.0,1605.0,933.0,8845.0,883.0,8952.0,55.0,117.0,18.0,75.0,841.0,162.0,133.0,764.0,0.1054833239118146,0.09863717605004467,19739.0,6,99063
CA03300,RIVERSIDE,1,Riverside County,65.0,2010,2189641.0,1335147.0,140543.0,995257.0,93593.0,665367.0,87038.0,669780.0,12917.0,70846.0,12151.0,69697.0,500233.0,95762.0,90297.0,495024.0,0.14066372392980114,0.12995013287945295,489749.0,6,99065
CA03400,SACRAMENTO,1,Sacramento County,67.0,2010,1418788.0,815151.0,147058.0,306196.0,52657.0,398099.0,50738.0,417052.0,13195.0,72181.0,12802.0,74877.0,154768.0,28093.0,26927.0,151428.0,0.1322711184906267,0.1216586900434478,632330.0,6,99067
CA03500,SAN BENITO,1,San Benito County,69.0,2010,55269.0,35181.0,483.0,31186.0,2376.0,17512.0,2239.0,17669.0,44.0,272.0,32.0,211.0,15760.0,2769.0,2567.0,15426.0,0.135678391959799,0.12671911257003793,15915.0,6,99069
CA03600,SAN BERNARDINO,1,San Bernardino County,71.0,2010,2035210.0,1153161.0,181862.0,1001145.0,92305.0,575655.0,84254.0,577506.0,17051.0,88518.0,16610.0,93344.0,500574.0,97142.0,92429.0,500571.0,0.16034777774882525,0.14589285652443434,322476.0,6,99071
CA03700,SAN DIEGO,1,San Diego County,73.0,2010,3095313.0,1981442.0,158213.0,991348.0,159081.0,1002587.0,129829.0,978855.0,16533.0,84384.0,13111.0,73829.0,490620.0,100089.0,90976.0,500728.0,0.15867051936639912,0.13263353612128456,729732.0,6,99073
CA03900,SAN JOAQUIN,1,San Joaquin County,77.0,2010,685306.0,349287.0,51744.0,266341.0,25108.0,173343.0,22169.0,175944.0,4557.0,25625.0,4246.0,26119.0,135871.0,25244.0,22642.0,130470.0,0.14484576821677253,0.12600031828309008,131588.0,6,99077
CA04000,SAN LUIS OBISPO,1,San Luis Obispo County,79.0,2010,269637.0,222756.0,5550.0,55973.0,20991.0,112251.0,17597.0,110505.0,632.0,4395.0,244.0,1155.0,29765.0,6321.0,5182.0,26208.0,0.18700056124221606,0.15924166327315506,92163.0,6,99079
CA04100,SAN MATEO,1,San Mateo County,81.0,2010,718451.0,383535.0,20436.0,182502.0,19257.0,190047.0,17318.0,193488.0,1550.0,10365.0,1260.0,10071.0,92499.0,15860.0,14081.0,90003.0,0.10132756633885302,0.08950425866203589,60767.0,6,99081
CA04200,SANTA BARBARA,1,Santa Barbara County,83.0,2010,423895.0,295124.0,8513.0,181687.0,26448.0,146491.0,24360.0,148633.0,921.0,4880.0,838.0,3633.0,93938.0,19747.0,17770.0,87749.0,0.1805435146186455,0.16389361716442513,161137.0,6,99083
CA04300,SANTA CLARA COUNTY,1,Santa Clara County,85.0,2010,1781642.0,836616.0,46428.0,479210.0,52618.0,423065.0,46942.0,413551.0,4016.0,24074.0,3612.0,22354.0,244339.0,43688.0,39261.0,234871.0,0.12437332324820065,0.11350957922964762,106193.0,6,99085
CA04400,SANTA CRUZ,1,Santa Cruz County,87.0,2010,262382.0,190208.0,2766.0,84092.0,15177.0,94629.0,14090.0,95579.0,337.0,1603.0,278.0,1163.0,42749.0,8761.0,8419.0,41343.0,0.16038423739022922,0.14741731970411912,130809.0,6,99087
CA04500,SHASTA,1,Shasta County,89.0,2010,177223.0,153726.0,1548.0,14878.0,9941.0,75258.0,9325.0,78468.0,157.0,892.0,117.0,656.0,7520.0,1301.0,1379.0,7358.0,0.13209226926041084,0.11883825253606566,72275.0,6,99089
CA04600,SIERRA,1,Sierra County,91.0,2010,3240.0,3022.0,6.0,269.0,138.0,1521.0,121.0,1501.0,1.0,5.0,0.0,1.0,145.0,18.0,16.0,124.0,0.09072978303747536,0.08061292471685542,3318.0,6,99091
CA04700,SISKIYOU,1,Siskiyou County,93.0,2010,44900.0,38030.0,571.0,4615.0,2067.0,18929.0,1792.0,19101.0,61.0,329.0,29.0,242.0,2377.0,426.0,352.0,2238.0,0.1091975276031486,0.09381707763991412,22601.0,6,99093
CA04800,SOLANO,1,Solano County,95.0,2010,413344.0,210751.0,60750.0,99356.0,14140.0,106055.0,12559.0,104696.0,4993.0,30709.0,4668.0,30041.0,51104.0,9234.0,8446.0,48252.0,0.13332704728678516,0.11995682738595552,21692.0,6,99095
CA04900,SONOMA,1,Sonoma County,97.0,2010,483878.0,371412.0,7610.0,120430.0,23576.0,180681.0,21853.0,190731.0,779.0,4288.0,570.0,3322.0,62977.0,11643.0,10018.0,57453.0,0.1304841128840332,0.11457497732408473,160167.0,6,99097
CA05000,STANISLAUS,1,Stanislaus County,99.0,2010,514453.0,337342.0,14721.0,215658.0,24308.0,165239.0,23043.0,172103.0,1561.0,7541.0,1260.0,7180.0,109289.0,20402.0,19198.0,106369.0,0.14710812822638722,0.1338907514685973,95965.0,6,99099
CA05100,SUTTER,1,Sutter County,101.0,2010,94737.0,57749.0,1919.0,27251.0,3895.0,28199.0,3524.0,29550.0,163.0,994.0,161.0,925.0,14069.0,2607.0,2284.0,13182.0,0.13812546544203694,0.1192554991539763,36978.0,6,99101
CA05200,TEHAMA,1,Tehama County,103.0,2010,63463.0,51721.0,406.0,13906.0,3165.0,25636.0,3020.0,26085.0,36.0,255.0,18.0,151.0,7189.0,1358.0,1297.0,6717.0,0.12345919800280855,0.11577534981790302,31392.0,6,99103
CA05300,TRINITY,1,Trinity County,105.0,2010,13786.0,12033.0,59.0,959.0,582.0,6213.0,499.0,5820.0,3.0,46.0,3.0,13.0,492.0,85.0,76.0,467.0,0.09367455335586672,0.08573883161512028,13063.0,6,99105
CA05400,TULARE,1,Tulare County,107.0,2010,442179.0,265618.0,7196.0,268065.0,19829.0,131513.0,18134.0,134105.0,797.0,3812.0,634.0,3384.0,136934.0,25945.0,23653.0,131131.0,0.1507759689156205,0.13522240035792849,133203.0,6,99107
CA05500,TUOLUMNE,1,Tuolumne County,109.0,2010,55365.0,48274.0,1143.0,5918.0,2734.0,24562.0,2356.0,23712.0,146.0,1045.0,20.0,98.0,3685.0,571.0,365.0,2233.0,0.11131015389626253,0.09935897435897437,44303.0,6,99109
CA05600,VENTURA,1,Ventura County,111.0,2010,823318.0,565804.0,15163.0,331567.0,39901.0,280275.0,36161.0,285529.0,1470.0,8039.0,1115.0,7124.0,168264.0,32203.0,28822.0,163303.0,0.14236374988850234,0.12664562969085452,88195.0,6,99111
CA05700,YOLO,1,Yolo County,113.0,2010,200849.0,126883.0,5208.0,60953.0,11804.0,61509.0,12297.0,65374.0,603.0,2701.0,601.0,2507.0,30618.0,6465.0,6435.0,30335.0,0.1919068754166057,0.1881023036681249,21544.0,6,99113
CA05800,YUBA,1,Yuba County,115.0,2010,72155.0,49332.0,2361.0,18051.0,3396.0,24800.0,3195.0,24532.0,239.0,1281.0,182.0,1080.0,9184.0,1589.0,1621.0,8867.0,0.13693548387096774,0.13023805641610958,44273.0,6,99115
CO00100,ADAMS,1,Adams County,1.0,2010,441603.0,323795.0,13539.0,167878.0,20331.0,161874.0,19556.0,161921.0,1122.0,7371.0,975.0,6168.0,85841.0,14241.0,13269.0,82037.0,0.12559768708995886,0.12077494580690586,61006.0,8,99001
CO00200,ALAMOSA,1,Alamosa County,3.0,2010,15445.0,11549.0,172.0,7110.0,1061.0,5771.0,945.0,5778.0,45.0,117.0,17.0,55.0,3565.0,714.0,665.0,3545.0,0.18385028591232025,0.16355140186915887,6038.0,8,99003
CO00300,ARAPAHOE,1,Arapahoe County,5.0,2010,572003.0,415910.0,58107.0,105522.0,25045.0,203408.0,23759.0,212502.0,4418.0,28860.0,4504.0,29247.0,53375.0,9052.0,8634.0,52147.0,0.12312691732871865,0.11180600653170324,117214.0,8,99005
CO00400,ARCHULETA,1,Archuleta County,7.0,2010,12084.0,10436.0,37.0,2148.0,464.0,5271.0,439.0,5165.0,4.0,25.0,0.0,12.0,1095.0,152.0,131.0,1053.0,0.08802883703282109,0.08499515972894482,4138.0,8,99007
CO00500,BACA,1,Baca County,9.0,2010,3788.0,3506.0,24.0,348.0,179.0,1733.0,147.0,1773.0,4.0,12.0,3.0,12.0,184.0,36.0,23.0,164.0,0.10328909405654932,0.0829103214890017,3081.0,8,99009
CO00600,,1,Bent County,11.0,2010,6499.0,5149.0,496.0,1985.0,368.0,3256.0,196.0,1893.0,60.0,490.0,0.0,6.0,1340.0,211.0,72.0,645.0,0.11302211302211305,0.10353935552033808,,8,99011
CO00700,BOULDER,1,Boulder County,13.0,2010,294567.0,256889.0,2532.0,39276.0,23688.0,128947.0,21168.0,127942.0,324.0,1485.0,225.0,1047.0,19805.0,3916.0,3580.0,19471.0,0.18370338200966288,0.1654499695174376,45174.0,8,99013
CO00800,CHAFFEE,1,Chaffee County,15.0,2010,17809.0,16598.0,275.0,1678.0,862.0,8684.0,633.0,7914.0,57.0,263.0,0.0,12.0,1036.0,193.0,87.0,642.0,0.09926301243666512,0.07998483699772553,6195.0,8,99015
CO00900,CHEYENNE,1,Cheyenne County,17.0,2010,1836.0,1711.0,7.0,178.0,95.0,845.0,90.0,866.0,2.0,5.0,0.0,2.0,89.0,20.0,12.0,89.0,0.1124260355029586,0.10392609699769054,2397.0,8,99017
CO01000,CLEAR CREEK,1,Clear Creek County,19.0,2010,9088.0,8664.0,56.0,429.0,367.0,4523.0,313.0,4141.0,10.0,38.0,1.0,18.0,229.0,38.0,21.0,200.0,0.08114083572849877,0.07558560734122192,4493.0,8,99019
CO01100,CONEJOS,1,Conejos County,21.0,2010,8256.0,6293.0,27.0,4620.0,405.0,3082.0,382.0,3211.0,5.0,18.0,0.0,9.0,2303.0,326.0,313.0,2317.0,0.13140817650876055,0.11896605418872624,4865.0,8,99021
CO01200,COSTILLA,1,Costilla County,23.0,2010,3524.0,2397.0,24.0,2327.0,120.0,1217.0,108.0,1180.0,1.0,16.0,2.0,8.0,1219.0,158.0,137.0,1108.0,0.09860312243221037,0.09152542372881356,3269.0,8,99023
CO01300,CROWLEY,1,Crowley County,25.0,2010,5823.0,4509.0,559.0,1686.0,369.0,3079.0,163.0,1430.0,69.0,552.0,0.0,7.0,1316.0,217.0,53.0,370.0,0.11984410522897045,0.11398601398601402,3946.0,8,99025
CO01400,CUSTER,1,Custer County,27.0,2010,4255.0,4055.0,44.0,200.0,147.0,2078.0,120.0,1977.0,5.0,36.0,3.0,8.0,129.0,15.0,9.0,71.0,0.07074109720885467,0.060698027314112286,1926.0,8,99027
CO01500,DELTA,1,Delta County,29.0,2010,30952.0,27761.0,160.0,4345.0,1487.0,13832.0,1292.0,13929.0,25.0,132.0,5.0,28.0,2322.0,375.0,349.0,2023.0,0.10750433776749566,0.09275612032450284,14408.0,8,99029
CO01700,DOLORES,1,Dolores County,33.0,2010,2064.0,1920.0,4.0,82.0,85.0,996.0,78.0,924.0,0.0,2.0,1.0,2.0,35.0,4.0,5.0,47.0,0.0853413654618474,0.08441558441558443,1504.0,8,99033
CO01800,DOUGLAS,1,Douglas County,35.0,2010,285465.0,257598.0,3476.0,21392.0,13124.0,127686.0,12492.0,129912.0,257.0,1928.0,205.0,1548.0,10481.0,1551.0,1495.0,10911.0,0.10278339050483216,0.09615739885460928,46031.0,8,99035
CO01900,EAGLE,1,Eagle County,37.0,2010,52197.0,43402.0,359.0,15689.0,2647.0,23067.0,2113.0,20335.0,40.0,232.0,17.0,127.0,8395.0,1436.0,1145.0,7294.0,0.11475267698443666,0.10390951561347432,12697.0,8,99037
CO02000,ELBERT,1,Elbert County,39.0,2010,23086.0,21861.0,164.0,1234.0,1225.0,10945.0,1123.0,10916.0,12.0,91.0,7.0,73.0,614.0,93.0,81.0,620.0,0.11192325262677022,0.10287651154268963,8828.0,8,99039
CO02100,EL PASO,1,El Paso County,41.0,2010,622263.0,496258.0,38492.0,93665.0,39055.0,247640.0,33409.0,248618.0,3841.0,20407.0,3091.0,18085.0,46888.0,8754.0,8150.0,46777.0,0.15770877079631726,0.13437884626213709,97630.0,8,99041
CO02200,FREMONT,1,Fremont County,43.0,2010,46824.0,42225.0,1843.0,5770.0,2445.0,23602.0,1808.0,18623.0,135.0,1788.0,9.0,55.0,4141.0,559.0,234.0,1629.0,0.1035929158545886,0.09708425065778876,16596.0,8,99043
CO02300,GARFIELD,1,Garfield County,45.0,2010,56389.0,46367.0,385.0,15978.0,2841.0,23725.0,2496.0,22642.0,41.0,252.0,17.0,133.0,8472.0,1510.0,1249.0,7506.0,0.11974710221285564,0.1102376115184171,13341.0,8,99045
CO02400,GILPIN,1,Gilpin County,47.0,2010,5441.0,5157.0,28.0,267.0,221.0,2738.0,148.0,2419.0,2.0,18.0,2.0,10.0,134.0,21.0,11.0,133.0,0.08071585098612126,0.061182306738321625,2735.0,8,99047
CO02500,GRAND,1,Grand County,49.0,2010,14843.0,13877.0,57.0,1116.0,769.0,7427.0,616.0,6450.0,5.0,38.0,4.0,19.0,590.0,104.0,74.0,526.0,0.10354113370135992,0.09550387596899224,6800.0,8,99049
CO02600,GUNNISON,1,Gunnison County,51.0,2010,15324.0,14152.0,48.0,1255.0,1641.0,7682.0,1151.0,6470.0,23.0,34.0,7.0,14.0,678.0,159.0,121.0,577.0,0.2136162457693309,0.17789799072642967,4839.0,8,99051
