ORI,AGENCY,Govt_level,place_fips,placename,CNTY,STATEFP,YEAR,POP100,White_count,Black_count,Hispanic_count,Age1524_WhiteM,White_Males_All,Age1524_WhiteF,White_Females_All,Age1524_BlackM,Black_Males_All,Age1524_BlackF,Black_Females_All,Hispanic_Males_All,Age1524_HispanicM,Age1524_HispanicF,Hispanic_Females_All,Pct_WYM,Pct_WYF
CO06202,GREELEY,2,32155,Greeley city,,8,1990,60536,46879,369,12327,5699,25907,6211,28029,104,242,68,166,6395,1490,1259,5932,0.219979156212607,0.22159192265153896
CO00104,THORNTON,2,77290,Thornton city,,8,1990,55031,43758,656,9309,3186,24221,3435,25136,49,359,41,340,4596,765,854,4713,0.131538747367986,0.13665658816040702
CO00704,LONGMONT,2,45970,Longmont city,,8,1990,51555,44695,180,5715,2973,23286,2984,24524,11,111,17,86,2929,550,480,2786,0.12767328008245302,0.12167672484097194
CO03504,LOVELAND,2,46465,Loveland city,,8,1990,37352,34303,100,2527,2020,17063,2082,18373,8,55,10,56,1251,204,206,1276,0.118384809236359,0.113318456430632
CO00302,LITTLETON,2,45255,Littleton city,,8,1990,33685,30997,283,1755,2095,15584,2024,16785,30,174,14,122,889,182,144,866,0.134432751540041,0.120583854632112
CO03005,WHEAT RIDGE,2,84440,Wheat Ridge city,,8,1990,29419,26551,151,2135,1465,13014,1513,14840,13,98,6,70,1047,147,171,1088,0.112571077301368,0.101954177897574
CO00301,ENGLEWOOD,2,24785,Englewood city,,8,1990,29387,26021,342,2348,1637,13198,1672,14375,25,191,37,166,1149,216,220,1199,0.124033944537051,0.116313043478261
CO03901,GRAND JUNCTION,2,31660,Grand Junction city,,8,1990,29034,25108,222,3227,1939,12503,1930,14155,57,142,20,95,1585,317,265,1642,0.155082780132768,0.136347580360297
CO00106,NORTHGLENN,2,54330,Northglenn city,,8,1990,27195,22065,437,3966,1837,12213,1822,12448,35,231,28,216,1977,366,366,1989,0.15041349381806302,0.146368894601542
CO00702,BROOMFIELD,2,9280,Broomfield city,,8,1990,24638,22444,158,1381,1495,11754,1462,11482,14,88,16,78,728,130,117,653,0.127190743576655,0.127329733495907
CO00103,COMMERCE CITY,2,16495,Commerce City city,,8,1990,16466,9815,407,5916,979,6926,987,7050,23,237,26,234,2993,500,489,2923,0.141351429396477,0.14
