ORI,AGENCY,Govt_level,place_fips,placename,CNTY,STATEFP,YEAR,POP100,White_count,Black_count,Hispanic_count,Age1524_WhiteM,White_Males_All,Age1524_WhiteF,White_Females_All,Age1524_BlackM,Black_Males_All,Age1524_BlackF,Black_Females_All,Hispanic_Males_All,Age1524_HispanicM,Age1524_HispanicF,Hispanic_Females_All,Pct_WYM,Pct_WYF
IL08217,WASHINGTON PARK,2,79085,Washington Park village,,17,2010,4196.0,472.0,3614.0,115.0,69.0,400.0,5.0,72.0,358.0,1917.0,290.0,1697.0,82.0,14.0,8.0,33.0,0.1725,0.06944444444444445
IL06702,WATERLOO,2,79150,Waterloo city,,17,2010,9811.0,9609.0,13.0,149.0,558.0,4560.0,552.0,5049.0,1.0,8.0,1.0,5.0,70.0,16.0,4.0,79.0,0.12236842105263157,0.10932857991681523
IL03801,WATSEKA,2,79228,Watseka city,,17,2010,5255.0,4996.0,41.0,189.0,292.0,2328.0,261.0,2668.0,4.0,22.0,5.0,19.0,98.0,18.0,19.0,91.0,0.1254295532646048,0.09782608695652174
IL04920,WAUCONDA,2,79267,Wauconda village,,17,2010,13603.0,11559.0,121.0,2424.0,613.0,5812.0,505.0,5747.0,7.0,60.0,7.0,61.0,1314.0,190.0,172.0,1110.0,0.10547143840330353,0.08787193318253002
IL04921,WAUKEGAN,2,79293,Waukegan city,,17,2010,89078.0,41552.0,17081.0,47612.0,2929.0,21154.0,2597.0,20398.0,1317.0,8102.0,1450.0,8979.0,24684.0,4307.0,3816.0,22928.0,0.13846081119410042,0.12731640356897736
IL0166B,WESTCHESTER,2,80047,Westchester village,,17,2010,16718.0,12434.0,2389.0,2485.0,435.0,5876.0,381.0,6558.0,176.0,1045.0,166.0,1344.0,1232.0,142.0,126.0,1253.0,0.07402995234853643,0.05809698078682525
IL02219,WEST CHICAGO,2,80060,West Chicago city,,17,2010,27086.0,18307.0,684.0,13837.0,1299.0,9341.0,1171.0,8966.0,70.0,344.0,61.0,340.0,7342.0,1315.0,1127.0,6495.0,0.1390643400064233,0.13060450591122014
IL02809,WEST CITY,2,80073,West City village,,17,2010,661.0,622.0,1.0,26.0,40.0,304.0,36.0,318.0,0.0,1.0,0.0,0.0,18.0,4.0,1.0,8.0,0.13157894736842105,0.11320754716981132
IL04517,WEST DUNDEE,2,80125,West Dundee village,,17,2010,7331.0,6330.0,137.0,751.0,351.0,3140.0,361.0,3190.0,7.0,69.0,9.0,68.0,375.0,61.0,56.0,376.0,0.11178343949044586,0.11316614420062696
IL0167B,WESTERN SPRINGS,2,80242,Western Springs village,,17,2010,12975.0,12554.0,46.0,361.0,730.0,6096.0,697.0,6458.0,1.0,16.0,3.0,30.0,175.0,28.0,28.0,186.0,0.119750656167979,0.10792815113038093
IL02220,WESTMONT,2,80645,Westmont village,,17,2010,24685.0,17937.0,2140.0,2757.0,997.0,8425.0,946.0,9512.0,178.0,888.0,184.0,1252.0,1414.0,229.0,229.0,1343.0,0.11833827893175075,0.09945332211942808
IL02221,WHEATON,2,81048,Wheaton city,,17,2010,52894.0,46165.0,2357.0,2617.0,3721.0,22469.0,3401.0,23696.0,323.0,1219.0,207.0,1138.0,1386.0,337.0,259.0,1231.0,0.1656059459700031,0.1435263335584065
IL0169B,WHEELING,2,81087,Wheeling village,,17,2010,37648.0,25220.0,898.0,11758.0,1474.0,12134.0,1299.0,13086.0,69.0,440.0,71.0,458.0,6244.0,1092.0,907.0,5514.0,0.121476841931762,0.09926639156350298
IL03104,WHITE HALL,2,81256,White Hall city,,17,2010,2520.0,2490.0,1.0,13.0,147.0,1193.0,161.0,1297.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,4.0,0.12321877619446772,0.1241326137239784
IL02230,WILLOWBROOK,2,81919,Willowbrook village,,17,2010,8540.0,6721.0,405.0,487.0,312.0,3053.0,326.0,3668.0,24.0,178.0,26.0,227.0,244.0,37.0,31.0,243.0,0.10219456272518834,0.08887677208287895
IL0161C,WILLOW SPRINGS,2,82049,Willow Springs village,,17,2010,5524.0,5079.0,56.0,471.0,288.0,2541.0,286.0,2538.0,5.0,36.0,1.0,20.0,230.0,22.0,44.0,241.0,0.11334120425029515,0.11268715524034673
IL0162C,WILMETTE,2,82075,Wilmette village,,17,2010,27087.0,23148.0,215.0,902.0,1271.0,11140.0,1086.0,12008.0,17.0,87.0,14.0,128.0,424.0,70.0,59.0,478.0,0.11409335727109515,0.09043970686209192
IL09914,WILMINGTON,2,82101,Wilmington city,,17,2010,5724.0,5503.0,46.0,242.0,345.0,2718.0,345.0,2785.0,0.0,27.0,3.0,19.0,121.0,20.0,27.0,121.0,0.12693156732891833,0.12387791741472172
IL02222,WINFIELD,2,82400,Winfield village,,17,2010,9080.0,8321.0,140.0,492.0,513.0,4083.0,474.0,4238.0,14.0,68.0,13.0,72.0,247.0,42.0,39.0,245.0,0.12564290962527552,0.1118452100047192
IL0163C,WINNETKA,2,82530,Winnetka village,,17,2010,12187.0,11554.0,33.0,271.0,674.0,5710.0,626.0,5844.0,1.0,15.0,1.0,18.0,130.0,15.0,17.0,141.0,0.1180385288966725,0.10711841204654346
IL04922,WINTHROP HARBOR,2,82686,Winthrop Harbor village,,17,2010,6742.0,6131.0,97.0,515.0,404.0,3023.0,359.0,3108.0,9.0,52.0,7.0,45.0,237.0,38.0,42.0,278.0,0.1336420774065498,0.1155083655083655
IL02223,WOOD DALE,2,82985,Wood Dale city,,17,2010,13770.0,11489.0,168.0,2796.0,668.0,5619.0,609.0,5870.0,18.0,77.0,8.0,91.0,1472.0,291.0,201.0,1324.0,0.1188823634098594,0.10374787052810903
IL02224,WOODRIDGE,2,83245,Woodridge village,,17,2010,32971.0,23426.0,2938.0,4425.0,1475.0,11612.0,1408.0,11814.0,272.0,1377.0,201.0,1561.0,2252.0,413.0,319.0,2173.0,0.12702376851532898,0.1191806331471136
IL06016,WOOD RIVER,2,83271,Wood River city,,17,2010,10657.0,10262.0,155.0,203.0,727.0,4958.0,667.0,5304.0,8.0,84.0,14.0,71.0,116.0,28.0,17.0,87.0,0.14663170633319886,0.12575414781297134
IL05615,WOODSTOCK,2,83349,Woodstock city,,17,2010,24770.0,20675.0,562.0,5852.0,1302.0,10256.0,1273.0,10419.0,66.0,331.0,46.0,231.0,3129.0,571.0,447.0,2723.0,0.12695007800312014,0.12218063153853535
IL0164C,WORTH,2,83518,Worth village,,17,2010,10789.0,9710.0,279.0,1230.0,661.0,4840.0,657.0,4870.0,32.0,127.0,27.0,152.0,653.0,90.0,97.0,577.0,0.1365702479338843,0.1349075975359343
IL04702,YORKVILLE,2,84038,Yorkville city,,17,2010,16921.0,15362.0,562.0,1791.0,857.0,7579.0,821.0,7783.0,43.0,300.0,29.0,262.0,910.0,145.0,139.0,881.0,0.11307560364164138,0.10548631633046383
IL02806,ZEIGLER,2,84155,Zeigler city,,17,2010,1801.0,1757.0,6.0,20.0,100.0,859.0,109.0,898.0,0.0,4.0,0.0,2.0,10.0,2.0,1.0,10.0,0.11641443538998834,0.12138084632516705
IL04923,ZION,2,84220,Zion city,,17,2010,24413.0,11938.0,7566.0,6758.0,794.0,5849.0,767.0,6089.0,683.0,3480.0,721.0,4086.0,3430.0,563.0,573.0,3328.0,0.13574970080355614,0.12596485465593693
IN05703,ALBION,2,820,Albion town,,18,2010,2349.0,2287.0,9.0,75.0,168.0,1173.0,132.0,1114.0,1.0,6.0,0.0,3.0,40.0,8.0,4.0,35.0,0.1432225063938619,0.118491921005386
IN04801,ALEXANDRIA,2,910,Alexandria city,,18,2010,5145.0,5010.0,18.0,89.0,320.0,2394.0,344.0,2616.0,1.0,12.0,0.0,6.0,42.0,6.0,8.0,47.0,0.1336675020885547,0.13149847094801226
IN04802,ANDERSON,2,1468,Anderson city,,18,2010,56129.0,44204.0,8532.0,2719.0,3126.0,20987.0,3428.0,23217.0,731.0,4097.0,670.0,4435.0,1500.0,259.0,174.0,1219.0,0.1489493495973698,0.14765042856527544
IN07601,ANGOLA,2,1666,Angola city,,18,2010,8612.0,8064.0,120.0,542.0,1179.0,4061.0,787.0,4003.0,43.0,77.0,25.0,43.0,298.0,61.0,52.0,244.0,0.2903225806451613,0.1966025480889333
IN01701,AUBURN,2,2674,Auburn city,,18,2010,12731.0,12341.0,57.0,332.0,761.0,5932.0,716.0,6409.0,4.0,29.0,5.0,28.0,175.0,25.0,24.0,157.0,0.12828725556304788,0.11171789670775473
IN01501,AURORA,2,2782,Aurora city,,18,2010,3750.0,3658.0,20.0,58.0,249.0,1803.0,233.0,1855.0,0.0,13.0,1.0,7.0,32.0,8.0,3.0,26.0,0.13810316139767054,0.12560646900269545
IN06901,BATESVILLE,2,3664,Batesville city,,18,2010,6520.0,6198.0,21.0,213.0,319.0,2941.0,382.0,3257.0,3.0,13.0,3.0,8.0,113.0,16.0,15.0,100.0,0.10846650799047942,0.11728584587043292
IN04701,BEDFORD,2,4114,Bedford city,,18,2010,13413.0,12902.0,106.0,243.0,796.0,6084.0,713.0,6818.0,9.0,63.0,8.0,43.0,139.0,14.0,16.0,104.0,0.13083497698882315,0.1045761220299208
IN04901,BEECH GROVE,2,4204,Beech Grove city,,18,2010,14192.0,12984.0,461.0,589.0,842.0,6032.0,882.0,6952.0,40.0,204.0,48.0,257.0,301.0,45.0,36.0,288.0,0.1395888594164456,0.1268699654775604
IN00101,BERNE,2,4888,Berne city,,18,2010,3999.0,3858.0,21.0,160.0,233.0,1776.0,199.0,2082.0,1.0,13.0,1.0,8.0,84.0,16.0,8.0,76.0,0.13119369369369369,0.09558117195004803
IN05301,BLOOMINGTON,2,5860,Bloomington city,,18,2010,80405.0,66751.0,3671.0,2823.0,15761.0,33417.0,15089.0,33334.0,840.0,1853.0,900.0,1818.0,1493.0,598.0,580.0,1330.0,0.4716461681180237,0.4526609467810644
IN09001,BLUFFTON,2,6220,Bluffton city,,18,2010,9897.0,9499.0,69.0,328.0,598.0,4530.0,611.0,4969.0,4.0,39.0,5.0,30.0,180.0,31.0,34.0,148.0,0.13200883002207506,0.12296236667337493
IN08701,BOONVILLE,2,6616,Boonville city,,18,2010,6246.0,6101.0,29.0,74.0,341.0,2811.0,331.0,3290.0,1.0,19.0,0.0,10.0,39.0,2.0,2.0,35.0,0.12130914265385985,0.1006079027355623
IN01101,BRAZIL,2,7174,Brazil city,,18,2010,7912.0,7682.0,51.0,123.0,513.0,3670.0,541.0,4012.0,7.0,34.0,2.0,17.0,69.0,12.0,13.0,54.0,0.13978201634877385,0.1348454636091725
IN05001,BREMEN,2,7318,Bremen town,,18,2010,4588.0,3968.0,19.0,824.0,235.0,1884.0,273.0,2084.0,3.0,10.0,2.0,9.0,406.0,56.0,73.0,418.0,0.12473460721868365,0.13099808061420345
IN03201,BROWNSBURG,2,8416,Brownsburg town,,18,2010,21285.0,19874.0,462.0,635.0,1107.0,9499.0,1099.0,10375.0,34.0,236.0,28.0,226.0,306.0,41.0,53.0,329.0,0.11653858300873775,0.10592771084337348
IN06404,BURNS HARBOR,2,9370,Burns Harbor town,,18,2010,1156.0,1103.0,21.0,67.0,57.0,561.0,54.0,542.0,0.0,8.0,0.0,13.0,28.0,5.0,9.0,39.0,0.10160427807486633,0.0996309963099631
IN08902,CAMBRIDGE CITY,2,9874,Cambridge City town,,18,2010,1870.0,1842.0,4.0,17.0,129.0,897.0,115.0,945.0,1.0,2.0,1.0,2.0,11.0,2.0,0.0,6.0,0.14381270903010032,0.12169312169312167
IN02901,CARMEL,2,10342,Carmel city,,18,2010,79191.0,67654.0,2354.0,2009.0,3679.0,32929.0,3474.0,34725.0,164.0,1193.0,133.0,1161.0,946.0,144.0,140.0,1063.0,0.1117252270035531,0.10004319654427646
IN04501,CEDAR LAKE,2,11062,Cedar Lake town,,18,2010,11560.0,10965.0,53.0,754.0,668.0,5566.0,697.0,5399.0,4.0,24.0,1.0,29.0,388.0,78.0,77.0,366.0,0.12001437297879985,0.12909798110761253
IN01001,CHARLESTOWN,2,12124,Charlestown city,,18,2010,7585.0,6822.0,163.0,628.0,423.0,3212.0,459.0,3610.0,14.0,85.0,9.0,78.0,345.0,60.0,48.0,283.0,0.1316936488169365,0.12714681440443212
IN04807,CHESTERFIELD,2,12376,Chesterfield town,,18,2010,2547.0,2480.0,10.0,27.0,152.0,1200.0,154.0,1280.0,0.0,7.0,0.0,3.0,18.0,1.0,4.0,9.0,0.12666666666666668,0.1203125
IN06401,CHESTERTON,2,12412,Chesterton town,,18,2010,13068.0,12118.0,179.0,899.0,700.0,5894.0,670.0,6224.0,16.0,95.0,10.0,84.0,440.0,64.0,75.0,459.0,0.1187648456057007,0.1076478149100257
IN01002,CLARKSVILLE,2,12934,Clarksville town,,18,2010,21724.0,18477.0,1221.0,2056.0,1145.0,8672.0,1160.0,9805.0,96.0,599.0,96.0,622.0,1217.0,274.0,162.0,839.0,0.13203413284132842,0.11830698623151452
IN00301,COLUMBUS,2,14734,Columbus city,,18,2010,44061.0,38305.0,1178.0,2575.0,2398.0,18237.0,2375.0,20068.0,86.0,662.0,80.0,516.0,1470.0,264.0,162.0,1105.0,0.13149092504249602,0.11834761809846522
IN02101,CONNERSVILLE,2,14932,Connersville city,,18,2010,13481.0,12906.0,286.0,138.0,721.0,6139.0,836.0,6767.0,22.0,139.0,15.0,147.0,69.0,7.0,10.0,69.0,0.11744583808437856,0.12354071228018325
IN03101,CORYDON,2,15256,Corydon town,,18,2010,3122.0,3020.0,22.0,82.0,171.0,1358.0,174.0,1662.0,1.0,16.0,0.0,6.0,52.0,13.0,4.0,30.0,0.12592047128129602,0.10469314079422384
IN05401,CRAWFORDSVILLE,2,15742,Crawfordsville city,,18,2010,15915.0,14664.0,271.0,1310.0,1490.0,7235.0,880.0,7429.0,62.0,183.0,10.0,88.0,737.0,172.0,90.0,573.0,0.20594333102971665,0.11845470453627675
IN04502,CROWN POINT,2,16138,Crown Point city,,18,2010,27317.0,24107.0,1711.0,2213.0,1463.0,11832.0,1174.0,12275.0,285.0,1053.0,87.0,658.0,1154.0,210.0,159.0,1059.0,0.1236477349560514,0.09564154786150712
IN05005,CULVER,2,16300,Culver town,,18,2010,1353.0,1296.0,16.0,32.0,70.0,581.0,68.0,715.0,0.0,10.0,2.0,6.0,16.0,4.0,2.0,16.0,0.12048192771084335,0.0951048951048951
IN00102,DECATUR,2,17074,Decatur city,,18,2010,9405.0,8908.0,51.0,790.0,601.0,4314.0,590.0,4594.0,10.0,34.0,1.0,17.0,387.0,66.0,61.0,403.0,0.13931386184515532,0.1284283848498041
IN00801,DELPHI,2,17614,Delphi city,,18,2010,2893.0,2654.0,12.0,328.0,177.0,1252.0,160.0,1402.0,0.0,7.0,1.0,5.0,185.0,43.0,26.0,143.0,0.1413738019169329,0.11412268188302425
IN03801,,2,19054,Dunkirk city,,18,2010,2362.0,2329.0,8.0,29.0,161.0,1132.0,151.0,1197.0,0.0,6.0,0.0,2.0,17.0,5.0,1.0,12.0,0.142226148409894,0.1261487050960735
IN04513,DYER,2,19270,Dyer town,,18,2010,16390.0,14768.0,410.0,1520.0,912.0,7174.0,811.0,7594.0,34.0,184.0,38.0,226.0,733.0,131.0,110.0,787.0,0.12712573180931142,0.10679483803002372
IN04503,EAST CHICAGO,2,19486,East Chicago city,,18,2010,29698.0,10530.0,12736.0,15105.0,638.0,5221.0,671.0,5309.0,826.0,5497.0,1122.0,7239.0,7561.0,1132.0,1149.0,7544.0,0.12219881248802912,0.1263891504991524
IN04101,EDINBURGH,2,20404,Edinburgh town,,18,2010,4480.0,4267.0,15.0,245.0,303.0,2103.0,283.0,2164.0,0.0,10.0,0.0,5.0,157.0,40.0,20.0,88.0,0.14407988587731813,0.13077634011090572
IN02001,ELKHART,2,20728,Elkhart city,,18,2010,50949.0,33672.0,7862.0,11451.0,2022.0,15967.0,2141.0,17705.0,563.0,3704.0,633.0,4158.0,6042.0,986.0,859.0,5409.0,0.12663618713596794,0.12092629200790735
IN04803,ELWOOD,2,21070,Elwood city,,18,2010,8614.0,8333.0,18.0,286.0,518.0,4052.0,554.0,4281.0,3.0,13.0,1.0,5.0,148.0,21.0,20.0,138.0,0.12783810463968412,0.12940901658491008
IN08201,EVANSVILLE,2,22000,Evansville city,,18,2010,117429.0,96266.0,14766.0,3014.0,6860.0,46129.0,7381.0,50137.0,1193.0,7182.0,1169.0,7584.0,1621.0,335.0,255.0,1393.0,0.14871339070866482,0.1472166264435447
IN02703,FAIRMOUNT,2,22432,Fairmount town,,18,2010,2954.0,2912.0,4.0,27.0,188.0,1410.0,185.0,1502.0,1.0,4.0,0.0,0.0,16.0,2.0,0.0,11.0,0.13333333333333333,0.12316910785619176
IN02907,FISHERS,2,23278,Fishers town,,18,2010,76794.0,65754.0,4299.0,2638.0,3092.0,31989.0,3094.0,33765.0,268.0,2053.0,255.0,2246.0,1294.0,162.0,161.0,1344.0,0.09665822626527867,0.0916333481415667
IN00201,FORT WAYNE,2,25000,Fort Wayne city,,18,2010,253691.0,186763.0,39085.0,20200.0,12621.0,90190.0,12862.0,96573.0,3246.0,18511.0,3539.0,20574.0,10398.0,1785.0,1643.0,9802.0,0.13993790885907528,0.133184223333644
IN00401,FOWLER,2,25180,Fowler town,,18,2010,2317.0,2240.0,13.0,91.0,147.0,1071.0,126.0,1169.0,1.0,10.0,1.0,3.0,43.0,8.0,8.0,48.0,0.13725490196078433,0.10778443113772457
IN01201,FRANKFORT,2,25324,Frankfort city,,18,2010,16422.0,13775.0,105.0,4098.0,919.0,6685.0,942.0,7090.0,18.0,76.0,4.0,29.0,2217.0,372.0,317.0,1881.0,0.13747195213163801,0.13286318758815233
IN04102,FRANKLIN,2,25450,Franklin city,,18,2010,23712.0,22514.0,325.0,586.0,1623.0,10696.0,1670.0,11818.0,31.0,181.0,27.0,144.0,316.0,52.0,46.0,270.0,0.1517389678384443,0.14130986630563547
IN01703,GARRETT,2,26386,Garrett city,,18,2010,6286.0,6028.0,28.0,217.0,389.0,2899.0,431.0,3129.0,1.0,14.0,2.0,14.0,108.0,13.0,12.0,109.0,0.13418420144877544,0.13774368807925855
IN04505,GARY,2,27000,Gary city,,18,2010,80294.0,8619.0,68107.0,4128.0,356.0,4300.0,432.0,4319.0,4503.0,30893.0,4884.0,37214.0,2052.0,282.0,300.0,2076.0,0.0827906976744186,0.10002315350775642
IN02701,GAS CITY,2,27054,Gas City city,,18,2010,5965.0,5741.0,53.0,143.0,333.0,2744.0,338.0,2997.0,3.0,44.0,0.0,9.0,79.0,11.0,6.0,64.0,0.12135568513119535,0.11277944611277944
IN02203,GEORGETOWN,2,27324,Georgetown town,,18,2010,2876.0,2798.0,8.0,54.0,162.0,1351.0,163.0,1447.0,0.0,4.0,0.0,4.0,31.0,5.0,3.0,23.0,0.11991117690599555,0.11264685556323427
IN02002,GOSHEN,2,28386,Goshen city,,18,2010,31719.0,24812.0,815.0,8903.0,1820.0,11808.0,1884.0,13004.0,109.0,475.0,63.0,340.0,4766.0,791.0,715.0,4137.0,0.15413279132791327,0.14487849892340818
IN01503,GREENDALE,2,29448,Greendale city,,18,2010,4520.0,4323.0,46.0,73.0,262.0,2062.0,235.0,2261.0,3.0,26.0,3.0,20.0,43.0,8.0,3.0,30.0,0.1270611057225994,0.10393631136665192
IN03001,GREENFIELD,2,29520,Greenfield city,,18,2010,20602.0,19909.0,121.0,368.0,1188.0,9540.0,1171.0,10369.0,14.0,84.0,3.0,37.0,183.0,34.0,26.0,185.0,0.12452830188679245,0.1129327804031247
IN04103,GREENWOOD,2,29898,Greenwood city,,18,2010,49791.0,44841.0,845.0,2476.0,2755.0,21533.0,2943.0,23308.0,77.0,477.0,60.0,368.0,1346.0,221.0,196.0,1130.0,0.12794315701481446,0.1262656598592758
IN04506,GRIFFITH,2,30042,Griffith town,,18,2010,16893.0,12797.0,2848.0,2248.0,855.0,6216.0,861.0,6581.0,219.0,1214.0,281.0,1634.0,1101.0,171.0,192.0,1147.0,0.13754826254826255,0.13083118067163044
IN08904,HAGERSTOWN,2,30402,Hagerstown town,,18,2010,1787.0,1746.0,10.0,14.0,121.0,850.0,110.0,896.0,0.0,4.0,2.0,6.0,5.0,2.0,3.0,9.0,0.1423529411764706,0.12276785714285715
IN04507,HAMMOND,2,31000,Hammond city,,18,2010,80830.0,47984.0,18224.0,27563.0,3065.0,23960.0,2828.0,24024.0,1490.0,8258.0,1702.0,9966.0,13982.0,2374.0,2240.0,13581.0,0.12792153589315525,0.11771561771561773
IN00501,HARTFORD CITY,2,32242,Hartford City city,,18,2010,6220.0,6049.0,19.0,73.0,352.0,2869.0,409.0,3180.0,3.0,13.0,3.0,6.0,36.0,5.0,4.0,37.0,0.12269083304287208,0.12861635220125786
IN06410,,2,32818,Hebron town,,18,2010,3724.0,3570.0,40.0,226.0,230.0,1722.0,214.0,1848.0,0.0,18.0,0.0,22.0,114.0,17.0,20.0,112.0,0.13356562137049946,0.1158008658008658
IN04508,HIGHLAND,2,33466,Highland town,,18,2010,23727.0,21027.0,997.0,3047.0,1259.0,10158.0,1196.0,10869.0,62.0,408.0,67.0,589.0,1502.0,233.0,209.0,1545.0,0.1239417208111833,0.11003772196154199
IN04509,HOBART,2,34114,Hobart city,,18,2010,29059.0,24786.0,2025.0,4026.0,1437.0,12040.0,1367.0,12746.0,133.0,916.0,145.0,1109.0,2024.0,321.0,323.0,2002.0,0.11935215946843855,0.10724933312411736
IN01901,HUNTINGBURG,2,35284,Huntingburg city,,18,2010,6057.0,5286.0,33.0,1123.0,293.0,2457.0,337.0,2829.0,4.0,21.0,1.0,12.0,606.0,93.0,85.0,517.0,0.11925111925111925,0.11912336514669496
IN03501,HUNTINGTON,2,35302,Huntington city,,18,2010,17391.0,16768.0,99.0,420.0,1423.0,7970.0,1562.0,8798.0,7.0,55.0,19.0,44.0,221.0,48.0,52.0,199.0,0.17854454203262232,0.17754035007956356
IN02802,JASONVILLE,2,37764,Jasonville city,,18,2010,2222.0,2179.0,4.0,17.0,115.0,1033.0,140.0,1146.0,1.0,3.0,1.0,1.0,7.0,2.0,1.0,10.0,0.11132623426911907,0.12216404886561955
IN01902,JASPER,2,37782,Jasper city,,18,2010,15038.0,14075.0,57.0,1153.0,799.0,6888.0,758.0,7187.0,5.0,35.0,3.0,22.0,623.0,96.0,93.0,530.0,0.11599883855981415,0.10546820648392932
IN01003,JEFFERSONVILLE,2,38358,Jeffersonville city,,18,2010,44953.0,36144.0,5953.0,1828.0,1927.0,17585.0,2002.0,18559.0,452.0,2960.0,394.0,2993.0,977.0,156.0,135.0,851.0,0.10958203013932327,0.10787219138962227
IN05701,KENDALLVILLE,2,39402,Kendallville city,,18,2010,9862.0,9278.0,51.0,507.0,580.0,4443.0,634.0,4835.0,7.0,30.0,3.0,21.0,287.0,35.0,39.0,220.0,0.1305424262885438,0.1311271975180972
IN07501,KNOX,2,40374,Knox city,,18,2010,3704.0,3568.0,13.0,109.0,235.0,1646.0,271.0,1922.0,1.0,8.0,2.0,5.0,56.0,12.0,14.0,53.0,0.14277035236938032,0.14099895941727367
IN03401,KOKOMO,2,40392,Kokomo city,,18,2010,45468.0,37981.0,4852.0,1501.0,2174.0,17701.0,2391.0,20280.0,363.0,2301.0,398.0,2551.0,768.0,170.0,114.0,733.0,0.12281791989153155,0.11789940828402365
IN06411,,2,40518,Kouts town,,18,2010,1879.0,1834.0,5.0,96.0,77.0,883.0,84.0,951.0,0.0,3.0,0.0,2.0,40.0,4.0,10.0,56.0,0.08720271800679502,0.08832807570977919
IN07901,LAFAYETTE,2,40788,Lafayette city,,18,2010,67140.0,56108.0,4164.0,8107.0,4462.0,27157.0,4563.0,28951.0,383.0,2014.0,510.0,2150.0,4217.0,701.0,668.0,3890.0,0.1643038627241595,0.15761113605747645
IN04504,LAKE STATION,2,41535,Lake Station city,,18,2010,12572.0,10023.0,455.0,3517.0,617.0,4928.0,625.0,5095.0,40.0,228.0,38.0,227.0,1837.0,273.0,277.0,1680.0,0.12520292207792208,0.12266928361138373
IN04601,LA PORTE,2,42246,La Porte city,,18,2010,22053.0,19549.0,672.0,2460.0,1277.0,9270.0,1215.0,10279.0,76.0,414.0,40.0,258.0,1294.0,220.0,185.0,1166.0,0.13775620280474649,0.11820215974316567
IN04902,LAWRENCE,2,42426,Lawrence city,,18,2010,46001.0,29056.0,11865.0,5155.0,1620.0,13897.0,1567.0,15159.0,937.0,5407.0,1035.0,6458.0,2715.0,438.0,359.0,2440.0,0.11657192199755342,0.10337093475822944
IN00601,LEBANON,2,42624,Lebanon city,,18,2010,15792.0,15171.0,85.0,489.0,940.0,7248.0,956.0,7923.0,7.0,57.0,4.0,28.0,262.0,34.0,30.0,227.0,0.12969094922737304,0.12066136564432665
IN05702,LIGONIER,2,43686,Ligonier city,,18,2010,4405.0,3068.0,16.0,2270.0,221.0,1495.0,210.0,1573.0,0.0,9.0,0.0,7.0,1197.0,200.0,182.0,1073.0,0.14782608695652175,0.13350286077558804
IN00901,LOGANSPORT,2,44658,Logansport city,,18,2010,18396.0,14838.0,420.0,3973.0,1031.0,7121.0,915.0,7717.0,79.0,268.0,25.0,152.0,2138.0,394.0,319.0,1835.0,0.14478303609043675,0.11856939225087468
IN04603,LONG BEACH,2,44784,Long Beach town,,18,2010,1179.0,1141.0,17.0,7.0,42.0,550.0,47.0,591.0,3.0,11.0,1.0,6.0,2.0,0.0,1.0,5.0,0.07636363636363637,0.07952622673434856
IN05101,LOOGOOTEE,2,44910,Loogootee city,,18,2010,2751.0,2704.0,4.0,23.0,171.0,1292.0,155.0,1412.0,1.0,4.0,0.0,0.0,8.0,2.0,3.0,15.0,0.1323529411764706,0.10977337110481586
IN04512,LOWELL,2,45144,Lowell town,,18,2010,9276.0,8894.0,49.0,640.0,622.0,4369.0,586.0,4525.0,6.0,24.0,2.0,25.0,351.0,68.0,43.0,289.0,0.1423666742961776,0.12950276243093922
IN03901,MADISON,2,45990,Madison city,,18,2010,11967.0,11188.0,338.0,203.0,574.0,5028.0,765.0,6160.0,19.0,125.0,46.0,213.0,89.0,16.0,29.0,114.0,0.11416070007955448,0.1241883116883117
IN02702,MARION,2,46908,Marion city,,18,2010,29948.0,23400.0,4406.0,1656.0,2059.0,10754.0,2832.0,12646.0,348.0,2216.0,324.0,2190.0,889.0,181.0,166.0,767.0,0.19146364143574485,0.22394433022299545
IN05501,MARTINSVILLE,2,47448,Martinsville city,,18,2010,11828.0,11529.0,24.0,154.0,832.0,5571.0,827.0,5958.0,2.0,19.0,1.0,5.0,86.0,19.0,9.0,68.0,0.14934482139651767,0.13880496811010407
IN04514,MERRILLVILLE,2,48528,Merrillville town,,18,2010,35246.0,16338.0,15673.0,4533.0,881.0,7888.0,811.0,8450.0,1225.0,7027.0,1250.0,8646.0,2328.0,370.0,327.0,2205.0,0.11168864097363083,0.09597633136094674
IN04602,MICHIGAN CITY,2,48798,Michigan City city,,18,2010,31479.0,20435.0,8856.0,1843.0,1238.0,10284.0,1156.0,10151.0,713.0,4758.0,595.0,4098.0,1045.0,170.0,132.0,798.0,0.12038117464021783,0.11388040587134272
IN07101,MISHAWAKA,2,49932,Mishawaka city,,18,2010,48252.0,41538.0,3326.0,2175.0,2833.0,19516.0,3259.0,22022.0,322.0,1548.0,393.0,1778.0,1096.0,200.0,209.0,1079.0,0.14516294322607093,0.14798837526110253
IN09101,MONTICELLO,2,50760,Monticello city,,18,2010,5378.0,4881.0,22.0,670.0,304.0,2289.0,276.0,2592.0,2.0,13.0,0.0,9.0,352.0,57.0,61.0,318.0,0.1328090869375273,0.10648148148148147
IN05502,MOORESVILLE,2,50976,Mooresville town,,18,2010,9326.0,9096.0,26.0,100.0,521.0,4285.0,618.0,4811.0,1.0,16.0,1.0,10.0,44.0,6.0,9.0,56.0,0.12158693115519252,0.1284556225316982
