Govt_level,place_fips,placename,CNTY,STATEFP,YEAR,P12BD001,P12BD002,P12BD003,P12BD004,P12BD005,P12BD006,P12BD007,P12BD008,P12BD009,P12BD010,P12BD011,P12BD012,P12BD013,P12BD014,P12BD015,P12BD016,P12BD017,P12BD018,P12BD019,P12BD020,P12BD021,P12BD022,P12BD023,P12BD024,P12BD025,P12BD026,P12BD027,P12BD028,P12BD029,P12BD030,P12BD031,P12BD032,P12BD033,P12BD034,P12BD035,P12BD036,P12BD037,P12BD038,P12BD039,P12BD040,P12BD041,P12BD042,P12BD043,P12BD044,P12BD045,P12BD046,P12BD047,P12BD048,P12BD049
3,46110,Midland Park borough,,34,2010,60,29,4,1,2,5,2,1,0,1,2,3,1,2,1,1,2,1,0,0,0,0,0,0,0,31,3,1,2,2,1,1,0,1,2,2,1,2,2,6,2,0,1,0,1,0,0,1,0
3,46260,Milford borough,,34,2010,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,46590,Millstone borough,,34,2010,5,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,46620,Milltown borough,,34,2010,85,43,0,4,6,3,0,3,0,4,1,4,3,3,2,4,3,0,0,2,1,0,0,0,0,42,2,0,1,5,0,0,3,2,5,1,4,5,3,3,3,0,3,0,0,1,0,1,0
3,46680,Millville city,,34,2010,5631,2612,298,297,258,188,130,48,57,119,180,153,176,158,147,139,100,38,39,14,28,24,7,10,4,3019,265,314,256,176,125,49,50,151,250,234,202,202,215,158,137,36,50,28,26,36,27,13,19
3,47130,Monmouth Beach borough,,34,2010,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,2,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1
3,47190,Monmouth Junction CDP,,34,2010,174,87,3,6,11,4,2,0,3,8,4,6,5,8,5,8,5,2,2,2,0,1,1,1,0,87,1,5,8,3,1,0,1,3,1,4,5,9,7,11,13,1,3,2,2,2,3,2,0
3,47610,Montvale borough,,34,2010,81,42,4,4,5,6,1,0,0,0,1,3,3,2,5,3,0,0,1,2,0,0,1,1,0,39,3,1,8,1,1,0,0,1,2,4,3,3,5,2,2,1,2,0,0,0,0,0,0
3,47700,Moonachie borough,,34,2010,38,19,1,0,2,1,0,0,0,1,0,1,2,1,1,6,0,0,0,1,0,1,0,1,0,19,0,0,4,0,0,1,0,1,0,3,1,0,2,3,1,0,0,1,0,0,1,1,0
3,47895,Moorestown-Lenola CDP,,34,2010,1178,513,33,53,57,40,18,9,5,19,17,20,32,29,41,37,35,7,10,4,9,12,10,7,9,665,24,41,56,26,16,8,4,21,40,37,39,54,59,49,35,13,20,13,13,23,26,18,30
3,48030,Morganville CDP,,34,2010,165,73,1,1,8,8,0,1,2,5,2,1,1,8,10,12,6,0,1,2,1,1,1,0,1,92,4,9,6,3,4,1,1,4,4,4,7,12,7,7,5,2,3,0,1,2,2,4,0
3,48210,Morris Plains borough,,34,2010,151,74,2,8,4,4,2,1,2,2,3,6,5,4,8,6,4,2,3,1,3,2,1,1,0,77,3,6,6,2,2,0,2,5,5,2,2,5,6,4,5,4,7,1,3,4,0,0,3
3,48300,Morristown town,,34,2010,2572,1161,59,57,79,61,41,20,18,44,82,72,79,75,96,94,71,32,33,19,37,36,28,20,8,1411,71,72,97,53,39,14,16,42,76,76,87,106,100,107,95,32,66,41,43,72,46,29,31
3,48450,Mountain Lake CDP,,34,2010,3,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,48480,Mountain Lakes borough,,34,2010,15,6,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,9,0,0,2,0,0,0,0,1,0,0,1,0,2,0,2,0,0,0,0,0,1,0,0
3,48510,Mountainside borough,,34,2010,132,66,13,5,5,7,1,1,0,0,0,4,2,2,6,2,7,0,1,0,0,2,2,2,4,66,7,4,6,3,0,0,0,0,2,4,2,5,2,3,3,4,3,0,0,1,4,5,8
3,48690,Mount Arlington borough,,34,2010,117,52,3,3,3,4,0,0,1,1,2,3,5,9,9,3,3,1,0,0,1,0,1,0,0,65,0,4,5,5,1,1,1,0,1,4,3,9,9,7,3,1,1,2,3,2,1,1,1
3,48750,Mount Ephraim borough,,34,2010,100,55,6,2,2,2,2,1,1,2,6,2,4,6,5,5,5,1,0,0,2,1,0,0,0,45,2,3,4,3,1,1,1,4,1,2,5,4,3,2,2,2,2,0,1,0,1,0,1
3,48840,Mount Hermon CDP,,34,2010,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,49440,Mullica Hill CDP,,34,2010,153,64,6,4,4,6,1,1,1,4,1,5,1,4,9,5,5,2,0,0,0,2,2,1,0,89,5,3,4,9,5,0,1,3,3,7,5,4,6,11,6,3,1,1,3,3,1,4,1
3,49560,Mystic Island CDP,,34,2010,80,43,2,1,3,3,4,0,2,1,3,1,3,6,2,3,2,0,0,0,2,3,1,1,0,37,2,2,4,3,0,1,0,0,4,1,3,2,6,3,2,1,0,0,1,1,1,0,0
3,49680,National Park borough,,34,2010,41,18,0,1,2,1,3,1,0,0,3,1,1,2,0,1,1,0,0,0,0,0,0,1,0,23,3,3,4,2,2,0,0,1,0,0,1,3,1,1,1,0,0,0,0,0,1,0,0
3,49740,Navesink CDP,,34,2010,123,57,2,5,3,2,2,2,1,2,2,1,3,1,5,6,3,2,2,1,3,2,2,5,0,66,2,3,1,2,1,0,1,0,6,2,1,1,7,9,9,0,2,5,0,5,2,3,4
3,49920,Neptune City borough,,34,2010,517,218,22,10,15,9,3,3,5,8,19,22,13,18,12,15,11,4,7,4,6,5,3,3,1,299,20,16,12,9,6,4,5,14,24,14,16,28,18,32,12,6,12,3,12,11,4,7,14
3,50130,Netcong borough,,34,2010,126,73,4,5,1,5,3,1,0,3,5,12,4,6,5,5,11,1,0,0,1,0,0,1,0,53,1,4,4,1,2,1,0,1,5,4,3,7,8,4,5,1,2,0,0,0,0,0,0
3,51000,Newark city,,34,2010,145085,68458,5500,5409,5429,3604,2575,1157,1132,3194,5033,5050,4946,5206,4988,4463,3253,1058,1469,809,1015,1352,938,533,345,76627,5223,5286,5480,3637,2477,1279,1244,3558,5693,5706,5374,5465,5464,4977,4061,1507,1922,1093,1582,2116,1592,1043,848
3,51210,New Brunswick city,,34,2010,8852,3920,253,264,266,205,172,135,122,282,292,270,264,244,234,254,201,84,81,48,58,85,44,34,28,4932,300,288,288,196,335,218,226,319,368,312,302,271,266,300,225,75,114,78,97,99,118,82,55
3,51360,New Egypt CDP,,34,2010,50,20,1,2,2,1,0,1,0,0,4,0,1,2,1,0,1,0,1,0,0,2,1,0,0,30,1,3,2,4,2,2,0,1,4,1,2,1,2,1,2,0,0,0,0,1,0,0,1
3,51390,Newfield borough,,34,2010,34,16,0,3,0,1,1,0,0,0,2,2,0,1,1,2,1,0,1,0,0,0,1,0,0,18,2,1,0,2,1,0,0,1,1,1,1,2,1,1,1,0,1,0,0,0,0,0,2
3,51660,New Milford borough,,34,2010,608,286,12,23,19,10,3,5,5,7,27,29,19,22,33,19,18,2,8,6,3,8,2,5,1,322,18,15,17,11,5,7,2,15,35,37,22,28,26,21,15,4,4,5,6,11,2,6,10
3,51810,New Providence borough,,34,2010,155,69,8,4,6,3,1,0,0,2,5,5,5,7,6,1,7,1,4,2,1,1,0,0,0,86,5,5,3,2,3,0,0,3,6,4,8,8,8,11,6,1,2,1,2,1,2,2,3
3,51930,Newton town,,34,2010,390,217,20,16,21,13,10,10,2,12,17,13,12,18,18,16,6,3,2,2,1,1,3,1,0,173,16,20,18,16,3,1,1,7,8,11,9,12,20,12,9,1,2,0,3,2,2,0,0
3,52050,New Village CDP,,34,2010,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,52320,North Arlington borough,,34,2010,220,99,10,5,4,9,0,1,7,2,16,9,7,10,8,6,1,1,2,0,1,0,0,0,0,121,9,5,6,4,2,0,0,4,21,17,11,14,13,3,7,0,2,0,1,0,1,0,1
3,52410,North Beach Haven CDP,,34,2010,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,52620,North Caldwell borough,,34,2010,45,23,1,3,1,4,0,0,0,0,0,4,0,4,3,1,0,0,1,1,0,0,0,0,0,22,0,2,1,0,2,0,0,1,1,2,1,7,1,2,1,0,0,0,0,0,1,0,0
3,52650,North Cape May CDP,,34,2010,104,49,4,3,1,4,3,1,1,4,5,1,3,5,3,4,7,0,0,0,0,0,0,0,0,55,4,4,6,6,1,1,0,2,6,3,1,3,3,3,3,1,3,0,1,2,1,0,1
3,52950,Northfield city,,34,2010,279,126,7,9,12,8,7,2,1,3,8,7,6,7,7,9,10,3,3,3,1,5,0,3,5,153,9,9,14,5,4,2,1,4,6,6,6,7,18,13,8,4,3,3,3,4,9,4,11
3,53040,North Haledon borough,,34,2010,148,58,8,4,7,3,1,1,0,0,0,1,9,10,5,1,3,2,0,0,1,2,0,0,0,90,7,7,14,6,2,1,1,1,0,6,11,9,6,8,4,0,2,1,2,0,0,1,1
3,53205,North Middletown CDP,,34,2010,60,29,2,3,2,0,3,0,0,1,1,7,2,4,2,0,1,1,0,0,0,0,0,0,0,31,1,2,3,1,0,0,0,1,2,5,4,2,2,3,3,0,0,0,2,0,0,0,0
3,53280,North Plainfield borough,,34,2010,4134,1951,174,176,187,122,58,19,21,67,109,138,161,210,151,124,84,31,37,21,15,29,7,5,5,2183,143,153,159,108,50,22,26,63,152,170,215,236,215,166,101,50,40,26,28,19,14,16,11
3,53430,Northvale borough,,34,2010,49,26,0,0,2,8,0,1,1,1,4,1,1,0,5,2,0,0,0,0,0,0,0,0,0,23,1,1,0,1,1,0,0,0,4,1,3,0,4,4,1,0,0,1,0,1,0,0,0
3,53490,North Wildwood city,,34,2010,46,30,2,1,1,0,2,1,1,1,4,2,1,4,3,2,3,0,0,0,1,0,0,1,0,16,3,1,0,0,1,0,0,1,3,0,1,0,3,0,0,0,0,0,1,0,0,2,0
3,53610,Norwood borough,,34,2010,78,39,5,3,3,4,2,0,0,2,2,3,4,2,0,4,1,1,0,1,1,0,0,0,1,39,2,2,4,1,0,0,0,1,2,1,2,2,7,5,2,4,1,0,1,0,1,1,0
3,53790,Oakhurst CDP,,34,2010,54,28,2,2,1,1,2,2,3,4,4,0,0,1,0,3,1,0,1,0,0,1,0,0,0,26,2,1,1,3,2,0,0,2,1,0,3,0,6,1,0,0,1,0,1,1,0,0,1
3,53850,Oakland borough,,34,2010,113,54,1,5,5,5,1,1,0,0,2,1,4,9,7,6,3,1,0,0,0,2,1,0,0,59,1,1,9,2,1,1,1,1,1,2,4,7,7,6,6,0,2,1,0,4,0,0,2
3,53880,Oaklyn borough,,34,2010,100,45,8,5,2,0,0,2,0,2,2,5,4,2,2,7,1,3,0,0,0,0,0,0,0,55,0,1,7,5,0,1,0,2,5,7,6,2,7,6,4,0,1,0,0,0,1,0,0
3,54060,Oak Valley CDP,,34,2010,108,56,3,5,8,7,1,3,1,1,2,1,5,6,1,3,3,0,1,1,1,2,0,0,1,52,6,2,7,4,2,1,0,0,1,5,4,5,5,3,2,0,1,1,1,0,2,0,0
3,54315,Ocean Acres CDP,,34,2010,224,118,10,6,14,10,6,5,2,3,6,1,3,7,9,12,6,2,4,2,1,1,5,3,0,106,5,8,9,9,7,1,1,3,3,2,4,13,7,12,6,0,3,1,4,4,2,2,0
3,54360,Ocean City city,,34,2010,410,194,10,14,14,12,6,1,0,10,14,10,8,16,16,21,8,8,4,3,5,4,2,5,3,216,13,6,20,17,4,4,1,6,10,8,9,24,5,14,25,11,5,6,7,5,6,4,6
3,54450,Ocean Gate borough,,34,2010,27,16,3,2,1,1,0,0,1,0,1,1,1,0,2,2,0,0,0,0,1,0,0,0,0,11,4,1,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0
3,54480,Ocean Grove CDP,,34,2010,183,95,4,2,3,4,4,1,2,2,7,9,9,13,7,7,4,4,5,1,1,2,2,1,1,88,2,4,5,4,1,1,1,3,8,5,2,10,6,2,9,5,3,0,1,4,1,3,8
3,54570,Oceanport borough,,34,2010,175,98,9,7,6,4,6,2,0,5,17,5,8,11,4,9,3,0,0,1,0,0,0,0,1,77,6,2,8,4,3,0,1,3,8,6,6,8,8,4,3,0,1,2,0,1,0,3,0
3,54660,Ogdensburg borough,,34,2010,8,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
3,54690,Old Bridge CDP,,34,2010,1041,489,17,48,58,31,19,8,3,14,24,27,38,38,54,39,27,10,6,8,4,4,9,2,1,552,40,52,47,28,20,5,4,20,17,25,34,46,58,45,30,16,18,5,9,8,11,8,6
3,54870,Old Tappan borough,,34,2010,42,22,1,4,1,1,1,0,0,0,0,0,0,2,4,3,1,0,0,3,0,1,0,0,0,20,2,1,1,0,0,0,0,0,0,2,2,1,2,2,2,0,1,1,2,0,0,1,0
3,54960,Olivet CDP,,34,2010,9,5,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
3,54990,Oradell borough,,34,2010,54,26,0,1,2,2,0,0,0,0,3,2,1,1,4,3,2,1,1,1,0,0,1,1,0,28,2,3,0,0,1,0,0,0,2,2,0,4,0,2,4,2,0,0,2,1,1,0,2
3,55500,Oxford CDP,,34,2010,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,55770,Palisades Park borough,,34,2010,385,189,15,14,20,10,2,0,0,10,24,20,19,13,8,6,8,1,4,2,6,3,1,3,0,196,19,13,18,3,8,3,0,6,13,19,20,16,14,18,11,3,3,3,2,3,1,0,0
3,55800,Palmyra borough,,34,2010,1076,522,38,39,56,24,15,6,4,17,31,37,44,25,41,48,26,10,11,10,8,10,9,6,7,554,34,20,32,29,11,6,6,13,34,29,40,36,35,57,42,17,15,10,22,25,15,8,18
3,55895,Panther Valley CDP,,34,2010,66,31,1,1,1,4,1,0,1,0,3,3,5,1,3,1,2,2,1,0,0,0,1,0,0,35,3,0,2,1,0,0,0,1,2,1,3,3,3,8,2,1,0,1,1,1,1,1,0
3,55950,Paramus borough,,34,2010,374,191,7,10,16,9,3,3,2,2,5,8,15,15,18,18,11,3,9,7,0,14,3,6,7,183,6,10,13,6,7,2,2,3,8,9,9,10,20,12,16,2,4,2,8,8,9,5,12
3,56130,Park Ridge borough,,34,2010,90,37,0,0,2,5,1,1,0,2,4,3,3,0,1,4,1,4,2,1,1,1,1,0,0,53,0,2,9,3,1,1,0,0,3,1,2,3,5,4,10,0,2,0,2,0,3,0,2
3,56550,Passaic city,,34,2010,7425,3448,280,278,268,198,140,59,62,160,216,195,210,265,227,241,166,65,94,62,63,89,47,28,35,3977,277,229,264,182,123,70,58,178,266,230,242,251,291,287,256,100,127,67,107,141,101,75,55
3,57000,Paterson city,,34,2010,46314,21045,1741,1704,1728,1250,869,393,374,1019,1396,1247,1344,1510,1564,1367,1074,354,460,310,372,466,274,146,83,25269,1718,1500,1732,1267,894,461,364,1137,1767,1593,1789,1990,1925,1712,1409,522,744,410,572,756,513,266,228
3,57150,Paulsboro borough,,34,2010,2239,1011,103,116,107,73,42,15,13,28,50,64,63,57,60,52,33,18,23,13,18,25,17,11,10,1228,107,122,99,66,35,21,16,62,80,87,90,67,76,65,46,27,33,15,24,38,18,21,13
3,57300,Peapack and Gladstone borough,,34,2010,105,50,0,1,6,3,2,0,1,1,7,5,4,5,7,4,2,0,2,0,0,0,0,0,0,55,0,3,4,2,2,0,1,4,3,4,7,5,7,8,3,2,0,0,0,0,0,0,0
3,57360,Pedricktown CDP,,34,2010,14,12,2,2,1,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,57480,Pemberton borough,,34,2010,215,104,11,5,8,3,3,1,3,3,6,3,10,12,7,9,5,2,4,2,2,1,3,0,1,111,12,5,6,4,2,4,1,3,7,6,7,15,11,8,5,1,3,3,4,1,0,1,2
3,57540,Pemberton Heights CDP,,34,2010,951,468,18,22,27,22,13,9,7,28,41,21,29,23,38,28,21,7,15,14,14,26,26,17,2,483,16,25,31,17,12,6,6,14,36,17,34,30,36,40,28,11,16,8,14,40,34,10,2
3,57600,Pennington borough,,34,2010,47,20,0,0,4,1,0,0,0,0,1,3,0,2,2,2,1,0,2,0,0,0,1,1,0,27,0,1,2,3,1,0,0,0,0,1,0,4,3,1,1,1,1,0,0,1,1,3,3
3,57750,Penns Grove borough,,34,2010,2047,920,114,83,117,72,35,10,14,33,60,47,48,46,52,57,43,14,7,7,10,19,15,8,9,1127,97,100,97,68,41,15,19,52,78,80,72,64,72,72,51,17,25,11,12,31,17,24,12
3,57840,Pennsville CDP,,34,2010,159,79,5,5,2,2,8,2,1,1,5,1,3,5,9,5,7,9,2,2,3,2,0,0,0,80,3,4,7,5,5,2,0,1,0,4,1,2,6,7,12,4,5,1,4,1,2,0,4
3,58200,Perth Amboy city,,34,2010,5358,2619,230,217,203,135,88,35,30,112,177,207,165,188,199,181,121,46,68,38,44,57,32,21,25,2739,207,191,185,122,73,26,30,121,199,237,174,208,207,195,138,50,72,36,59,87,62,37,23
3,58350,Phillipsburg town,,34,2010,1120,532,63,60,75,35,16,12,10,23,34,30,32,38,37,32,9,5,6,3,2,8,1,1,0,588,60,58,56,31,29,9,8,27,32,54,49,55,32,28,19,1,13,3,4,8,6,1,5
3,58590,Pine Beach borough,,34,2010,8,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
3,58770,Pine Hill borough,,34,2010,2463,1046,128,79,89,72,29,15,12,45,79,78,79,68,79,57,52,9,17,14,11,13,6,12,3,1417,119,100,78,56,21,19,17,82,134,126,98,108,110,102,77,30,36,13,17,27,22,13,12
3,58830,Pine Lake Park CDP,,34,2010,478,253,15,21,31,23,11,3,6,11,6,11,20,20,28,15,11,3,6,2,2,2,2,2,2,225,10,19,16,19,6,6,3,10,8,14,11,29,23,11,11,3,8,3,2,4,5,2,2
3,58852,Pine Ridge at Crestwood CDP,,34,2010,37,17,0,0,0,0,0,1,0,1,0,1,0,0,0,2,2,0,5,0,1,1,2,1,0,20,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,1,3,0,3,1,1,1,1
3,58920,Pine Valley borough,,34,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,59070,Pitman borough,,34,2010,103,49,5,4,3,2,1,0,1,1,3,4,8,2,6,3,2,0,1,0,0,2,0,1,0,54,7,8,2,0,0,1,2,2,7,5,2,1,2,6,2,0,2,0,0,2,2,1,0
3,59190,Plainfield city,,34,2010,25006,11394,888,851,915,569,361,163,151,475,683,616,677,824,892,943,601,266,334,181,279,315,209,110,91,13612,828,807,897,637,349,177,186,494,850,745,821,1061,1175,1013,817,361,467,260,378,449,357,249,234
3,59285,Plainsboro Center CDP,,34,2010,132,58,5,0,2,3,3,1,0,3,6,7,4,7,5,4,4,0,1,2,0,1,0,0,0,74,5,3,2,2,0,1,0,6,9,8,8,6,5,3,4,2,4,2,1,2,0,0,1
3,59500,Pleasant Plains CDP,,34,2010,201,96,5,5,13,7,0,0,0,5,5,0,1,10,8,14,7,3,5,3,1,3,0,1,0,105,4,9,9,7,3,1,0,4,6,0,5,12,9,15,8,1,4,1,0,2,2,1,2
3,59640,Pleasantville city,,34,2010,9303,4266,353,318,374,249,170,54,75,191,257,191,244,288,291,325,236,84,138,63,85,129,82,38,31,5037,293,296,370,277,153,73,68,216,267,285,328,343,390,411,291,135,160,92,142,163,107,87,90
3,59880,Point Pleasant borough,,34,2010,75,46,3,1,2,4,3,4,2,2,8,3,1,1,4,2,3,0,1,0,2,0,0,0,0,29,3,1,3,0,0,0,0,3,2,2,2,2,3,2,1,0,0,2,0,0,2,1,0
3,59910,Point Pleasant Beach borough,,34,2010,39,23,2,3,2,1,0,0,0,0,2,3,2,0,2,1,3,0,1,0,1,0,0,0,0,16,1,2,2,2,0,0,0,1,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0
3,60030,Pomona CDP,,34,2010,758,360,24,30,37,27,13,3,2,18,17,8,25,25,41,24,15,9,6,8,5,8,2,11,2,398,28,28,35,31,6,2,4,8,11,27,30,40,34,27,20,7,4,5,8,8,10,5,20
3,60090,Pompton Lakes borough,,34,2010,157,78,7,7,4,4,1,2,3,6,4,6,4,10,7,3,5,1,0,3,1,0,0,0,0,79,5,5,7,6,2,1,1,4,5,6,4,4,7,10,5,1,1,0,0,1,1,0,3
3,60210,Port Colden CDP,,34,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,60360,Port Monmouth CDP,,34,2010,82,44,4,4,3,1,3,0,2,0,2,2,1,5,5,5,4,0,1,2,0,0,0,0,0,38,0,4,7,3,2,0,0,1,0,2,3,4,6,1,1,2,0,0,0,1,1,0,0
3,60450,Port Murray CDP,,34,2010,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,60510,Port Norris CDP,,34,2010,361,169,8,14,12,9,5,2,4,7,13,6,8,13,12,17,8,2,8,2,5,2,2,4,6,192,13,12,6,15,8,2,1,7,12,9,7,9,16,13,12,6,4,2,7,7,12,6,6
3,60540,Port Reading CDP,,34,2010,268,137,8,11,18,11,7,3,4,3,6,3,7,24,12,9,3,3,1,0,0,1,2,0,1,131,10,10,17,6,3,3,3,3,4,5,11,22,12,10,1,1,2,1,3,0,2,0,2
3,60600,Port Republic city,,34,2010,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3,60840,Presidential Lakes Estates CDP,,34,2010,310,162,8,11,19,14,4,2,2,7,8,9,10,8,13,11,7,4,6,1,8,8,2,0,0,148,9,8,8,7,5,3,1,6,6,9,8,16,16,13,10,5,5,5,2,4,2,0,0
3,60900,Princeton borough,,34,2010,793,332,8,9,9,9,60,37,27,42,20,19,12,7,10,15,4,5,5,6,3,8,10,3,4,461,9,17,9,8,91,48,41,41,20,11,19,18,18,17,11,4,10,8,11,8,13,10,19
3,60960,Princeton Junction CDP,,34,2010,60,27,1,1,6,1,3,0,0,0,0,2,3,0,2,3,2,1,1,0,0,0,1,0,0,33,5,0,3,1,1,0,1,2,1,4,0,3,3,2,2,0,1,1,0,2,1,0,0
3,60975,Princeton Meadows CDP,,34,2010,1426,637,38,40,52,34,15,5,8,25,84,48,62,50,59,47,29,11,10,7,7,4,0,1,1,789,41,63,51,31,12,12,8,38,76,89,69,79,70,56,39,13,16,8,7,4,3,2,2
3,61170,Prospect Park borough,,34,2010,1165,527,56,43,60,32,28,14,7,22,36,32,32,40,39,27,23,11,10,1,1,9,3,1,0,638,36,50,76,34,22,9,5,26,50,53,64,44,47,39,21,11,15,9,11,3,8,4,1
3,61440,Quinton CDP,,34,2010,41,21,0,2,1,0,0,0,0,2,0,2,0,4,1,3,1,0,1,1,1,0,1,0,1,20,1,0,2,2,0,0,0,1,1,0,1,0,3,3,2,0,0,1,0,1,1,0,1
3,61530,Rahway city,,34,2010,8457,3821,279,277,333,253,140,62,58,159,194,245,266,285,337,251,172,74,105,42,73,76,66,46,28,4636,228,257,334,243,128,51,39,153,226,307,381,418,405,345,284,90,105,74,105,158,122,103,80
3,61650,Ramblewood CDP,,34,2010,451,217,13,17,20,19,3,1,3,9,9,11,18,19,19,9,21,5,6,1,1,5,4,4,0,234,13,13,20,13,5,3,2,11,11,11,20,20,20,13,7,12,5,0,4,11,10,6,4
3,61680,Ramsey borough,,34,2010,94,47,3,2,2,5,1,1,1,3,1,2,2,4,2,7,1,0,2,1,2,3,1,1,0,47,2,1,0,1,0,1,1,1,2,0,5,8,1,6,3,1,4,2,3,2,0,0,3
3,61725,Ramtown CDP,,34,2010,177,84,3,4,12,7,4,1,2,2,5,4,2,10,7,3,9,3,2,0,1,2,1,0,0,93,9,6,8,9,2,2,0,3,1,5,11,8,5,6,6,3,1,2,1,3,1,1,0
3,61980,Raritan borough,,34,2010,144,67,8,4,4,5,0,0,0,1,11,4,8,4,4,8,3,0,1,0,0,2,0,0,0,77,6,5,4,8,2,0,1,1,7,8,9,3,5,5,4,2,2,3,0,0,1,0,1
3,62430,Red Bank borough,,34,2010,1516,686,37,42,58,39,22,8,11,26,41,36,36,38,51,52,35,16,24,11,20,32,28,13,10,830,39,43,58,35,22,10,6,22,39,39,46,54,67,60,41,17,43,18,28,40,36,36,31
3,62820,Richwood CDP,,34,2010,130,69,2,7,7,8,0,1,1,1,2,0,2,5,8,11,7,3,1,0,2,1,0,0,0,61,3,5,4,6,1,1,0,1,2,1,5,8,7,3,9,1,2,0,1,0,1,0,0
3,62910,Ridgefield borough,,34,2010,132,62,2,11,5,2,1,0,1,1,4,5,4,6,4,6,3,0,2,0,3,1,0,0,1,70,4,2,3,4,2,0,0,3,7,1,9,3,9,9,5,1,0,1,2,1,3,1,0
3,62940,Ridgefield Park village,,34,2010,815,373,19,24,39,23,12,8,7,17,22,32,26,43,31,38,14,4,7,3,1,2,1,0,0,442,23,34,37,26,18,4,6,11,29,42,39,38,54,20,27,7,5,8,3,8,0,0,3
3,63000,Ridgewood village,,34,2010,398,182,14,13,16,9,4,3,4,8,6,11,12,9,14,10,15,5,8,6,4,8,1,0,2,216,7,12,7,9,5,1,1,5,12,16,15,13,23,21,14,9,5,4,5,12,6,4,10
3,63150,Ringwood borough,,34,2010,166,98,8,6,7,9,0,1,0,2,5,6,5,15,7,9,6,3,3,2,2,1,0,0,1,68,4,2,5,3,2,0,0,0,3,2,8,4,7,7,7,0,4,2,2,3,0,1,2
3,63180,Rio Grande CDP,,34,2010,148,87,6,7,4,5,1,2,0,5,9,10,7,7,7,8,1,3,0,1,0,2,1,1,0,61,2,4,4,3,0,1,1,2,6,5,6,4,6,5,2,1,1,1,1,4,2,0,0
3,63300,Riverdale borough,,34,2010,43,24,3,2,1,0,1,0,0,3,2,2,3,0,2,2,1,0,0,1,0,0,1,0,0,19,3,2,0,1,0,0,0,1,1,2,2,2,2,1,2,0,0,0,0,0,0,0,0
