Govt_level,place_fips,placename,CNTY,STATEFP,YEAR,P012HVD01,P012HVD02,P012HVD03,P012HVD04,P012HVD05,P012HVD06,P012HVD07,P012HVD08,P012HVD09,P012HVD10,P012HVD11,P012HVD12,P012HVD13,P012HVD14,P012HVD15,P012HVD16,P012HVD17,P012HVD18,P012HVD19,P012HVD20,P012HVD21,P012HVD22,P012HVD23,P012HVD24,P012HVD25,P012HVD26,P012HVD27,P012HVD28,P012HVD29,P012HVD30,P012HVD31,P012HVD32,P012HVD33,P012HVD34,P012HVD35,P012HVD36,P012HVD37,P012HVD38,P012HVD39,P012HVD40,P012HVD41,P012HVD42,P012HVD43,P012HVD44,P012HVD45,P012HVD46,P012HVD47,P012HVD48,P012HVD49
1,99039,Lane County,039,41,2000,14874,7883,964,848,654,422,337,203,209,645,954,743,549,411,317,258,134,34,53,35,31,33,25,13,11,6991,963,759,662,366,308,161,168,476,697,528,429,396,352,247,160,37,61,19,48,64,44,26,20
1,99041,Lincoln County,041,41,2000,2119,1236,171,118,83,62,60,46,36,108,169,131,74,50,36,27,22,3,9,3,7,10,8,2,1,883,143,93,63,44,38,24,13,59,103,77,53,30,39,28,22,6,13,4,7,9,7,3,5
1,99043,Linn County,043,41,2000,4514,2442,305,285,217,143,117,56,47,154,258,229,161,150,106,76,42,14,17,10,15,16,16,5,3,2072,334,266,212,112,91,44,34,111,184,156,145,96,83,56,38,15,21,15,20,15,13,3,8
1,99045,Malheur County,045,41,2000,8099,4355,538,561,446,231,175,93,101,277,418,354,304,275,182,109,95,28,38,21,23,40,23,15,8,3744,573,488,426,238,146,63,81,186,270,281,257,182,149,125,76,23,41,15,30,37,36,8,13
1,99047,Marion County,047,41,2000,48714,27625,3569,2998,2318,1517,1288,672,710,2172,3425,2810,1999,1423,1002,665,391,107,138,70,92,108,82,38,31,21089,3389,2859,2157,1173,820,441,422,1325,2100,1754,1317,1053,772,516,332,113,93,81,112,105,81,40,34
1,99049,Morrow County,049,41,2000,2686,1454,208,187,151,72,66,32,29,85,132,124,102,86,83,38,26,7,9,5,3,4,3,2,0,1232,205,188,147,65,45,22,17,64,123,101,75,67,47,31,9,3,4,5,3,4,4,2,1
1,99051,Multnomah County,051,41,2000,49607,28044,3454,2678,1834,1176,1171,720,725,2496,4083,3101,2236,1502,1077,691,385,122,145,83,88,128,80,41,28,21563,3151,2460,1761,1034,872,482,466,1676,2642,1999,1437,1039,812,576,359,128,158,76,109,127,93,58,48
1,99053,Polk County,053,41,2000,5480,2937,350,316,282,171,137,84,65,227,294,274,207,147,134,108,53,16,17,5,7,15,14,9,5,2543,361,323,305,153,110,43,50,149,231,178,143,138,106,95,48,11,25,8,12,23,18,6,7
1,99055,Sherman County,055,41,2000,94,55,6,6,11,4,2,0,1,3,2,6,6,1,2,2,0,0,0,0,0,1,2,0,0,39,7,5,8,4,1,0,0,2,3,2,4,0,1,0,1,0,1,0,0,0,0,0,0
1,99057,Tillamook County,057,41,2000,1244,690,88,94,56,42,23,19,24,41,74,68,55,42,22,15,9,4,4,0,1,4,2,2,1,554,85,75,66,36,14,11,8,38,42,46,40,26,20,18,11,3,4,1,2,3,1,2,2
1,99059,Umatilla County,059,41,2000,11366,6055,750,766,606,333,243,142,130,403,577,560,444,379,254,169,115,35,34,16,29,29,27,9,5,5311,810,749,616,319,222,109,90,268,467,416,396,260,174,147,93,21,37,19,20,39,22,9,8
1,99061,Union County,061,41,2000,600,307,35,27,38,25,15,9,5,26,28,20,20,15,12,16,4,3,2,0,2,2,2,0,1,293,28,41,24,21,25,7,6,16,14,23,25,20,12,9,9,2,3,0,3,4,1,0,0
1,99063,Wallowa County,063,41,2000,125,59,13,8,9,3,2,0,1,2,7,4,1,5,0,1,1,0,0,0,0,0,1,0,1,66,6,8,11,7,0,1,0,3,7,7,4,2,5,2,0,0,1,1,0,1,0,0,0
1,99065,Wasco County,065,41,2000,2214,1236,162,169,125,75,43,23,25,71,130,114,81,69,63,34,17,7,10,4,4,6,2,2,0,978,158,121,104,58,33,21,16,61,103,66,71,54,36,31,15,4,5,3,4,3,7,1,3
1,99067,Washington County,067,41,2000,49735,27753,3499,2824,1993,1219,1220,716,746,2492,4003,3094,2155,1406,954,598,301,96,129,55,64,78,51,36,24,21982,3256,2729,1862,1053,853,447,497,1597,2658,2089,1545,1145,763,546,338,87,112,59,87,91,80,54,34
1,99069,Wheeler County,069,41,2000,79,44,9,5,7,5,1,1,0,0,3,3,3,2,1,2,0,0,0,1,0,1,0,0,0,35,4,0,5,5,1,1,0,2,0,5,2,2,2,0,1,0,1,1,1,1,0,0,1
1,99071,Yamhill County,071,41,2000,9017,5223,572,549,416,273,274,161,129,394,673,519,404,303,214,126,85,23,20,17,19,25,19,6,2,3794,551,507,414,200,166,75,76,226,343,354,242,230,139,87,68,9,17,13,20,27,17,7,6
1,99001,Adams County,001,42,2000,3323,1826,230,219,180,94,85,43,42,138,206,172,130,99,57,54,28,9,6,7,8,8,6,3,2,1497,225,210,180,82,66,35,27,95,140,134,96,69,44,29,26,4,5,4,8,7,7,3,1
1,99003,Allegheny County,003,42,2000,11166,5622,524,465,488,257,282,143,144,356,529,537,441,347,290,194,151,49,77,57,56,82,76,40,37,5544,506,435,432,264,240,149,104,279,507,459,455,403,310,223,191,75,78,48,78,99,103,46,60
1,99005,Armstrong County,005,42,2000,308,150,9,24,13,6,5,3,4,10,8,11,8,13,8,8,6,4,4,0,0,4,1,0,1,158,16,13,17,4,7,1,1,7,12,13,10,12,7,6,5,0,4,4,3,7,7,1,1
1,99007,Beaver County,007,42,2000,1315,615,65,74,63,28,12,11,9,22,45,50,37,60,33,26,26,9,10,5,9,10,6,4,1,700,65,71,69,39,24,11,10,31,58,46,43,42,37,23,28,9,18,11,16,17,16,5,11
1,99009,Bedford County,009,42,2000,263,126,22,5,16,9,3,1,3,7,4,8,7,5,7,7,6,1,5,1,2,3,2,1,1,137,19,9,10,7,7,6,2,5,9,4,14,8,8,3,5,6,2,1,3,4,0,1,4
1,99011,Berks County,011,42,2000,36357,18795,2389,2366,2077,1090,704,391,354,1117,1770,1600,1321,1016,803,622,415,110,173,96,118,125,62,44,32,17562,2230,2181,1937,976,683,373,322,948,1528,1515,1276,1013,754,585,393,125,192,88,120,119,103,59,42
1,99013,Blair County,013,42,2000,662,341,38,36,25,20,26,13,6,16,22,17,21,23,24,10,13,4,6,1,6,3,5,5,1,321,28,26,37,17,26,4,6,10,15,20,19,18,21,14,13,5,3,4,8,9,8,3,7
1,99015,Bradford County,015,42,2000,398,199,24,17,26,17,8,4,1,11,8,14,13,15,17,8,2,1,2,4,2,0,2,2,1,199,16,19,25,23,5,2,2,12,12,9,14,16,11,8,5,2,1,1,3,5,2,4,2
1,99017,Bucks County,017,42,2000,14005,7386,722,644,665,399,274,136,152,466,782,734,618,514,404,298,189,50,92,44,59,78,30,27,9,6619,720,636,610,354,213,92,101,347,605,562,599,513,361,304,163,51,82,54,63,87,52,26,24
1,99019,Butler County,019,42,2000,1016,520,51,64,49,45,24,12,11,28,41,35,30,33,22,21,21,5,5,1,4,5,6,3,4,496,57,54,46,26,26,11,8,20,40,32,47,39,18,23,15,1,4,4,2,7,11,2,3
1,99021,Cambria County,021,42,2000,1352,844,37,55,50,35,27,16,17,58,100,100,79,75,62,48,26,10,6,5,5,11,11,4,7,508,46,36,62,23,20,4,11,24,36,29,43,34,28,17,20,5,14,5,9,19,13,4,6
1,99023,Cameron County,023,42,2000,34,15,3,2,1,2,0,0,0,1,1,1,1,0,0,0,2,0,0,0,1,0,0,0,0,19,3,3,3,1,0,0,0,0,2,1,0,0,2,1,0,0,2,0,0,1,0,0,0
1,99025,Carbon County,025,42,2000,858,465,46,50,52,49,19,7,10,12,26,27,40,23,26,26,18,4,5,8,6,7,3,0,1,393,37,39,39,22,15,5,4,13,15,28,42,30,22,18,13,11,8,8,2,10,6,1,5
1,99027,Centre County,027,42,2000,2243,1165,71,59,37,15,143,86,92,177,151,98,72,52,29,28,15,8,5,4,2,12,4,5,0,1078,60,47,47,20,172,112,97,148,107,68,50,44,28,26,19,2,7,3,9,4,2,4,2
1,99029,Chester County,029,42,2000,16126,9418,880,790,737,538,431,274,290,723,1118,942,798,623,422,313,190,60,84,42,45,46,38,21,13,6708,769,723,691,404,258,147,143,368,605,582,518,442,336,239,165,60,51,22,30,58,39,33,25
1,99031,Clarion County,031,42,2000,172,73,8,8,8,2,5,3,1,3,10,2,8,1,1,1,4,2,0,3,0,0,1,1,1,99,14,7,6,8,9,4,5,11,4,6,5,2,6,4,4,1,3,0,0,0,0,0,0
1,99033,Clearfield County,033,42,2000,471,334,9,16,13,13,18,10,9,28,43,52,45,28,14,12,6,5,4,2,2,2,1,1,1,137,17,13,18,8,2,0,1,7,9,14,13,12,3,6,4,0,2,1,3,1,1,0,2
1,99035,Clinton County,035,42,2000,205,102,7,5,8,4,14,3,7,13,7,10,3,3,1,1,2,3,1,1,3,3,3,0,0,103,5,5,4,4,22,8,2,5,7,4,6,6,4,4,2,0,3,1,3,2,5,0,1
1,99037,Columbia County,037,42,2000,609,309,28,33,35,8,30,15,12,31,17,13,23,16,14,10,7,6,1,0,5,3,0,1,1,300,21,28,24,16,30,13,15,23,20,14,28,20,15,9,8,3,2,1,0,4,4,2,0
1,99039,Crawford County,039,42,2000,537,239,17,26,29,23,17,10,7,8,14,14,17,12,10,10,11,2,2,0,2,1,3,3,1,298,16,30,27,16,23,10,10,13,22,31,18,17,15,15,8,5,2,1,5,3,3,5,3
1,99041,Cumberland County,041,42,2000,2883,1695,130,150,120,70,85,53,53,156,212,176,146,115,67,57,38,13,12,7,6,9,10,5,5,1188,135,151,118,67,66,28,27,62,100,77,84,78,56,35,28,9,12,2,12,17,11,8,5
1,99043,Dauphin County,043,42,2000,10404,5222,617,608,563,301,199,89,106,271,448,437,389,319,305,195,118,34,52,28,38,53,32,14,6,5182,667,578,536,289,214,100,85,290,446,411,403,293,251,198,126,35,52,36,41,54,44,16,17
1,99045,Delaware County,045,42,2000,8368,4275,412,445,391,285,289,116,86,223,369,349,322,292,203,136,99,33,47,29,32,48,40,13,16,4093,383,358,377,224,239,113,111,190,333,348,346,280,205,153,121,37,38,43,33,55,44,33,29
1,99047,Elk County,047,42,2000,142,73,11,8,14,2,3,1,2,2,4,8,5,3,1,3,1,1,0,0,1,1,0,0,2,69,8,8,13,3,1,0,1,1,4,9,4,5,1,1,1,1,1,2,1,1,1,0,2
1,99049,Erie County,049,42,2000,6126,3239,420,406,338,191,140,70,92,172,291,257,210,160,149,98,81,23,35,17,38,23,14,8,6,2887,417,400,314,152,122,70,51,160,217,216,215,160,123,79,57,15,29,12,13,22,21,13,9
1,99051,Fayette County,051,42,2000,564,274,31,35,29,13,7,4,4,8,13,20,22,15,10,9,14,5,7,3,6,3,10,5,1,290,22,24,28,19,7,5,3,10,19,25,15,21,17,15,18,7,5,3,3,5,9,4,6
1,99053,Forest County,053,42,2000,60,49,1,2,3,24,13,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,11,2,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,0,2,0,0
1,99055,Franklin County,055,42,2000,2268,1271,149,136,117,83,55,30,28,86,116,112,92,77,72,43,24,6,11,3,7,9,7,2,6,997,154,117,72,73,46,15,20,37,101,79,71,60,39,31,18,7,12,7,3,10,12,3,10
1,99057,Fulton County,057,42,2000,52,24,6,0,1,0,1,1,0,3,2,1,1,1,1,1,2,0,1,0,1,0,0,1,0,28,4,3,5,1,1,0,1,0,1,2,2,1,0,1,2,0,1,2,0,0,1,0,0
1,99059,Greene County,059,42,2000,357,281,11,9,9,4,6,11,9,42,53,40,29,17,16,6,8,0,1,1,1,4,1,2,1,76,5,7,6,0,6,0,0,2,5,6,6,8,3,4,3,0,3,0,3,2,2,3,2
1,99061,Huntingdon County,061,42,2000,524,416,16,8,17,14,13,15,16,57,79,62,44,29,19,10,8,1,2,1,0,3,0,1,1,108,12,10,9,7,7,3,3,6,10,5,7,4,3,4,6,2,2,3,0,1,3,1,0
1,99063,Indiana County,063,42,2000,457,232,17,18,18,13,28,18,10,23,14,10,9,9,13,10,4,3,2,1,3,3,2,2,2,225,16,17,16,7,29,6,18,18,12,15,13,8,7,12,10,3,2,2,3,7,1,1,2
1,99065,Jefferson County,065,42,2000,188,86,6,5,6,7,6,5,1,5,5,5,5,12,5,2,1,1,0,2,0,1,0,4,2,102,3,15,7,6,7,1,4,2,3,8,6,10,2,2,7,1,5,2,3,1,1,5,1
1,99067,Juniata County,067,42,2000,369,196,26,19,17,6,4,9,5,16,22,18,13,14,12,4,1,0,5,0,2,2,1,0,0,173,11,27,16,5,4,2,8,10,20,19,23,13,5,5,0,1,0,0,1,1,0,1,1
1,99069,Lackawanna County,069,42,2000,2958,1539,222,177,137,95,59,35,45,107,150,126,108,86,55,41,32,7,20,7,8,9,3,6,4,1419,196,155,118,62,60,45,42,115,129,99,101,61,69,51,32,14,14,10,9,10,16,8,3
1,99071,Lancaster County,071,42,2000,26742,13431,1690,1634,1555,789,490,279,264,718,1076,1049,962,883,610,492,339,93,128,53,91,106,58,38,34,13311,1603,1602,1447,737,488,284,269,712,1110,1064,1000,876,621,475,331,102,128,67,115,108,91,52,29
1,99073,Lawrence County,073,42,2000,529,284,39,27,33,41,16,5,8,9,19,13,13,11,12,12,9,3,4,1,2,5,1,1,0,245,27,23,23,16,6,4,3,10,18,27,19,16,11,6,11,3,3,3,1,3,4,6,2
1,99075,Lebanon County,075,42,2000,5969,3053,410,388,328,172,111,61,41,145,294,212,213,201,129,111,80,27,34,25,16,23,19,7,6,2916,380,326,285,174,108,69,42,148,246,225,228,177,150,105,86,17,34,19,29,29,24,11,4
1,99077,Lehigh County,077,42,2000,31881,15797,1938,1938,1833,941,610,278,293,915,1285,1339,1167,989,719,565,322,105,138,79,96,130,63,28,26,16084,1871,1867,1765,892,618,328,303,865,1337,1298,1320,1059,752,568,403,123,141,91,129,153,112,50,39
1,99079,Luzerne County,079,42,2000,3713,2082,215,194,162,126,95,50,52,115,229,195,198,134,100,76,57,9,18,7,20,13,7,8,2,1631,204,166,149,103,94,37,27,84,110,122,131,101,76,73,45,11,20,4,14,20,15,11,14
1,99081,Lycoming County,081,42,2000,799,358,42,43,33,18,24,15,11,17,25,24,28,28,17,12,4,1,2,0,1,5,2,1,5,441,44,48,43,26,20,6,9,16,30,38,44,35,23,14,12,3,7,6,2,8,4,0,3
1,99083,McKean County,083,42,2000,485,362,11,12,21,14,8,2,1,18,61,56,61,42,30,12,5,0,0,2,2,2,1,1,0,123,12,15,14,8,4,1,1,4,8,10,9,5,7,7,3,1,5,1,0,2,3,1,2
1,99085,Mercer County,085,42,2000,803,453,44,40,40,43,20,9,11,11,33,29,39,44,31,24,15,5,2,2,2,4,2,2,1,350,39,33,35,19,18,10,4,9,26,31,20,22,23,13,14,5,6,5,2,7,4,1,4
1,99087,Mifflin County,087,42,2000,263,127,18,20,13,10,2,1,2,3,15,5,10,5,4,6,4,1,1,0,1,2,1,2,1,136,15,11,20,5,7,1,4,5,9,11,17,3,6,8,1,1,3,1,1,3,1,2,1
1,99089,Monroe County,089,42,2000,9195,4519,424,563,599,329,169,70,56,141,186,320,419,396,305,222,109,31,54,28,19,31,26,15,7,4676,409,550,560,297,152,60,64,128,211,404,510,415,308,202,115,44,57,30,46,56,23,16,19
1,99091,Montgomery County,091,42,2000,15300,8212,780,755,637,455,345,185,181,602,909,798,707,556,411,303,184,62,87,50,50,56,57,19,23,7088,730,696,598,328,275,124,130,369,645,678,690,504,345,274,191,67,86,48,61,84,82,45,38
1,99093,Montour County,093,42,2000,167,92,14,9,6,17,11,0,1,2,6,2,4,6,8,2,4,0,0,0,0,0,0,0,0,75,7,9,7,6,3,0,1,2,5,5,10,6,5,3,0,1,3,0,0,2,0,0,0
1,99095,Northampton County,095,42,2000,17868,8986,996,1048,981,530,414,193,150,463,748,687,657,592,451,315,237,81,88,65,84,101,62,26,17,8882,919,946,881,561,371,199,163,384,657,687,755,631,491,346,235,76,133,86,92,111,81,52,25
1,99097,Northumberland County,097,42,2000,1041,615,50,47,59,53,16,15,11,41,62,84,56,41,29,17,14,6,2,3,4,2,2,1,0,426,53,49,57,23,10,3,8,19,26,22,29,39,22,13,10,4,9,4,2,9,6,4,5
1,99099,Perry County,099,42,2000,301,163,17,22,21,25,5,1,2,5,7,10,15,3,10,5,3,0,0,0,2,3,2,3,2,138,15,11,9,13,5,1,2,7,10,14,15,6,8,5,2,4,3,1,1,2,2,1,1
1,99101,Philadelphia County,101,42,2000,128928,63085,7010,7396,6766,3329,2387,1257,1122,3450,5678,5355,4631,3841,2910,2445,1737,590,751,439,548,655,409,233,146,65843,6869,7154,6546,3498,2555,1226,1202,3590,5943,5500,4879,4122,3358,2750,2086,627,735,500,664,858,559,348,274
1,99103,Pike County,103,42,2000,2315,1138,101,132,134,67,37,21,10,23,55,65,111,115,91,63,38,10,21,11,9,16,4,3,1,1177,95,142,142,77,38,8,8,21,56,89,108,107,78,72,49,11,14,6,10,22,10,9,5
1,99105,Potter County,105,42,2000,103,39,1,11,6,2,2,0,0,0,3,2,2,2,0,2,1,0,1,0,1,1,2,0,0,64,8,10,8,5,1,2,0,0,5,4,3,5,2,2,2,1,1,0,1,2,1,1,0
1,99107,Schuylkill County,107,42,2000,1671,1189,52,59,49,35,35,18,26,94,168,175,156,127,74,50,23,10,3,3,6,11,3,7,5,482,48,53,50,35,25,9,9,29,34,35,35,32,17,15,12,3,7,1,8,9,3,6,7
1,99109,Snyder County,109,42,2000,368,188,24,17,15,11,9,11,4,11,15,10,23,11,5,10,5,1,2,1,2,0,1,0,0,180,22,23,18,4,19,3,3,10,10,12,14,8,3,7,8,7,2,2,0,1,0,4,0
1,99111,Somerset County,111,42,2000,532,389,8,16,18,11,7,11,24,42,76,52,47,21,22,11,4,2,3,1,3,4,4,1,1,143,10,14,19,14,4,0,0,1,4,9,8,12,6,4,10,4,5,0,3,3,5,3,5
1,99113,Sullivan County,113,42,2000,72,45,2,2,0,19,10,2,2,0,1,0,2,1,0,0,2,0,0,0,1,0,0,1,0,27,3,3,0,6,4,1,1,0,2,2,0,0,0,0,1,0,1,2,0,0,0,1,0
1,99115,Susquehanna County,115,42,2000,285,147,8,24,24,7,5,2,3,4,9,13,6,11,6,9,9,2,0,1,2,0,0,1,1,138,10,9,19,11,6,0,2,3,7,8,17,8,10,8,4,2,3,2,3,2,1,2,1
1,99117,Tioga County,117,42,2000,214,89,7,13,11,9,4,1,3,4,7,5,7,3,4,3,4,2,0,0,0,0,2,0,0,125,9,14,15,12,5,6,3,5,7,8,3,7,5,6,6,3,1,1,3,1,3,1,1
1,99119,Union County,119,42,2000,1622,1407,16,22,29,14,40,29,23,109,224,239,224,181,109,71,45,8,5,7,3,5,3,1,0,215,27,19,21,15,21,10,8,10,11,11,20,9,9,7,8,0,1,2,1,1,1,2,1
1,99121,Venango County,121,42,2000,298,147,11,11,16,36,16,2,2,2,5,6,6,7,6,5,3,4,2,0,2,5,0,0,0,151,15,16,17,9,5,5,1,5,5,14,14,9,6,6,5,4,2,3,4,5,1,0,0
1,99123,Warren County,123,42,2000,151,72,7,4,4,4,3,1,2,2,6,6,8,7,5,4,2,0,1,2,0,1,0,2,1,79,5,5,6,5,2,1,2,2,4,4,6,8,8,3,3,2,2,2,2,5,1,0,1
1,99125,Washington County,125,42,2000,1170,562,61,60,52,29,18,5,8,20,42,33,30,36,35,38,14,10,6,5,8,18,17,10,7,608,49,62,50,23,22,10,12,20,35,41,44,42,36,31,28,8,10,3,7,21,23,14,17
1,99127,Wayne County,127,42,2000,811,477,42,41,44,25,13,8,4,8,40,50,54,40,36,28,14,6,8,5,4,4,2,0,1,334,21,39,39,22,5,1,4,9,18,32,26,18,26,20,17,4,2,2,9,2,7,5,6
1,99129,Westmoreland County,129,42,2000,1869,969,92,82,111,62,39,6,12,42,80,75,83,68,55,51,31,9,15,8,13,17,11,4,3,900,92,75,89,42,28,11,11,36,67,69,70,67,47,55,36,12,12,11,12,13,17,15,13
1,99131,Wyoming County,131,42,2000,187,87,11,9,15,6,5,1,1,6,4,4,6,4,7,2,2,0,1,0,0,2,1,0,0,100,4,10,9,9,9,3,3,4,9,8,5,6,8,2,2,2,2,1,1,1,1,1,0
1,99133,York County,133,42,2000,11296,5847,668,691,651,370,249,122,105,311,528,437,414,403,291,241,142,37,62,27,17,38,21,9,13,5449,672,648,605,322,204,107,109,290,462,453,423,344,260,189,131,35,51,18,28,49,18,16,15
1,99001,Bristol County,001,44,2000,572,287,30,25,26,13,24,10,10,23,21,19,23,22,6,10,5,2,7,1,3,4,1,0,2,285,27,20,26,16,26,5,5,13,19,18,25,20,13,15,10,2,5,2,2,0,4,9,3
1,99003,Kent County,003,44,2000,2827,1399,203,178,124,89,44,19,24,85,122,124,103,69,79,50,33,11,10,7,5,12,5,3,0,1428,178,153,139,59,47,20,11,64,132,135,123,97,76,61,44,18,14,10,9,10,12,10,6
1,99005,Newport County,005,44,2000,2409,1239,165,175,128,47,72,29,29,98,101,109,97,62,45,30,17,5,7,5,3,7,6,0,2,1170,156,150,126,47,48,32,20,84,97,114,87,51,43,36,25,6,7,5,8,13,3,8,4
1,99007,Providence County,007,44,2000,83232,41005,4853,4971,4290,2318,1760,913,825,2393,3807,3680,3242,2417,1801,1318,791,255,300,207,215,284,185,125,55,42227,4614,4870,4040,2099,1699,850,821,2344,3813,3888,3478,2790,2043,1457,1013,333,433,237,353,442,283,175,152
1,99009,Washington County,009,44,2000,1780,835,104,90,79,41,70,33,25,54,49,59,54,45,39,28,22,7,6,4,6,7,10,2,1,945,100,103,87,43,93,38,24,51,54,72,72,48,53,29,20,8,10,6,8,14,7,2,3
1,99001,Abbeville County,001,45,2000,217,112,11,17,14,4,6,2,1,9,9,9,5,6,5,4,2,0,5,0,2,0,1,0,0,105,15,18,8,5,3,2,1,6,9,8,8,7,4,2,2,0,1,0,4,2,0,0,0
1,99003,Aiken County,003,45,2000,3025,1675,185,160,126,86,71,28,49,110,190,166,137,116,78,52,40,15,14,9,10,15,10,5,3,1350,166,130,146,75,50,22,19,79,125,124,105,78,59,57,33,14,14,4,6,20,10,5,9
1,99005,Allendale County,005,45,2000,181,100,10,11,13,5,2,3,2,7,11,10,5,5,7,3,1,1,1,1,2,0,0,0,0,81,2,16,7,7,5,1,1,2,9,2,9,4,4,1,3,1,0,1,1,2,1,1,1
1,99007,Anderson County,007,45,2000,1832,1014,116,86,64,48,40,20,24,98,128,83,89,67,47,37,21,8,6,5,6,13,6,1,1,818,86,81,71,44,35,13,12,39,86,64,74,47,45,44,25,10,7,6,7,10,3,4,5
1,99009,Bamberg County,009,45,2000,118,60,5,6,6,1,2,1,1,6,7,7,1,1,6,4,1,3,1,0,0,0,1,0,0,58,2,5,3,2,4,0,2,4,6,2,3,3,6,3,2,1,0,0,1,4,4,1,0
1,99011,Barnwell County,011,45,2000,327,215,18,23,12,5,7,3,4,7,25,25,18,17,19,13,7,2,1,3,1,4,0,1,0,112,16,13,13,9,5,1,2,3,9,6,9,9,1,5,2,1,3,0,0,4,0,1,0
1,99013,Beaufort County,013,45,2000,8208,5072,497,318,223,167,389,249,232,628,797,556,391,234,130,96,56,18,23,14,20,15,9,5,5,3136,418,289,198,121,228,99,84,284,448,313,220,155,57,85,32,18,22,8,17,22,11,3,4
1,99015,Berkeley County,015,45,2000,3935,2188,179,163,160,136,213,83,64,187,243,202,161,130,82,59,41,14,14,9,9,13,15,7,4,1747,206,160,163,101,98,36,33,111,159,135,154,118,68,64,62,9,16,8,13,12,8,6,7
1,99017,Calhoun County,017,45,2000,212,118,12,19,8,7,9,4,2,9,6,9,8,7,5,3,5,2,0,0,0,1,1,1,0,94,14,6,8,8,1,3,0,2,11,11,4,7,3,7,4,0,0,0,1,1,1,2,0
1,99019,Charleston County,019,45,2000,7434,4524,368,265,222,205,281,143,174,543,672,535,383,262,146,100,73,21,24,31,18,20,19,11,8,2910,333,263,207,126,130,77,92,245,333,276,224,160,115,78,73,20,26,13,31,38,23,19,8
1,99021,Cherokee County,021,45,2000,1092,668,79,61,45,25,33,14,11,72,92,75,51,32,33,24,12,0,1,2,1,1,2,1,1,424,66,54,34,22,19,9,15,24,44,43,22,25,11,16,5,2,4,0,0,4,3,1,1
1,99023,Chester County,023,45,2000,255,145,15,21,8,10,5,3,2,9,15,15,12,4,9,4,0,4,2,1,1,2,2,1,0,110,12,14,6,9,7,1,3,6,12,10,6,6,4,3,3,0,2,1,0,2,2,1,0
1,99025,Chesterfield County,025,45,2000,971,639,57,41,32,37,31,20,16,59,88,89,58,30,23,23,8,4,5,3,3,5,6,1,0,332,51,38,21,18,15,7,5,20,33,27,23,16,14,17,12,1,2,1,2,3,6,0,0
1,99027,Clarendon County,027,45,2000,560,344,33,26,24,19,23,10,8,33,36,27,27,27,11,12,8,2,2,5,1,4,3,2,1,216,29,32,16,9,6,3,4,11,18,16,17,10,8,15,3,0,1,5,4,3,2,2,2
1,99029,Colleton County,029,45,2000,551,332,26,24,17,18,27,8,9,30,46,32,31,22,15,11,2,1,2,5,3,0,2,0,1,219,21,18,22,15,7,6,4,9,17,23,18,11,13,10,7,0,7,1,3,3,3,0,1
1,99031,Darlington County,031,45,2000,658,358,29,34,29,24,12,6,5,31,38,35,30,22,14,12,14,4,4,1,6,2,6,0,0,300,34,20,40,12,10,4,6,16,24,35,15,16,18,9,9,6,3,3,3,10,4,2,1
1,99033,Dillon County,033,45,2000,539,299,35,22,16,6,10,9,6,37,51,44,14,14,8,9,6,2,2,1,2,2,1,1,1,240,37,32,27,4,12,7,6,11,22,26,9,12,7,9,7,3,2,1,0,4,1,0,1
1,99035,Dorchester County,035,45,2000,1722,876,84,89,88,49,28,15,14,55,89,83,62,75,53,41,13,9,7,6,6,4,2,3,1,846,80,117,94,58,26,10,11,24,56,73,77,56,47,39,23,8,11,8,9,6,7,4,2
1,99037,Edgefield County,037,45,2000,503,370,20,16,14,6,22,5,9,22,57,57,48,32,23,20,7,3,2,0,4,2,0,1,0,133,19,16,17,5,10,2,6,6,6,6,13,9,7,4,4,0,1,1,1,0,0,0,0
1,99039,Fairfield County,039,45,2000,250,131,15,11,7,7,3,5,1,3,17,11,6,9,9,9,6,1,3,2,0,5,0,1,0,119,9,11,10,5,9,2,2,4,13,13,3,7,9,6,7,0,1,3,0,3,1,1,0
1,99041,Florence County,041,45,2000,1383,741,78,60,47,41,31,17,20,65,76,87,57,44,35,26,20,5,6,6,5,4,5,2,4,642,65,69,60,23,26,17,13,37,71,52,47,36,32,21,20,11,7,5,3,9,8,5,5
1,99043,Georgetown County,043,45,2000,919,586,36,37,31,42,34,13,22,84,98,50,43,29,27,10,10,0,9,3,3,2,1,0,2,333,45,27,19,25,21,8,4,26,28,19,22,23,12,15,16,3,4,1,5,4,5,1,0
1,99045,Greenville County,045,45,2000,14283,8442,699,498,464,378,455,288,278,865,1279,970,757,545,320,236,158,33,59,31,35,49,22,14,9,5841,648,516,430,277,232,162,157,439,639,539,506,408,275,189,139,46,47,31,40,46,37,24,14
1,99047,Greenwood County,047,45,2000,1902,1097,115,81,71,56,63,48,47,125,180,87,72,52,40,26,11,3,2,0,7,4,4,1,2,805,114,88,69,36,48,22,21,62,92,68,45,46,30,17,8,5,5,4,5,6,4,5,5
1,99049,Hampton County,049,45,2000,547,445,15,14,13,8,9,6,8,33,99,72,55,54,24,12,11,4,5,1,0,1,1,0,0,102,13,13,10,3,2,1,3,6,12,12,7,4,3,4,2,1,2,0,1,3,0,0,0
