GEO.id,GEO.id2,GEO.display-label,rescen42010,resbase42010,respop72010,respop72011
Id,Id2,Geography,"April 1, 2010 - Census","April 1, 2010 - Estimates Base",Population Estimates (as of July 1) - 2010,Population Estimates (as of July 1) - 2011
0500000US30005,30005,"Blaine County, Montana",6491,6491,6495,6565
0500000US30007,30007,"Broadwater County, Montana",5612,5612,5636,5752
0500000US30009,30009,"Carbon County, Montana",10078,10078,10079,10028
0500000US30011,30011,"Carter County, Montana",1160,1160,1158,1152
0500000US30013,30013,"Cascade County, Montana",81327,81327,81509,81837
0500000US30015,30015,"Chouteau County, Montana",5813,5813,5813,5793
0500000US30017,30017,"Custer County, Montana",11699,11699,11710,11752
0500000US30019,30019,"Daniels County, Montana",1751,1751,1751,1763
0500000US30021,30021,"Dawson County, Montana",8966,8966,8939,8989
0500000US30023,30023,"Deer Lodge County, Montana",9298,9298,9297,9299
0500000US30025,30025,"Fallon County, Montana",2890,2890,2893,2956
0500000US30027,30027,"Fergus County, Montana",11586,11586,11594,11506
0500000US30029,30029,"Flathead County, Montana",90928,90928,90871,91301
0500000US30031,30031,"Gallatin County, Montana",89513,89513,89616,91377
0500000US30033,30033,"Garfield County, Montana",1206,1206,1193,1251
0500000US30035,30035,"Glacier County, Montana",13399,13399,13467,13624
0500000US30037,30037,"Golden Valley County, Montana",884,884,886,865
0500000US30039,30039,"Granite County, Montana",3079,3079,3079,3068
0500000US30041,30041,"Hill County, Montana",16096,16096,16161,16397
0500000US30043,30043,"Jefferson County, Montana",11406,11406,11419,11381
0500000US30045,30045,"Judith Basin County, Montana",2072,2072,2070,2004
0500000US30047,30047,"Lake County, Montana",28746,28746,28775,28947
0500000US30049,30049,"Lewis and Clark County, Montana",63395,63395,63604,64318
0500000US30051,30051,"Liberty County, Montana",2339,2339,2355,2402
0500000US30053,30053,"Lincoln County, Montana",19687,19687,19668,19566
0500000US30055,30055,"McCone County, Montana",1734,1734,1738,1711
0500000US30057,30057,"Madison County, Montana",7691,7691,7698,7660
0500000US30059,30059,"Meagher County, Montana",1891,1891,1892,1911
0500000US30061,30061,"Mineral County, Montana",4223,4223,4223,4208
0500000US30063,30063,"Missoula County, Montana",109299,109299,109443,110138
0500000US30065,30065,"Musselshell County, Montana",4538,4538,4550,4701
0500000US30067,30067,"Park County, Montana",15636,15636,15587,15469
0500000US30069,30069,"Petroleum County, Montana",494,494,493,491
0500000US30071,30071,"Phillips County, Montana",4253,4253,4267,4250
0500000US30073,30073,"Pondera County, Montana",6153,6153,6173,6257
0500000US30075,30075,"Powder River County, Montana",1743,1743,1737,1738
0500000US30077,30077,"Powell County, Montana",7027,7027,7031,7063
0500000US30079,30079,"Prairie County, Montana",1179,1179,1190,1159
0500000US30081,30081,"Ravalli County, Montana",40212,40212,40343,40450
0500000US30083,30083,"Richland County, Montana",9746,9746,9753,10128
0500000US30085,30085,"Roosevelt County, Montana",10425,10425,10458,10527
0500000US30087,30087,"Rosebud County, Montana",9233,9233,9264,9379
0500000US30089,30089,"Sanders County, Montana",11413,11413,11397,11440
0500000US30091,30091,"Sheridan County, Montana",3384,3384,3384,3460
0500000US30093,30093,"Silver Bow County, Montana",34200,34200,34233,34383
0500000US30095,30095,"Stillwater County, Montana",9117,9117,9110,9131
0500000US30097,30097,"Sweet Grass County, Montana",3651,3651,3623,3623
0500000US30099,30099,"Teton County, Montana",6073,6073,6088,6091
0500000US30101,30101,"Toole County, Montana",5324,5324,5346,5239
0500000US30103,30103,"Treasure County, Montana",718,718,721,727
0500000US30105,30105,"Valley County, Montana",7369,7369,7376,7487
0500000US30107,30107,"Wheatland County, Montana",2168,2168,2162,2140
0500000US30109,30109,"Wibaux County, Montana",1017,1017,1009,985
0500000US30111,30111,"Yellowstone County, Montana",147972,147972,148450,150069
0500000US31001,31001,"Adams County, Nebraska",31364,31364,31356,31216
0500000US31003,31003,"Antelope County, Nebraska",6685,6685,6658,6619
0500000US31005,31005,"Arthur County, Nebraska",460,460,465,469
0500000US31007,31007,"Banner County, Nebraska",690,690,696,684
0500000US31009,31009,"Blaine County, Nebraska",478,478,479,473
0500000US31011,31011,"Boone County, Nebraska",5505,5505,5503,5412
0500000US31013,31013,"Box Butte County, Nebraska",11308,11308,11292,11383
0500000US31015,31015,"Boyd County, Nebraska",2099,2099,2105,2082
0500000US31017,31017,"Brown County, Nebraska",3145,3145,3157,3117
0500000US31019,31019,"Buffalo County, Nebraska",46102,46102,46146,46690
0500000US31021,31021,"Burt County, Nebraska",6858,6858,6851,6802
0500000US31023,31023,"Butler County, Nebraska",8395,8395,8397,8287
0500000US31025,31025,"Cass County, Nebraska",25241,25241,25264,25188
0500000US31027,31027,"Cedar County, Nebraska",8852,8852,8829,8730
0500000US31029,31029,"Chase County, Nebraska",3966,3966,3975,4011
0500000US31031,31031,"Cherry County, Nebraska",5713,5713,5720,5761
0500000US31033,31033,"Cheyenne County, Nebraska",9998,9998,9982,9978
0500000US31035,31035,"Clay County, Nebraska",6542,6542,6546,6486
0500000US31037,31037,"Colfax County, Nebraska",10515,10515,10542,10614
0500000US31039,31039,"Cuming County, Nebraska",9139,9139,9156,9181
0500000US31041,31041,"Custer County, Nebraska",10939,10939,10903,10903
0500000US31043,31043,"Dakota County, Nebraska",21006,21006,21049,20913
0500000US31045,31045,"Dawes County, Nebraska",9182,9182,9173,9196
0500000US31047,31047,"Dawson County, Nebraska",24326,24326,24365,24388
0500000US31049,31049,"Deuel County, Nebraska",1941,1941,1941,1984
0500000US31051,31051,"Dixon County, Nebraska",6000,6000,5979,5989
0500000US31053,31053,"Dodge County, Nebraska",36691,36691,36685,36773
0500000US31055,31055,"Douglas County, Nebraska",517110,517110,518643,524861
0500000US31057,31057,"Dundy County, Nebraska",2008,2008,2007,1976
0500000US31059,31059,"Fillmore County, Nebraska",5890,5890,5888,5866
0500000US31061,31061,"Franklin County, Nebraska",3225,3225,3239,3207
0500000US31063,31063,"Frontier County, Nebraska",2756,2756,2753,2723
0500000US31065,31065,"Furnas County, Nebraska",4959,4959,4957,4943
0500000US31067,31067,"Gage County, Nebraska",22311,22311,22301,22031
0500000US31069,31069,"Garden County, Nebraska",2057,2057,2072,2069
0500000US31071,31071,"Garfield County, Nebraska",2049,2049,2046,2032
0500000US31073,31073,"Gosper County, Nebraska",2044,2044,2050,2010
0500000US31075,31075,"Grant County, Nebraska",614,614,612,630
0500000US31077,31077,"Greeley County, Nebraska",2538,2538,2543,2519
0500000US31079,31079,"Hall County, Nebraska",58607,58607,58771,59477
0500000US31081,31081,"Hamilton County, Nebraska",9124,9124,9132,9069
0500000US31083,31083,"Harlan County, Nebraska",3423,3423,3427,3417
0500000US31085,31085,"Hayes County, Nebraska",967,967,960,960
0500000US31087,31087,"Hitchcock County, Nebraska",2908,2908,2903,2857
0500000US31089,31089,"Holt County, Nebraska",10435,10435,10439,10399
0500000US31091,31091,"Hooker County, Nebraska",736,736,734,729
0500000US31093,31093,"Howard County, Nebraska",6274,6274,6266,6342
0500000US31095,31095,"Jefferson County, Nebraska",7547,7547,7526,7519
0500000US31097,31097,"Johnson County, Nebraska",5217,5217,5225,5211
0500000US31099,31099,"Kearney County, Nebraska",6489,6489,6497,6588
0500000US31101,31101,"Keith County, Nebraska",8368,8368,8374,8301
0500000US31103,31103,"Keya Paha County, Nebraska",824,824,824,813
0500000US31105,31105,"Kimball County, Nebraska",3821,3821,3824,3775
0500000US31107,31107,"Knox County, Nebraska",8701,8701,8688,8575
0500000US31109,31109,"Lancaster County, Nebraska",285407,285407,286142,289800
0500000US31111,31111,"Lincoln County, Nebraska",36288,36288,36261,36142
0500000US31113,31113,"Logan County, Nebraska",763,763,767,762
0500000US31115,31115,"Loup County, Nebraska",632,632,632,610
0500000US31117,31117,"McPherson County, Nebraska",539,539,540,552
0500000US31119,31119,"Madison County, Nebraska",34876,34876,34935,34931
0500000US31121,31121,"Merrick County, Nebraska",7845,7845,7850,7732
0500000US31123,31123,"Morrill County, Nebraska",5042,5042,5044,4998
0500000US31125,31125,"Nance County, Nebraska",3735,3735,3732,3740
0500000US31127,31127,"Nemaha County, Nebraska",7248,7248,7258,7280
0500000US31129,31129,"Nuckolls County, Nebraska",4500,4500,4503,4478
0500000US31131,31131,"Otoe County, Nebraska",15740,15740,15779,15798
0500000US31133,31133,"Pawnee County, Nebraska",2773,2773,2770,2735
0500000US31135,31135,"Perkins County, Nebraska",2970,2970,2978,2955
0500000US31137,31137,"Phelps County, Nebraska",9188,9188,9201,9184
0500000US31139,31139,"Pierce County, Nebraska",7266,7266,7261,7216
0500000US31141,31141,"Platte County, Nebraska",32237,32237,32271,32593
0500000US31143,31143,"Polk County, Nebraska",5406,5406,5386,5322
0500000US31145,31145,"Red Willow County, Nebraska",11055,11055,11058,11032
0500000US31147,31147,"Richardson County, Nebraska",8363,8363,8358,8345
0500000US31149,31149,"Rock County, Nebraska",1526,1526,1519,1494
0500000US31151,31151,"Saline County, Nebraska",14200,14200,14222,14345
0500000US31153,31153,"Sarpy County, Nebraska",158840,158840,159687,162561
0500000US31155,31155,"Saunders County, Nebraska",20780,20780,20864,20867
0500000US31157,31157,"Scotts Bluff County, Nebraska",36970,36970,37052,37044
0500000US31159,31159,"Seward County, Nebraska",16750,16750,16812,16703
0500000US31161,31161,"Sheridan County, Nebraska",5469,5469,5458,5392
0500000US31163,31163,"Sherman County, Nebraska",3152,3152,3155,3093
0500000US31165,31165,"Sioux County, Nebraska",1311,1311,1313,1336
0500000US31167,31167,"Stanton County, Nebraska",6129,6129,6130,6155
0500000US31169,31169,"Thayer County, Nebraska",5228,5228,5222,5160
0500000US31171,31171,"Thomas County, Nebraska",647,647,649,716
0500000US31173,31173,"Thurston County, Nebraska",6940,6940,6984,7006
0500000US31175,31175,"Valley County, Nebraska",4260,4260,4266,4218
0500000US31177,31177,"Washington County, Nebraska",20234,20234,20272,20295
0500000US31179,31179,"Wayne County, Nebraska",9595,9595,9608,9504
0500000US31181,31181,"Webster County, Nebraska",3812,3812,3818,3775
0500000US31183,31183,"Wheeler County, Nebraska",818,818,822,818
0500000US31185,31185,"York County, Nebraska",13665,13665,13647,13726
0500000US32001,32001,"Churchill County, Nevada",24877,24877,24804,24637
0500000US32003,32003,"Clark County, Nevada",1951269,1951269,1953927,1969975
0500000US32005,32005,"Douglas County, Nevada",46997,46997,47001,46886
0500000US32007,32007,"Elko County, Nevada",48818,48818,48958,49491
0500000US32009,32009,"Esmeralda County, Nevada",783,783,778,775
0500000US32011,32011,"Eureka County, Nevada",1987,1987,1997,1979
0500000US32013,32013,"Humboldt County, Nevada",16528,16528,16602,16735
0500000US32015,32015,"Lander County, Nevada",5775,5775,5792,5841
0500000US32017,32017,"Lincoln County, Nevada",5345,5345,5363,5311
0500000US32019,32019,"Lyon County, Nevada",51980,51980,52112,51871
0500000US32021,32021,"Mineral County, Nevada",4772,4772,4776,4593
0500000US32023,32023,"Nye County, Nevada",43946,43946,43818,43351
0500000US32027,32027,"Pershing County, Nevada",6753,6753,6755,6734
0500000US32029,32029,"Storey County, Nevada",4010,4010,3996,3896
0500000US32031,32031,"Washoe County, Nevada",421407,421407,422328,425710
0500000US32033,32033,"White Pine County, Nevada",10030,10030,10064,10098
0500000US32510,32510,"Carson City, Nevada",55274,55274,55212,55439
0500000US33001,33001,"Belknap County, New Hampshire",60088,60088,60087,60223
0500000US33003,33003,"Carroll County, New Hampshire",47818,47820,47837,47641
0500000US33005,33005,"Cheshire County, New Hampshire",77117,77117,77070,76918
0500000US33007,33007,"Coos County, New Hampshire",33055,33055,32967,32688
0500000US33009,33009,"Grafton County, New Hampshire",89118,89118,89122,88923
0500000US33011,33011,"Hillsborough County, New Hampshire",400721,400721,400974,401696
0500000US33013,33013,"Merrimack County, New Hampshire",146445,146445,146427,146579
0500000US33015,33015,"Rockingham County, New Hampshire",295223,295223,295391,296207
0500000US33017,33017,"Strafford County, New Hampshire",123143,123143,123208,123857
0500000US33019,33019,"Sullivan County, New Hampshire",43742,43742,43724,43462
0500000US34001,34001,"Atlantic County, New Jersey",274549,274549,274666,274338
0500000US34003,34003,"Bergen County, New Jersey",905116,905116,906184,911004
0500000US34005,34005,"Burlington County, New Jersey",448734,448734,449119,449576
0500000US34007,34007,"Camden County, New Jersey",513657,513657,513601,513241
0500000US34009,34009,"Cape May County, New Jersey",97265,97265,97250,96601
0500000US34011,34011,"Cumberland County, New Jersey",156898,156898,156855,157095
0500000US34013,34013,"Essex County, New Jersey",783969,783969,784099,785137
0500000US34015,34015,"Gloucester County, New Jersey",288288,288288,288557,289104
0500000US34017,34017,"Hudson County, New Jersey",634266,634266,634979,641224
0500000US34019,34019,"Hunterdon County, New Jersey",128349,128349,128354,128038
0500000US34021,34021,"Mercer County, New Jersey",366513,366511,366933,367063
0500000US34023,34023,"Middlesex County, New Jersey",809858,809860,810747,814217
0500000US34025,34025,"Monmouth County, New Jersey",630380,630380,630920,631020
0500000US34027,34027,"Morris County, New Jersey",492276,492276,492681,494976
0500000US34029,34029,"Ocean County, New Jersey",576567,576567,577624,579369
0500000US34031,34031,"Passaic County, New Jersey",501226,501226,501606,502007
0500000US34033,34033,"Salem County, New Jersey",66083,66083,65996,65902
0500000US34035,34035,"Somerset County, New Jersey",323444,323444,324078,324893
0500000US34037,34037,"Sussex County, New Jersey",149265,149265,149198,148517
0500000US34039,34039,"Union County, New Jersey",536499,536499,537475,539494
0500000US34041,34041,"Warren County, New Jersey",108692,108692,108671,108339
0500000US35001,35001,"Bernalillo County, New Mexico",662564,662564,664425,670968
0500000US35003,35003,"Catron County, New Mexico",3725,3725,3743,3733
0500000US35005,35005,"Chaves County, New Mexico",65645,65645,65778,65890
0500000US35006,35006,"Cibola County, New Mexico",27213,27213,27309,27658
0500000US35007,35007,"Colfax County, New Mexico",13750,13750,13743,13640
0500000US35009,35009,"Curry County, New Mexico",48376,48376,48960,49649
0500000US35011,35011,"De Baca County, New Mexico",2022,2022,2015,1945
0500000US35013,35013,"Doña Ana County, New Mexico",209233,209234,210477,213598
0500000US35015,35015,"Eddy County, New Mexico",53829,53829,53919,54152
0500000US35017,35017,"Grant County, New Mexico",29514,29514,29413,29380
0500000US35019,35019,"Guadalupe County, New Mexico",4687,4687,4701,4619
0500000US35021,35021,"Harding County, New Mexico",695,695,690,704
0500000US35023,35023,"Hidalgo County, New Mexico",4894,4894,4857,4861
0500000US35025,35025,"Lea County, New Mexico",64727,64727,64748,65423
0500000US35027,35027,"Lincoln County, New Mexico",20497,20497,20503,20454
0500000US35028,35028,"Los Alamos County, New Mexico",17950,17950,18031,18222
0500000US35029,35029,"Luna County, New Mexico",25095,25095,25146,25281
0500000US35031,35031,"McKinley County, New Mexico",71492,71492,71812,73664
0500000US35033,35033,"Mora County, New Mexico",4881,4881,4886,4773
0500000US35035,35035,"Otero County, New Mexico",63797,63797,64340,65703
0500000US35037,35037,"Quay County, New Mexico",9041,9041,9082,9026
0500000US35039,35039,"Rio Arriba County, New Mexico",40246,40248,40333,40446
0500000US35041,35041,"Roosevelt County, New Mexico",19846,19846,20038,20446
0500000US35043,35043,"Sandoval County, New Mexico",131561,131561,132387,134259
0500000US35045,35045,"San Juan County, New Mexico",130044,130044,130185,128200
0500000US35047,35047,"San Miguel County, New Mexico",29393,29393,29369,29301
0500000US35049,35049,"Santa Fe County, New Mexico",144170,144168,144497,145648
0500000US35051,35051,"Sierra County, New Mexico",11988,11988,12017,11943
0500000US35053,35053,"Socorro County, New Mexico",17866,17864,17869,17873
0500000US35055,35055,"Taos County, New Mexico",32937,32937,32938,32917
0500000US35057,35057,"Torrance County, New Mexico",16383,16383,16381,16345
0500000US35059,35059,"Union County, New Mexico",4549,4549,4542,4433
0500000US35061,35061,"Valencia County, New Mexico",76569,76571,76779,77070
0500000US36001,36001,"Albany County, New York",304204,304206,303889,303565
0500000US36003,36003,"Allegany County, New York",48946,48946,48951,48778
0500000US36005,36005,"Bronx County, New York",1385108,1385108,1387159,1392002
0500000US36007,36007,"Broome County, New York",200600,200600,200368,199031
0500000US36009,36009,"Cattaraugus County, New York",80317,80317,80250,79832
0500000US36011,36011,"Cayuga County, New York",80026,80027,79997,79738
0500000US36013,36013,"Chautauqua County, New York",134905,134905,134813,134368
0500000US36015,36015,"Chemung County, New York",88830,88830,88830,88840
0500000US36017,36017,"Chenango County, New York",50477,50477,50396,50118
0500000US36019,36019,"Clinton County, New York",82128,82128,82143,81945
0500000US36021,36021,"Columbia County, New York",63096,63096,63020,62550
0500000US36023,36023,"Cortland County, New York",49336,49336,49324,49363
0500000US36025,36025,"Delaware County, New York",47980,47981,47843,47559
0500000US36027,36027,"Dutchess County, New York",297488,297488,297739,297999
0500000US36029,36029,"Erie County, New York",919040,919040,918751,918028
0500000US36031,36031,"Essex County, New York",39370,39367,39316,39181
0500000US36033,36033,"Franklin County, New York",51599,51602,51609,51551
0500000US36035,36035,"Fulton County, New York",55531,55531,55471,55180
0500000US36037,36037,"Genesee County, New York",60079,60079,60080,59993
0500000US36039,36039,"Greene County, New York",49221,49221,49160,48954
0500000US36041,36041,"Hamilton County, New York",4836,4836,4835,4793
0500000US36043,36043,"Herkimer County, New York",64519,64519,64481,64160
0500000US36045,36045,"Jefferson County, New York",116229,116229,116680,117910
0500000US36047,36047,"Kings County, New York",2504700,2504700,2508515,2532645
0500000US36049,36049,"Lewis County, New York",27087,27087,27101,27072
0500000US36051,36051,"Livingston County, New York",65393,65393,65349,65070
0500000US36053,36053,"Madison County, New York",73442,73442,73464,73365
0500000US36055,36055,"Monroe County, New York",744344,744344,744635,745625
0500000US36057,36057,"Montgomery County, New York",50219,50219,50260,49916
0500000US36059,36059,"Nassau County, New York",1339532,1339532,1341033,1344436
0500000US36061,36061,"New York County, New York",1585873,1585873,1587481,1601948
0500000US36063,36063,"Niagara County, New York",216469,216469,216542,216011
0500000US36065,36065,"Oneida County, New York",234878,234878,234870,234287
0500000US36067,36067,"Onondaga County, New York",467026,467025,467253,466960
0500000US36069,36069,"Ontario County, New York",107931,107931,108095,108525
0500000US36071,36071,"Orange County, New York",372813,372813,373551,374872
0500000US36073,36073,"Orleans County, New York",42883,42883,42861,42622
0500000US36075,36075,"Oswego County, New York",122109,122112,122166,122228
0500000US36077,36077,"Otsego County, New York",62259,62259,62227,61917
0500000US36079,36079,"Putnam County, New York",99710,99710,99718,99933
0500000US36081,36081,"Queens County, New York",2230722,2230722,2233895,2247848
0500000US36083,36083,"Rensselaer County, New York",159429,159429,159465,159395
0500000US36085,36085,"Richmond County, New York",468730,468730,469393,470467
0500000US36087,36087,"Rockland County, New York",311687,311687,312520,315158
0500000US36089,36089,"St. Lawrence County, New York",111944,111944,111917,111690
0500000US36091,36091,"Saratoga County, New York",219607,219607,219988,220882
0500000US36093,36093,"Schenectady County, New York",154727,154727,154932,155058
0500000US36095,36095,"Schoharie County, New York",32749,32749,32692,32578
0500000US36097,36097,"Schuyler County, New York",18343,18344,18338,18361
0500000US36099,36099,"Seneca County, New York",35251,35248,35206,35198
0500000US36101,36101,"Steuben County, New York",98990,98989,98938,99033
0500000US36103,36103,"Suffolk County, New York",1493350,1493350,1494388,1498816
0500000US36105,36105,"Sullivan County, New York",77547,77545,77470,76900
0500000US36107,36107,"Tioga County, New York",51125,51125,51095,51043
0500000US36109,36109,"Tompkins County, New York",101564,101564,101654,101723
0500000US36111,36111,"Ulster County, New York",182493,182496,182473,182448
0500000US36113,36113,"Warren County, New York",65707,65705,65723,65831
0500000US36115,36115,"Washington County, New York",63216,63216,63322,63165
0500000US36117,36117,"Wayne County, New York",93772,93772,93783,93436
0500000US36119,36119,"Westchester County, New York",949113,949113,950283,955899
0500000US36121,36121,"Wyoming County, New York",42155,42155,42138,41944
0500000US36123,36123,"Yates County, New York",25348,25348,25367,25454
0500000US37001,37001,"Alamance County, North Carolina",151131,151131,151532,153291
0500000US37003,37003,"Alexander County, North Carolina",37198,37198,37232,37087
0500000US37005,37005,"Alleghany County, North Carolina",11155,11155,11160,11052
0500000US37007,37007,"Anson County, North Carolina",26948,26948,26914,26609
0500000US37009,37009,"Ashe County, North Carolina",27281,27281,27304,27143
0500000US37011,37011,"Avery County, North Carolina",17797,17797,17751,17572
0500000US37013,37013,"Beaufort County, North Carolina",47759,47759,47783,47691
0500000US37015,37015,"Bertie County, North Carolina",21282,21293,21271,20874
0500000US37017,37017,"Bladen County, North Carolina",35190,35190,35214,34928
0500000US37019,37019,"Brunswick County, North Carolina",107431,107431,108072,110097
0500000US37021,37021,"Buncombe County, North Carolina",238318,238319,238846,241419
0500000US37023,37023,"Burke County, North Carolina",90912,90914,90750,90904
0500000US37025,37025,"Cabarrus County, North Carolina",178011,178011,178558,181468
0500000US37027,37027,"Caldwell County, North Carolina",83029,83029,83012,82395
0500000US37029,37029,"Camden County, North Carolina",9980,9980,10005,10014
0500000US37031,37031,"Carteret County, North Carolina",66469,66469,66716,67373
0500000US37033,37033,"Caswell County, North Carolina",23719,23719,23718,23403
0500000US37035,37035,"Catawba County, North Carolina",154358,154356,154344,154181
0500000US37037,37037,"Chatham County, North Carolina",63505,63505,63803,64195
0500000US37039,37039,"Cherokee County, North Carolina",27444,27444,27435,27194
0500000US37041,37041,"Chowan County, North Carolina",14793,14793,14763,14853
0500000US37043,37043,"Clay County, North Carolina",10587,10587,10579,10563
0500000US37045,37045,"Cleveland County, North Carolina",98078,98078,98019,97489
0500000US37047,37047,"Columbus County, North Carolina",58098,58098,57978,57712
0500000US37049,37049,"Craven County, North Carolina",103505,103505,103925,104786
0500000US37051,37051,"Cumberland County, North Carolina",319431,319431,320169,324885
0500000US37053,37053,"Currituck County, North Carolina",23547,23547,23652,23955
0500000US37055,37055,"Dare County, North Carolina",33920,33920,34016,34307
0500000US37057,37057,"Davidson County, North Carolina",162878,162878,162873,162697
0500000US37059,37059,"Davie County, North Carolina",41240,41240,41331,41552
0500000US37061,37061,"Duplin County, North Carolina",58505,58505,58740,59542
0500000US37063,37063,"Durham County, North Carolina",267587,267587,268411,273392
0500000US37065,37065,"Edgecombe County, North Carolina",56552,56552,56552,56041
0500000US37067,37067,"Forsyth County, North Carolina",350670,350670,351383,354952
0500000US37069,37069,"Franklin County, North Carolina",60619,60619,60835,61140
0500000US37071,37071,"Gaston County, North Carolina",206086,206086,206196,207031
0500000US37073,37073,"Gates County, North Carolina",12197,12190,12192,12043
0500000US37075,37075,"Graham County, North Carolina",8861,8861,8882,8802
0500000US37077,37077,"Granville County, North Carolina",59916,59919,60059,59976
0500000US37079,37079,"Greene County, North Carolina",21362,21362,21396,21556
0500000US37081,37081,"Guilford County, North Carolina",488406,488406,489670,495279
0500000US37083,37083,"Halifax County, North Carolina",54691,54691,54548,54173
0500000US37085,37085,"Harnett County, North Carolina",114678,114678,115789,119256
0500000US37087,37087,"Haywood County, North Carolina",59036,59036,58974,58855
0500000US37089,37089,"Henderson County, North Carolina",106740,106740,106965,107927
0500000US37091,37091,"Hertford County, North Carolina",24669,24658,24620,24433
0500000US37093,37093,"Hoke County, North Carolina",46952,46952,47506,49272
0500000US37095,37095,"Hyde County, North Carolina",5810,5810,5818,5822
0500000US37097,37097,"Iredell County, North Carolina",159437,159437,159766,161202
0500000US37099,37099,"Jackson County, North Carolina",40271,40271,40331,40285
0500000US37101,37101,"Johnston County, North Carolina",168878,168878,169674,172595
0500000US37103,37103,"Jones County, North Carolina",10153,10153,10157,10020
0500000US37105,37105,"Lee County, North Carolina",57866,57866,57898,58752
0500000US37107,37107,"Lenoir County, North Carolina",59495,59495,59398,59339
0500000US37109,37109,"Lincoln County, North Carolina",78265,78265,78390,78932
0500000US37111,37111,"McDowell County, North Carolina",44996,44996,45045,45104
0500000US37113,37113,"Macon County, North Carolina",33922,33922,33928,34074
0500000US37115,37115,"Madison County, North Carolina",20764,20764,20782,20816
0500000US37117,37117,"Martin County, North Carolina",24505,24505,24491,24180
0500000US37119,37119,"Mecklenburg County, North Carolina",919628,919628,923141,944373
0500000US37121,37121,"Mitchell County, North Carolina",15579,15579,15552,15445
0500000US37123,37123,"Montgomery County, North Carolina",27798,27798,27784,27667
0500000US37125,37125,"Moore County, North Carolina",88247,88247,88567,89352
0500000US37127,37127,"Nash County, North Carolina",95840,95840,95851,96116
0500000US37129,37129,"New Hanover County, North Carolina",202667,202667,203264,206189
0500000US37131,37131,"Northampton County, North Carolina",22099,22098,22051,21893
0500000US37133,37133,"Onslow County, North Carolina",177772,177772,179485,179719
0500000US37135,37135,"Orange County, North Carolina",133801,133801,134200,135755
0500000US37137,37137,"Pamlico County, North Carolina",13144,13144,13128,13197
0500000US37139,37139,"Pasquotank County, North Carolina",40661,40661,40714,40696
0500000US37141,37141,"Pender County, North Carolina",52217,52217,52440,53399
0500000US37143,37143,"Perquimans County, North Carolina",13453,13453,13490,13487
0500000US37145,37145,"Person County, North Carolina",39464,39464,39448,39637
0500000US37147,37147,"Pitt County, North Carolina",168148,168148,168752,171134
0500000US37149,37149,"Polk County, North Carolina",20510,20510,20447,20256
0500000US37151,37151,"Randolph County, North Carolina",141752,141752,141896,142358
0500000US37153,37153,"Richmond County, North Carolina",46639,46639,46654,46611
0500000US37155,37155,"Robeson County, North Carolina",134168,134168,134477,135517
0500000US37157,37157,"Rockingham County, North Carolina",93643,93640,93626,93329
0500000US37159,37159,"Rowan County, North Carolina",138428,138428,138344,138019
0500000US37161,37161,"Rutherford County, North Carolina",67810,67809,67763,67538
0500000US37163,37163,"Sampson County, North Carolina",63431,63431,63568,63734
0500000US37165,37165,"Scotland County, North Carolina",36157,36157,36099,35861
0500000US37167,37167,"Stanly County, North Carolina",60585,60585,60583,60626
0500000US37169,37169,"Stokes County, North Carolina",47401,47401,47364,47242
0500000US37171,37171,"Surry County, North Carolina",73673,73673,73716,73714
0500000US37173,37173,"Swain County, North Carolina",13981,13981,13993,14043
0500000US37175,37175,"Transylvania County, North Carolina",33090,33090,33076,32820
0500000US37177,37177,"Tyrrell County, North Carolina",4407,4407,4417,4364
0500000US37179,37179,"Union County, North Carolina",201292,201292,202201,205463
0500000US37181,37181,"Vance County, North Carolina",45422,45419,45376,45307
0500000US37183,37183,"Wake County, North Carolina",900993,900993,906788,929780
0500000US37185,37185,"Warren County, North Carolina",20972,20975,20944,20861
0500000US37187,37187,"Washington County, North Carolina",13228,13228,13194,12973
0500000US37189,37189,"Watauga County, North Carolina",51079,51079,51033,51333
0500000US37191,37191,"Wayne County, North Carolina",122623,122623,122852,123697
0500000US37193,37193,"Wilkes County, North Carolina",69340,69340,69287,68984
0500000US37195,37195,"Wilson County, North Carolina",81234,81234,81374,81452
0500000US37197,37197,"Yadkin County, North Carolina",38406,38406,38398,38279
0500000US37199,37199,"Yancey County, North Carolina",17818,17818,17776,17701
0500000US38001,38001,"Adams County, North Dakota",2343,2343,2347,2307
0500000US38003,38003,"Barnes County, North Dakota",11066,11066,11072,11056
0500000US38005,38005,"Benson County, North Dakota",6660,6660,6690,6723
0500000US38007,38007,"Billings County, North Dakota",783,783,773,816
0500000US38009,38009,"Bottineau County, North Dakota",6429,6429,6431,6443
0500000US38011,38011,"Bowman County, North Dakota",3151,3151,3145,3134
0500000US38013,38013,"Burke County, North Dakota",1968,1968,1964,2033
0500000US38015,38015,"Burleigh County, North Dakota",81308,81308,81706,83145
0500000US38017,38017,"Cass County, North Dakota",149778,149778,150263,152368
0500000US38019,38019,"Cavalier County, North Dakota",3993,3993,3990,3939
0500000US38021,38021,"Dickey County, North Dakota",5289,5289,5290,5317
0500000US38023,38023,"Divide County, North Dakota",2071,2071,2081,2125
0500000US38025,38025,"Dunn County, North Dakota",3536,3536,3542,3720
0500000US38027,38027,"Eddy County, North Dakota",2385,2385,2386,2380
0500000US38029,38029,"Emmons County, North Dakota",3550,3550,3546,3546
