Govt_level,place_fips,placename,CNTY,STATEFP,YEAR,POP100,White_count,Black_count,Hispan_count,Age1524_WhiteM,White_Males_All,Age1524_WhiteF,White_Females_All,Age1524_BlackM,Black_Males_All,Age1524_BlackF,Black_Females_All,Hispan_Males_All,Age1524_HispanM,Age1524_HispanF,Hispan_Females_All,Pct_WYM,Pct_WYF
1,99021,"Conejos County, Colorado",21,8,2000,8400.0,6112.0,18.0,4949.0,442.0,3022.0,429.0,3090.0,1.0,8.0,1.0,10.0,2455.0,333.0,357.0,2494.0,0.14626075446724024,0.13883495145631067
1,99023,"Costilla County, Colorado",23,8,2000,3663.0,2231.0,29.0,2476.0,101.0,1097.0,111.0,1134.0,6.0,17.0,2.0,12.0,1234.0,176.0,148.0,1242.0,0.09206927985414767,0.09788359788359788
1,99025,"Crowley County, Colorado",25,8,2000,5518.0,4577.0,389.0,1244.0,423.0,2990.0,186.0,1587.0,59.0,386.0,1.0,3.0,869.0,140.0,55.0,375.0,0.1414715719063545,0.11720226843100189
1,99027,"Custer County, Colorado",27,8,2000,3503.0,3359.0,13.0,88.0,173.0,1726.0,118.0,1633.0,0.0,6.0,0.0,7.0,39.0,3.0,8.0,49.0,0.10023174971031286,0.07225964482547459
1,99029,"Delta County, Colorado",29,8,2000,27834.0,25688.0,146.0,3171.0,1411.0,12791.0,1275.0,12897.0,19.0,133.0,2.0,13.0,1733.0,321.0,225.0,1438.0,0.11031193808146353,0.09886020004652245
1,99031,"Denver County, Colorado",31,8,2000,554636.0,362180.0,61649.0,175704.0,22854.0,181652.0,21281.0,180528.0,4076.0,30178.0,4148.0,31471.0,93123.0,19013.0,14877.0,82581.0,0.125811992160835,0.11788199060533545
1,99033,"Dolores County, Colorado",33,8,2000,1844.0,1757.0,1.0,71.0,106.0,910.0,76.0,847.0,0.0,1.0,0.0,0.0,35.0,9.0,8.0,36.0,0.11648351648351649,0.089728453364817
1,99035,"Douglas County, Colorado",35,8,2000,175766.0,163064.0,1676.0,8886.0,7289.0,81558.0,7132.0,81506.0,83.0,925.0,77.0,751.0,4323.0,553.0,533.0,4563.0,0.0893719806763285,0.08750276053296689
1,99037,"Eagle County, Colorado",37,8,2000,41659.0,35558.0,142.0,9682.0,2712.0,19324.0,2081.0,16234.0,14.0,79.0,18.0,63.0,5433.0,1285.0,880.0,4249.0,0.1403436141585593,0.128187754096341
1,99039,"Elbert County, Colorado",39,8,2000,19872.0,18923.0,128.0,766.0,1065.0,9491.0,1020.0,9432.0,5.0,65.0,6.0,63.0,407.0,75.0,43.0,359.0,0.11221156885470446,0.10814249363867684
1,99041,"El Paso County, Colorado",41,8,2000,516929.0,419673.0,33670.0,58401.0,31679.0,210612.0,27106.0,209061.0,3434.0,17790.0,2747.0,15880.0,29915.0,6345.0,5317.0,28486.0,0.1504140314891839,0.12965593774065942
1,99043,"Fremont County, Colorado",43,8,2000,46145.0,41311.0,2464.0,4776.0,2612.0,22712.0,1910.0,18599.0,308.0,2332.0,21.0,132.0,3312.0,541.0,236.0,1464.0,0.11500528355054597,0.10269369320931233
1,99045,"Garfield County, Colorado",45,8,2000,43791.0,39394.0,196.0,7300.0,2673.0,20054.0,2471.0,19340.0,26.0,126.0,13.0,70.0,4025.0,849.0,662.0,3275.0,0.13329011668495064,0.12776628748707342
1,99047,"Gilpin County, Colorado",47,8,2000,4757.0,4489.0,25.0,202.0,235.0,2385.0,192.0,2104.0,0.0,15.0,1.0,10.0,105.0,13.0,8.0,97.0,0.09853249475890985,0.09125475285171103
1,99049,"Grand County, Colorado",49,8,2000,12442.0,11839.0,60.0,543.0,821.0,6275.0,649.0,5564.0,6.0,33.0,11.0,27.0,288.0,56.0,55.0,255.0,0.13083665338645417,0.11664270309130122
1,99051,"Gunnison County, Colorado",51,8,2000,13956.0,13269.0,68.0,700.0,1846.0,7195.0,1339.0,6074.0,22.0,46.0,6.0,22.0,383.0,115.0,77.0,317.0,0.25656706045865185,0.22044781033915048
1,99053,"Hinsdale County, Colorado",53,8,2000,790.0,769.0,0.0,12.0,26.0,394.0,28.0,375.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,7.0,0.06598984771573604,0.07466666666666667
1,99055,"Huerfano County, Colorado",55,8,2000,7862.0,6365.0,216.0,2763.0,430.0,3408.0,267.0,2957.0,40.0,196.0,0.0,20.0,1491.0,240.0,164.0,1272.0,0.12617370892018778,0.09029421711193777
1,99057,"Jackson County, Colorado",57,8,2000,1577.0,1517.0,4.0,103.0,86.0,762.0,80.0,755.0,0.0,3.0,1.0,1.0,47.0,5.0,6.0,56.0,0.11286089238845144,0.10596026490066225
1,99059,"Jefferson County, Colorado",59,8,2000,527056.0,477454.0,4677.0,52449.0,30205.0,237042.0,27424.0,240412.0,427.0,2762.0,285.0,1915.0,26175.0,4895.0,4461.0,26274.0,0.1274246757958505,0.11407084504933199
1,99061,"Kiowa County, Colorado",61,8,2000,1622.0,1559.0,8.0,51.0,106.0,779.0,99.0,780.0,1.0,5.0,0.0,3.0,23.0,4.0,3.0,28.0,0.13607188703465983,0.12692307692307692
1,99063,"Kit Carson County, Colorado",63,8,2000,8011.0,6992.0,139.0,1095.0,456.0,3570.0,379.0,3422.0,25.0,137.0,0.0,2.0,627.0,112.0,77.0,468.0,0.12773109243697478,0.11075394506136763
1,99065,"Lake County, Colorado",65,8,2000,7812.0,6062.0,14.0,2823.0,549.0,3243.0,408.0,2819.0,2.0,11.0,0.0,3.0,1513.0,310.0,233.0,1310.0,0.1692876965772433,0.14473217452997517
1,99067,"La Plata County, Colorado",67,8,2000,43941.0,38364.0,136.0,4571.0,3643.0,19546.0,3093.0,18818.0,32.0,92.0,7.0,44.0,2322.0,487.0,408.0,2249.0,0.18638084518571574,0.16436390689765118
1,99069,"Larimer County, Colorado",69,8,2000,251494.0,229976.0,1650.0,20811.0,20913.0,114393.0,20019.0,115583.0,243.0,953.0,228.0,697.0,10940.0,2493.0,2189.0,9871.0,0.18281713041881933,0.17320021110370903
1,99071,"Las Animas County, Colorado",71,8,2000,15207.0,12566.0,60.0,6304.0,732.0,6140.0,698.0,6426.0,21.0,44.0,4.0,16.0,3105.0,460.0,448.0,3199.0,0.11921824104234528,0.10862122626828509
1,99073,"Lincoln County, Colorado",73,8,2000,6087.0,5253.0,302.0,519.0,312.0,2755.0,284.0,2498.0,41.0,292.0,2.0,10.0,383.0,65.0,22.0,136.0,0.1132486388384755,0.11369095276220977
1,99075,"Logan County, Colorado",75,8,2000,20504.0,18792.0,420.0,2439.0,1567.0,9750.0,1270.0,9042.0,68.0,376.0,9.0,44.0,1479.0,270.0,184.0,960.0,0.16071794871794873,0.14045565140455651
1,99077,"Mesa County, Colorado",77,8,2000,116255.0,107349.0,537.0,11651.0,7409.0,52478.0,7117.0,54871.0,76.0,323.0,56.0,214.0,5968.0,1129.0,1040.0,5683.0,0.14118297191203932,0.1297042153414372
1,99079,"Mineral County, Colorado",79,8,2000,831.0,805.0,0.0,17.0,32.0,411.0,30.0,394.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,9.0,0.07785888077858881,0.07614213197969544
1,99081,"Moffat County, Colorado",81,8,2000,13184.0,12341.0,28.0,1247.0,914.0,6357.0,761.0,5984.0,5.0,17.0,1.0,11.0,776.0,157.0,93.0,471.0,0.14377851187667137,0.12717245989304812
1,99083,"Montezuma County, Colorado",83,8,2000,23830.0,19474.0,33.0,2263.0,1081.0,9550.0,1053.0,9924.0,3.0,15.0,2.0,18.0,1180.0,213.0,177.0,1083.0,0.11319371727748691,0.10610640870616687
1,99085,"Montrose County, Colorado",85,8,2000,33432.0,30074.0,102.0,4967.0,1751.0,14711.0,1697.0,15363.0,12.0,63.0,11.0,39.0,2594.0,489.0,429.0,2373.0,0.11902657875059479,0.11046019657618955
1,99087,"Morgan County, Colorado",87,8,2000,27171.0,21642.0,91.0,8473.0,1399.0,10662.0,1293.0,10980.0,13.0,52.0,4.0,39.0,4513.0,838.0,710.0,3960.0,0.13121365597448884,0.11775956284153005
1,99089,"Otero County, Colorado",89,8,2000,20311.0,16049.0,154.0,7642.0,1043.0,7798.0,995.0,8251.0,28.0,88.0,16.0,66.0,3825.0,675.0,649.0,3817.0,0.13375224416517056,0.12059144346139862
1,99091,"Ouray County, Colorado",91,8,2000,3742.0,3605.0,3.0,152.0,172.0,1823.0,113.0,1782.0,0.0,3.0,0.0,0.0,81.0,16.0,15.0,71.0,0.09434997257268239,0.06341189674523008
1,99093,"Park County, Colorado",93,8,2000,14523.0,13807.0,72.0,628.0,660.0,7154.0,589.0,6653.0,7.0,43.0,3.0,29.0,324.0,57.0,35.0,304.0,0.09225608051439754,0.08853148955358485
1,99095,"Phillips County, Colorado",95,8,2000,4480.0,4168.0,9.0,527.0,221.0,1996.0,214.0,2172.0,0.0,7.0,0.0,2.0,272.0,43.0,43.0,255.0,0.11072144288577154,0.09852670349907919
1,99097,"Pitkin County, Colorado",97,8,2000,14872.0,14029.0,79.0,973.0,780.0,7485.0,636.0,6544.0,13.0,59.0,1.0,20.0,565.0,119.0,72.0,408.0,0.10420841683366733,0.09718826405867971
1,99099,"Prowers County, Colorado",99,8,2000,14483.0,11379.0,43.0,4766.0,878.0,5607.0,810.0,5772.0,12.0,27.0,2.0,16.0,2569.0,559.0,431.0,2197.0,0.1565899768146959,0.14033264033264034
1,99101,"Pueblo County, Colorado",101,8,2000,141472.0,112430.0,2685.0,53710.0,7478.0,54666.0,7065.0,57764.0,300.0,1470.0,182.0,1215.0,26495.0,4557.0,4481.0,27215.0,0.1367943511506238,0.1223080119105325
1,99103,"Rio Blanco County, Colorado",103,8,2000,5986.0,5687.0,11.0,296.0,443.0,2850.0,393.0,2837.0,4.0,9.0,0.0,2.0,172.0,34.0,25.0,124.0,0.15543859649122807,0.1385266126189637
1,99105,"Rio Grande County, Colorado",105,8,2000,12413.0,9177.0,43.0,5172.0,557.0,4509.0,495.0,4668.0,2.0,20.0,4.0,23.0,2557.0,451.0,430.0,2615.0,0.1235307163450876,0.10604113110539845
1,99107,"Routt County, Colorado",107,8,2000,19690.0,19079.0,25.0,634.0,1537.0,10253.0,1167.0,8826.0,2.0,18.0,1.0,7.0,332.0,83.0,62.0,302.0,0.14990734419194382,0.13222297756628143
1,99109,"Saguache County, Colorado",109,8,2000,5917.0,4218.0,7.0,2678.0,251.0,2134.0,231.0,2084.0,0.0,3.0,2.0,4.0,1366.0,237.0,220.0,1312.0,0.1176194939081537,0.11084452975047984
1,99111,"San Juan County, Colorado",111,8,2000,558.0,542.0,0.0,41.0,28.0,285.0,22.0,257.0,0.0,0.0,0.0,0.0,19.0,2.0,2.0,22.0,0.09824561403508772,0.08560311284046693
1,99113,"San Miguel County, Colorado",113,8,2000,6594.0,6170.0,19.0,439.0,432.0,3364.0,337.0,2806.0,4.0,10.0,1.0,9.0,285.0,83.0,40.0,154.0,0.12841854934601665,0.12009978617248752
1,99115,"Sedgwick County, Colorado",115,8,2000,2747.0,2486.0,14.0,314.0,151.0,1231.0,115.0,1255.0,0.0,7.0,2.0,7.0,157.0,16.0,20.0,157.0,0.12266450040617384,0.09163346613545817
1,99117,"Summit County, Colorado",117,8,2000,23548.0,21626.0,160.0,2306.0,2384.0,12569.0,1419.0,9057.0,30.0,120.0,16.0,40.0,1420.0,440.0,234.0,886.0,0.18967300501233192,0.15667439549519707
1,99119,"Teller County, Colorado",119,8,2000,20555.0,19510.0,113.0,718.0,1090.0,9889.0,943.0,9621.0,6.0,58.0,4.0,55.0,338.0,43.0,54.0,380.0,0.11022348063504904,0.09801475938052177
1,99121,"Washington County, Colorado",121,8,2000,4926.0,4748.0,2.0,310.0,290.0,2406.0,250.0,2342.0,0.0,1.0,0.0,1.0,165.0,24.0,26.0,145.0,0.12053200332502079,0.1067463706233988
1,99123,"Weld County, Colorado",123,8,2000,180936.0,147834.0,1022.0,48935.0,12539.0,73478.0,12579.0,74356.0,179.0,582.0,133.0,440.0,25792.0,5303.0,4425.0,23143.0,0.1706497182830235,0.1691726289741245
1,99125,"Yuma County, Colorado",125,8,2000,9841.0,9267.0,11.0,1268.0,649.0,4531.0,488.0,4736.0,2.0,6.0,0.0,5.0,669.0,142.0,113.0,599.0,0.1432354888545575,0.10304054054054054
1,99001,"Fairfield County, Connecticut",1,9,2000,882567.0,699992.0,88362.0,104835.0,33476.0,338724.0,32009.0,361268.0,6425.0,40366.0,6631.0,47996.0,52944.0,10142.0,8537.0,51891.0,0.09882972567636188,0.08860181361205531
1,99003,"Hartford County, Connecticut",3,9,2000,857183.0,659192.0,99936.0,98968.0,34873.0,316727.0,33451.0,342465.0,7694.0,47761.0,7591.0,52175.0,47964.0,8874.0,9153.0,51004.0,0.11010428539404597,0.09767713488969676
1,99005,"Litchfield County, Connecticut",5,9,2000,182193.0,174484.0,1998.0,3894.0,8673.0,85146.0,8077.0,89338.0,145.0,1073.0,124.0,925.0,1972.0,317.0,281.0,1922.0,0.10186033401451625,0.09040945622243614
1,99007,"Middlesex County, Connecticut",7,9,2000,155071.0,141555.0,6856.0,4649.0,7480.0,68922.0,7129.0,72633.0,624.0,3374.0,523.0,3482.0,2359.0,500.0,409.0,2290.0,0.10852848147180871,0.09815097820549888
1,99009,"New Haven County, Connecticut",9,9,2000,824008.0,654244.0,93239.0,83131.0,37791.0,314144.0,36454.0,340100.0,7498.0,43651.0,7568.0,49588.0,41719.0,8402.0,7444.0,41412.0,0.12029833452174798,0.10718612172890327
1,99011,"New London County, Connecticut",11,9,2000,259088.0,225406.0,13703.0,13236.0,14017.0,110889.0,12549.0,114517.0,1399.0,7292.0,971.0,6411.0,6684.0,1376.0,1155.0,6552.0,0.12640568496424354,0.10958198346097087
1,99013,"Tolland County, Connecticut",13,9,2000,136364.0,125915.0,3708.0,3873.0,9843.0,62193.0,9918.0,63722.0,733.0,2449.0,413.0,1259.0,2361.0,663.0,400.0,1512.0,0.15826539964304664,0.1556448322400427
1,99015,"Windham County, Connecticut",15,9,2000,109091.0,99567.0,2041.0,7737.0,6689.0,48766.0,6496.0,50801.0,294.0,1165.0,269.0,876.0,4017.0,853.0,723.0,3720.0,0.1371652380757085,0.1278714985925474
1,99001,"Kent County, Delaware",1,10,2000,126697.0,93106.0,26180.0,4069.0,6047.0,45226.0,5972.0,47880.0,2417.0,12338.0,2787.0,13842.0,2051.0,433.0,382.0,2018.0,0.13370627515146155,0.12472848788638262
1,99003,"New Castle County, Delaware",3,10,2000,500265.0,365810.0,101167.0,26293.0,24875.0,178027.0,25759.0,187783.0,7653.0,47897.0,7731.0,53270.0,13932.0,3092.0,2379.0,12361.0,0.13972599661849044,0.13717429160254124
1,99005,"Sussex County, Delaware",5,10,2000,156638.0,125857.0,23319.0,6915.0,6254.0,61333.0,5756.0,64524.0,1894.0,11234.0,1820.0,12085.0,4006.0,925.0,517.0,2909.0,0.10196794547796455,0.08920711673175873
1,99001,"District of Columbia, District of Columbia",1,11,2000,572059.0,176101.0,343312.0,44953.0,14696.0,87814.0,17594.0,88287.0,21571.0,155547.0,24872.0,187765.0,23667.0,4868.0,4015.0,21286.0,0.1673537249185779,0.19928188748060302
1,99001,"Alachua County, Florida",1,12,2000,217955.0,160128.0,42062.0,12493.0,21548.0,78771.0,22037.0,81357.0,4112.0,19750.0,4779.0,22312.0,6178.0,2618.0,2622.0,6315.0,0.2735524495055287,0.2708679031921039
1,99003,"Baker County, Florida",3,12,2000,22259.0,18707.0,3098.0,419.0,1428.0,9598.0,1273.0,9109.0,348.0,1835.0,184.0,1263.0,309.0,78.0,16.0,110.0,0.14878099604084183,0.13975189373147437
1,99005,"Bay County, Florida",5,12,2000,148217.0,124761.0,15772.0,3591.0,8007.0,62149.0,7234.0,62612.0,1235.0,7662.0,1322.0,8110.0,1870.0,353.0,286.0,1721.0,0.1288355403948575,0.11553695777167317
1,99007,"Bradford County, Florida",7,12,2000,26088.0,19900.0,5423.0,622.0,1380.0,10486.0,1210.0,9414.0,601.0,3649.0,242.0,1774.0,430.0,73.0,28.0,192.0,0.1316040434865535,0.12853197365625663
1,99009,"Brevard County, Florida",9,12,2000,476230.0,413411.0,40000.0,21970.0,21184.0,203157.0,19085.0,210254.0,3531.0,19234.0,3028.0,20766.0,10832.0,2174.0,1557.0,11138.0,0.10427403436750887,0.09077116249869206
1,99011,"Broward County, Florida",11,12,2000,1623018.0,1145287.0,333304.0,271652.0,51954.0,555448.0,50217.0,589839.0,25800.0,156537.0,27256.0,176767.0,133196.0,20332.0,18677.0,138456.0,0.09353530843571316,0.08513679156515591
1,99013,"Calhoun County, Florida",13,12,2000,13017.0,10397.0,2056.0,492.0,704.0,5324.0,601.0,5073.0,217.0,1365.0,109.0,691.0,375.0,92.0,25.0,117.0,0.1322314049586777,0.11847033313621132
1,99015,"Charlotte County, Florida",15,12,2000,141627.0,131125.0,6219.0,4667.0,4569.0,62513.0,4365.0,68612.0,493.0,3079.0,365.0,3140.0,2315.0,398.0,320.0,2352.0,0.07308879753011374,0.06361860898968111
1,99017,"Citrus County, Florida",17,12,2000,118085.0,112236.0,2791.0,3141.0,4255.0,53917.0,4107.0,58319.0,244.0,1362.0,214.0,1429.0,1501.0,233.0,181.0,1640.0,0.07891759556355138,0.07042301822733586
1,99019,"Clay County, Florida",19,12,2000,140814.0,123128.0,9439.0,6059.0,7830.0,60819.0,7570.0,62309.0,689.0,4587.0,733.0,4852.0,2987.0,602.0,475.0,3072.0,0.1287426626547625,0.12149127734356192
1,99021,"Collier County, Florida",21,12,2000,251377.0,216345.0,11419.0,49296.0,9840.0,106719.0,8166.0,109626.0,924.0,5670.0,973.0,5749.0,28359.0,6696.0,3785.0,20937.0,0.0922047620386248,0.07448962837283127
1,99023,"Columbia County, Florida",23,12,2000,56513.0,45053.0,9623.0,1546.0,2922.0,22605.0,2734.0,22448.0,1021.0,5095.0,742.0,4528.0,881.0,177.0,87.0,665.0,0.12926343729263437,0.12179258731290092
1,99027,"DeSoto County, Florida",27,12,2000,32209.0,23619.0,4098.0,8019.0,1766.0,12480.0,1153.0,11139.0,537.0,2423.0,278.0,1675.0,5784.0,1781.0,464.0,2235.0,0.14150641025641025,0.10351018942454439
1,99029,"Dixie County, Florida",29,12,2000,13827.0,12279.0,1241.0,249.0,755.0,6370.0,685.0,5909.0,120.0,819.0,70.0,422.0,175.0,64.0,6.0,74.0,0.1185243328100471,0.11592486038246742
1,99031,"Duval County, Florida",31,12,2000,778879.0,512469.0,216780.0,31946.0,32731.0,252481.0,31622.0,259988.0,16799.0,100988.0,17993.0,115792.0,16129.0,3237.0,2702.0,15817.0,0.12963747767158718,0.1216286905549487
1,99033,"Escambia County, Florida",33,12,2000,294410.0,213008.0,63010.0,7935.0,18188.0,106907.0,14992.0,106101.0,5374.0,30171.0,5065.0,32839.0,4458.0,1288.0,702.0,3477.0,0.17012917769650257,0.1412993279987936
1,99035,"Flagler County, Florida",35,12,2000,49832.0,43490.0,4401.0,2537.0,1738.0,20963.0,1620.0,22527.0,215.0,2007.0,235.0,2394.0,1182.0,155.0,162.0,1355.0,0.08290798072794925,0.07191370355573312
1,99037,"Franklin County, Florida",37,12,2000,11057.0,8983.0,1804.0,268.0,482.0,4794.0,433.0,4189.0,176.0,1290.0,61.0,514.0,212.0,28.0,10.0,56.0,0.10054234459741343,0.10336595846264025
1,99039,"Gadsden County, Florida",39,12,2000,45087.0,17448.0,25763.0,2782.0,930.0,8623.0,824.0,8825.0,2101.0,11812.0,2183.0,13951.0,1592.0,368.0,236.0,1190.0,0.10785109590629711,0.09337110481586403
1,99041,"Gilchrist County, Florida",41,12,2000,14437.0,13068.0,1010.0,404.0,1278.0,6673.0,725.0,6395.0,578.0,757.0,39.0,253.0,272.0,111.0,15.0,132.0,0.19151805784504722,0.11336982017200939
1,99043,"Glades County, Florida",43,12,2000,10576.0,8142.0,1114.0,1594.0,479.0,4363.0,349.0,3779.0,95.0,734.0,72.0,380.0,998.0,222.0,98.0,596.0,0.10978684391473757,0.09235247419952368
1,99045,"Gulf County, Florida",45,12,2000,13332.0,10651.0,2259.0,270.0,570.0,5463.0,531.0,5188.0,175.0,1399.0,110.0,860.0,214.0,30.0,8.0,56.0,0.1043382756727073,0.10235158057054741
1,99047,"Hamilton County, Florida",47,12,2000,13327.0,7835.0,5027.0,847.0,600.0,4420.0,398.0,3415.0,618.0,2947.0,301.0,2080.0,607.0,133.0,39.0,240.0,0.13574660633484162,0.11654465592972181
1,99049,"Hardee County, Florida",49,12,2000,26938.0,19035.0,2244.0,9611.0,1468.0,9887.0,1121.0,9148.0,197.0,1457.0,119.0,787.0,5559.0,1432.0,875.0,4052.0,0.14847779913017092,0.12254044599912549
1,99051,"Hendry County, Florida",51,12,2000,36210.0,23926.0,5340.0,14336.0,2430.0,12913.0,1401.0,11013.0,903.0,2885.0,381.0,2455.0,8794.0,2300.0,1021.0,5542.0,0.188182451792767,0.12721329338055026
1,99053,"Hernando County, Florida",53,12,2000,130802.0,121453.0,5330.0,6587.0,5102.0,57855.0,4993.0,63598.0,373.0,2390.0,496.0,2940.0,3217.0,480.0,459.0,3370.0,0.08818598219687149,0.07850875813704833
1,99055,"Highlands County, Florida",55,12,2000,87366.0,72926.0,8155.0,10542.0,3219.0,35089.0,2732.0,37837.0,636.0,3926.0,685.0,4229.0,6170.0,1577.0,755.0,4372.0,0.09173815155746816,0.07220445595581045
1,99057,"Hillsborough County, Florida",57,12,2000,998948.0,750903.0,149423.0,179692.0,45485.0,368510.0,44752.0,382393.0,11991.0,70659.0,12905.0,78764.0,90331.0,16048.0,14030.0,89361.0,0.1234294863097338,0.11703143101468907
1,99059,"Holmes County, Florida",59,12,2000,18564.0,16669.0,1208.0,358.0,1133.0,8456.0,937.0,8213.0,222.0,987.0,26.0,221.0,243.0,50.0,16.0,115.0,0.13398770104068117,0.11408742237915499
1,99061,"Indian River County, Florida",61,12,2000,112947.0,98754.0,9253.0,7381.0,4462.0,47529.0,3827.0,51225.0,864.0,4470.0,725.0,4783.0,4190.0,947.0,529.0,3191.0,0.09387952618401398,0.07470961444607126
1,99063,"Jackson County, Florida",63,12,2000,46755.0,32811.0,12418.0,1361.0,2356.0,16821.0,1943.0,15990.0,1300.0,6822.0,837.0,5596.0,965.0,162.0,64.0,396.0,0.14006301646751085,0.1215134459036898
1,99065,"Jefferson County, Florida",65,12,2000,12902.0,7647.0,4947.0,290.0,446.0,3909.0,403.0,3738.0,419.0,2495.0,315.0,2452.0,197.0,26.0,14.0,93.0,0.11409567664364288,0.10781166399143927
1,99067,"Lafayette County, Florida",67,12,2000,7022.0,5566.0,1009.0,642.0,455.0,3057.0,303.0,2509.0,144.0,826.0,27.0,183.0,483.0,117.0,22.0,159.0,0.14883873078181223,0.12076524511757672
1,99069,"Lake County, Florida",69,12,2000,210528.0,184138.0,17503.0,11808.0,7668.0,89028.0,7391.0,95110.0,1308.0,8321.0,1312.0,9182.0,6211.0,1208.0,865.0,5597.0,0.08613020622725434,0.07771001997686888
1,99071,"Lee County, Florida",71,12,2000,440888.0,386598.0,29035.0,42042.0,16681.0,188163.0,15232.0,198435.0,2203.0,13808.0,2415.0,15227.0,23132.0,5014.0,3177.0,18910.0,0.08865186035511764,0.07676065210270365
1,99073,"Leon County, Florida",73,12,2000,239452.0,158893.0,69704.0,8407.0,17463.0,77112.0,18514.0,81781.0,9333.0,31674.0,11727.0,38030.0,4137.0,1643.0,1551.0,4270.0,0.22646280734516028,0.22638510167398296
1,99075,"Levy County, Florida",75,12,2000,34450.0,29586.0,3778.0,1339.0,1581.0,14485.0,1538.0,15101.0,322.0,1678.0,323.0,2100.0,684.0,125.0,101.0,655.0,0.1091473938557128,0.10184755976425403
1,99077,"Liberty County, Florida",77,12,2000,7021.0,5365.0,1294.0,316.0,364.0,2950.0,341.0,2415.0,146.0,979.0,45.0,315.0,246.0,48.0,9.0,70.0,0.12338983050847457,0.14120082815734988
1,99079,"Madison County, Florida",79,12,2000,18733.0,10769.0,7549.0,600.0,763.0,5553.0,601.0,5216.0,748.0,3910.0,531.0,3639.0,433.0,106.0,28.0,167.0,0.1374032054745183,0.11522239263803681
1,99081,"Manatee County, Florida",81,12,2000,264002.0,227981.0,21611.0,24540.0,10405.0,109715.0,9361.0,118266.0,1683.0,10320.0,1689.0,11291.0,13649.0,3113.0,1997.0,10891.0,0.09483662215740783,0.07915208090237262
1,99083,"Marion County, Florida",83,12,2000,258916.0,217909.0,29900.0,15616.0,10286.0,105244.0,9713.0,112665.0,2214.0,14200.0,2404.0,15700.0,8006.0,1444.0,1085.0,7610.0,0.09773478773136711,0.08621133448719656
1,99085,"Martin County, Florida",85,12,2000,126731.0,113912.0,6673.0,9506.0,4489.0,55184.0,4007.0,58728.0,636.0,3630.0,449.0,3043.0,5409.0,1160.0,673.0,4097.0,0.08134604233111047,0.06822980520365073
1,99086,"Miami-Dade County, Florida",86,12,2000,2253362.0,1570558.0,457214.0,1291737.0,93761.0,762468.0,89258.0,808090.0,38164.0,217101.0,39832.0,240113.0,621272.0,83250.0,80420.0,670465.0,0.12297040662690106,0.11045551856847628
1,99087,"Monroe County, Florida",87,12,2000,79589.0,72151.0,3795.0,12553.0,3420.0,38437.0,2873.0,33714.0,289.0,2024.0,231.0,1771.0,6772.0,1065.0,794.0,5781.0,0.08897676717745921,0.08521682387138874
1,99089,"Nassau County, Florida",89,12,2000,57663.0,51909.0,4465.0,873.0,3021.0,25662.0,2872.0,26247.0,330.0,2112.0,269.0,2353.0,454.0,74.0,53.0,419.0,0.11772270282908581,0.10942202918428773
1,99091,"Okaloosa County, Florida",91,12,2000,170498.0,142218.0,15508.0,7302.0,9920.0,72208.0,8533.0,70010.0,1673.0,8302.0,1335.0,7206.0,3868.0,866.0,619.0,3434.0,0.13738089962331043,0.12188258820168547
1,99093,"Okeechobee County, Florida",93,12,2000,35910.0,28468.0,2844.0,6684.0,1887.0,14583.0,1543.0,13885.0,446.0,1883.0,147.0,961.0,4189.0,1122.0,530.0,2495.0,0.12939724336556263,0.11112711559236586
1,99095,"Orange County, Florida",95,12,2000,896344.0,614830.0,162899.0,168361.0,43115.0,306216.0,41625.0,308614.0,13256.0,78402.0,13914.0,84497.0,83897.0,15998.0,14424.0,84464.0,0.14079930506570526,0.13487722527169863
1,99097,"Osceola County, Florida",97,12,2000,172493.0,133169.0,12702.0,50727.0,8734.0,65771.0,8208.0,67398.0,1099.0,6180.0,1016.0,6522.0,25089.0,4653.0,4131.0,25638.0,0.13279408858007327,0.12178402919967951
1,99099,"Palm Beach County, Florida",99,12,2000,1131184.0,894207.0,156055.0,140675.0,38210.0,429598.0,35199.0,464609.0,12427.0,75473.0,12957.0,80582.0,72922.0,13387.0,10205.0,67753.0,0.08894361705594532,0.07576047816551121
1,99101,"Pasco County, Florida",101,12,2000,344765.0,323036.0,7148.0,19603.0,14080.0,154486.0,13895.0,168550.0,580.0,3577.0,517.0,3571.0,10090.0,1840.0,1382.0,9513.0,0.09114094481053299,0.0824384455651142
1,99103,"Pinellas County, Florida",103,12,2000,921482.0,791111.0,82556.0,42760.0,34984.0,376466.0,33963.0,414645.0,5905.0,38855.0,6234.0,43701.0,21793.0,4293.0,3436.0,20967.0,0.09292738255247486,0.08190862062728357
1,99105,"Polk County, Florida",105,12,2000,483924.0,385099.0,65545.0,45933.0,21474.0,187537.0,20936.0,197562.0,5533.0,31956.0,5254.0,33589.0,25243.0,5554.0,4059.0,20690.0,0.11450540426689133,0.10597179619562466
1,99107,"Putnam County, Florida",107,12,2000,70423.0,54868.0,12003.0,4168.0,3019.0,27271.0,2821.0,27597.0,864.0,5675.0,1023.0,6328.0,2244.0,438.0,370.0,1924.0,0.11070367789960031,0.10222125593361597
