Govt_level,place_fips,placename,CNTY,STATEFP,YEAR,POP100,White_count,Black_count,Hispanic_count,Age1524_WhiteM,White_Males_All,Age1524_WhiteF,White_Females_All,Age1524_BlackM,Black_Males_All,Age1524_BlackF,Black_Females_All,Hispanic_Males_All,Age1524_HispanicM,Age1524_HispanicF,Hispanic_Females_All,Pct_WYM,Pct_WYF
1,99013,Calhoun County,13,28,2010,14962.0,10096.0,4149.0,805.0,531.0,4899.0,526.0,5197.0,281.0,1865.0,330.0,2284.0,469.0,85.0,56.0,336.0,0.10838946723821188,0.10121223782951703
1,99015,Carroll County,15,28,2010,10597.0,6956.0,3461.0,106.0,362.0,3525.0,305.0,3431.0,257.0,1682.0,267.0,1779.0,66.0,20.0,2.0,40.0,0.10269503546099291,0.08889536578257068
1,99017,Chickasaw County,17,28,2010,17392.0,9386.0,7319.0,643.0,529.0,4506.0,537.0,4880.0,585.0,3406.0,600.0,3913.0,340.0,65.0,55.0,303.0,0.11739902352418997,0.11004098360655738
1,99019,Choctaw County,19,28,2010,8547.0,5846.0,2574.0,76.0,294.0,2839.0,301.0,3007.0,197.0,1191.0,196.0,1383.0,32.0,8.0,8.0,44.0,0.10355759070095104,0.1000997672098437
1,99021,Claiborne County,21,28,2010,9604.0,1367.0,8104.0,74.0,53.0,689.0,42.0,678.0,916.0,3754.0,1018.0,4350.0,51.0,17.0,8.0,23.0,0.07692307692307693,0.061946902654867256
1,99023,Clarke County,23,28,2010,16732.0,10741.0,5759.0,132.0,609.0,5246.0,610.0,5495.0,404.0,2601.0,405.0,3158.0,70.0,15.0,12.0,62.0,0.1160884483415936,0.11101000909918107
1,99025,Clay County,25,28,2010,20634.0,8350.0,12017.0,199.0,467.0,4093.0,403.0,4257.0,900.0,5432.0,1011.0,6585.0,111.0,25.0,14.0,88.0,0.11409723918885903,0.09466760629551327
1,99027,Coahoma County,27,28,2010,26151.0,5989.0,19752.0,293.0,304.0,2870.0,338.0,3119.0,1755.0,8927.0,1780.0,10825.0,158.0,25.0,24.0,135.0,0.1059233449477352,0.10836806668804104
1,99029,Copiah County,29,28,2010,29449.0,13627.0,14983.0,773.0,782.0,6631.0,831.0,6996.0,1456.0,7131.0,1384.0,7852.0,441.0,106.0,65.0,332.0,0.11793093047805761,0.11878216123499143
1,99031,Covington County,31,28,2010,19568.0,12319.0,6825.0,369.0,704.0,6109.0,769.0,6210.0,566.0,3169.0,610.0,3656.0,227.0,43.0,20.0,142.0,0.11523981011622196,0.12383252818035427
1,99033,DeSoto County,33,28,2010,161252.0,116440.0,35266.0,8086.0,7180.0,57334.0,6844.0,59106.0,2716.0,16339.0,2581.0,18927.0,4473.0,822.0,559.0,3613.0,0.12523110196393064,0.11579196697458803
1,99035,Forrest County,35,28,2010,74934.0,44726.0,27082.0,2637.0,3935.0,21749.0,4254.0,22977.0,2600.0,12420.0,3254.0,14662.0,1559.0,355.0,211.0,1078.0,0.18092785875212652,0.18514166340253296
1,99037,Franklin County,37,28,2010,8118.0,5257.0,2791.0,47.0,260.0,2600.0,233.0,2657.0,205.0,1310.0,209.0,1481.0,28.0,4.0,1.0,19.0,0.1,0.08769288671433947
1,99039,George County,39,28,2010,22578.0,20266.0,1829.0,453.0,1407.0,10146.0,1346.0,10120.0,172.0,1019.0,128.0,810.0,272.0,54.0,24.0,181.0,0.13867534003548196,0.13300395256916997
1,99041,Greene County,41,28,2010,14400.0,10441.0,3749.0,133.0,672.0,5619.0,583.0,4822.0,392.0,2780.0,135.0,969.0,86.0,6.0,3.0,47.0,0.1195942338494394,0.12090418913313977
1,99043,Grenada County,43,28,2010,21906.0,12465.0,9140.0,197.0,644.0,5990.0,700.0,6475.0,746.0,4205.0,777.0,4935.0,107.0,18.0,11.0,90.0,0.10751252086811353,0.10810810810810811
1,99045,Hancock County,45,28,2010,43929.0,38842.0,3138.0,1446.0,2407.0,19288.0,2270.0,19554.0,264.0,1529.0,256.0,1609.0,764.0,146.0,92.0,682.0,0.12479261717129822,0.11608877978930142
1,99047,Harrison County,47,28,2010,187105.0,130366.0,41393.0,9937.0,9774.0,65366.0,8261.0,65000.0,3358.0,19756.0,3478.0,21637.0,5715.0,1243.0,787.0,4222.0,0.14952727717773767,0.1270923076923077
1,99049,Hinds County,49,28,2010,245285.0,69769.0,169370.0,3630.0,4144.0,33640.0,4366.0,36129.0,14678.0,78347.0,15848.0,91023.0,2077.0,442.0,309.0,1553.0,0.12318668252080855,0.12084475075424174
1,99051,Holmes County,51,28,2010,19198.0,3001.0,16018.0,134.0,255.0,1461.0,217.0,1540.0,1390.0,7441.0,1400.0,8577.0,57.0,14.0,20.0,77.0,0.17453798767967146,0.1409090909090909
1,99053,Humphreys County,53,28,2010,9375.0,2203.0,6987.0,202.0,117.0,1063.0,106.0,1140.0,529.0,3229.0,553.0,3758.0,113.0,18.0,14.0,89.0,0.11006585136406397,0.09298245614035087
1,99055,Issaquena County,55,28,2010,1406.0,486.0,906.0,8.0,30.0,257.0,10.0,229.0,130.0,549.0,62.0,357.0,6.0,3.0,1.0,2.0,0.11673151750972763,0.043668122270742356
1,99057,Itawamba County,57,28,2010,23401.0,21623.0,1391.0,300.0,1586.0,10551.0,1532.0,11072.0,230.0,693.0,191.0,698.0,170.0,32.0,26.0,130.0,0.15031750544972042,0.13836705202312138
1,99059,Jackson County,59,28,2010,139668.0,100735.0,30034.0,6378.0,6247.0,49945.0,6035.0,50790.0,2362.0,14385.0,2441.0,15649.0,3526.0,517.0,472.0,2852.0,0.12507758534387828,0.11882260287458161
1,99061,Jasper County,61,28,2010,17062.0,7894.0,8970.0,136.0,430.0,3900.0,375.0,3994.0,663.0,4221.0,684.0,4749.0,83.0,20.0,4.0,53.0,0.11025641025641025,0.09389083625438158
1,99063,Jefferson County,63,28,2010,7726.0,1060.0,6620.0,28.0,59.0,564.0,36.0,496.0,565.0,3243.0,495.0,3377.0,17.0,4.0,2.0,11.0,0.10460992907801418,0.07258064516129033
1,99065,Jefferson Davis County,65,28,2010,12487.0,4834.0,7477.0,101.0,245.0,2393.0,219.0,2441.0,588.0,3480.0,587.0,3997.0,56.0,7.0,7.0,45.0,0.10238194734642708,0.08971732896353954
1,99067,Jones County,67,28,2010,67761.0,45531.0,19153.0,3199.0,2811.0,22347.0,2769.0,23184.0,1602.0,8970.0,1715.0,10183.0,1938.0,381.0,203.0,1261.0,0.12578869646932475,0.11943581780538302
1,99069,Kemper County,69,28,2010,10456.0,3689.0,6288.0,52.0,220.0,1815.0,194.0,1874.0,541.0,3075.0,512.0,3213.0,21.0,4.0,5.0,31.0,0.12121212121212122,0.10352187833511206
1,99071,Lafayette County,71,28,2010,47351.0,33976.0,11201.0,1073.0,5354.0,17058.0,5396.0,16918.0,1231.0,5197.0,1490.0,6004.0,590.0,190.0,167.0,483.0,0.31387032477429944,0.3189502305237026
1,99073,Lamar County,73,28,2010,55658.0,43011.0,10883.0,1205.0,3005.0,21031.0,2992.0,21980.0,1060.0,5006.0,1225.0,5877.0,644.0,132.0,99.0,561.0,0.14288431363225715,0.13612374886260237
1,99075,Lauderdale County,75,28,2010,80261.0,43957.0,34330.0,1448.0,2829.0,21526.0,2450.0,22431.0,2794.0,16160.0,2950.0,18170.0,761.0,194.0,126.0,687.0,0.1314224658552448,0.10922384200436895
1,99077,Lawrence County,77,28,2010,12929.0,8624.0,3974.0,274.0,510.0,4257.0,504.0,4367.0,276.0,1848.0,266.0,2126.0,210.0,58.0,8.0,64.0,0.11980267794221283,0.11541103732539501
1,99079,Leake County,79,28,2010,23805.0,11793.0,9654.0,1020.0,796.0,5894.0,611.0,5899.0,1202.0,5215.0,678.0,4439.0,609.0,118.0,60.0,411.0,0.1350525958601968,0.1035768774368537
1,99081,Lee County,81,28,2010,82910.0,57497.0,22619.0,1991.0,3263.0,27754.0,3209.0,29743.0,1768.0,10481.0,1941.0,12138.0,1145.0,204.0,141.0,846.0,0.1175686387547741,0.1078909323202098
1,99083,Leflore County,83,28,2010,32317.0,8038.0,23342.0,743.0,385.0,3916.0,363.0,4122.0,2128.0,11075.0,2241.0,12267.0,436.0,73.0,53.0,307.0,0.09831460674157304,0.08806404657933042
1,99085,Lincoln County,85,28,2010,34869.0,23864.0,10443.0,330.0,1461.0,11595.0,1393.0,12269.0,776.0,4829.0,784.0,5614.0,161.0,30.0,25.0,169.0,0.1260025873221216,0.11353818567120384
1,99087,Lowndes County,87,28,2010,59779.0,32259.0,25993.0,914.0,2156.0,15717.0,2139.0,16542.0,2049.0,11876.0,2411.0,14117.0,498.0,116.0,75.0,416.0,0.1371763059107972,0.12930721799056946
1,99089,Madison County,89,28,2010,95203.0,54270.0,36368.0,2806.0,2832.0,26424.0,2769.0,27846.0,2911.0,16789.0,3262.0,19579.0,1564.0,327.0,210.0,1242.0,0.10717529518619437,0.09943977591036414
1,99091,Marion County,91,28,2010,27088.0,17822.0,8752.0,336.0,1061.0,8632.0,1003.0,9190.0,636.0,4185.0,685.0,4567.0,186.0,34.0,26.0,150.0,0.1229147358665431,0.10914036996735582
1,99093,Marshall County,93,28,2010,37144.0,18614.0,17439.0,1192.0,988.0,9403.0,955.0,9211.0,1494.0,8421.0,1637.0,9018.0,687.0,134.0,68.0,505.0,0.10507284909071572,0.10368038215177505
1,99095,Monroe County,95,28,2010,36989.0,25035.0,11420.0,355.0,1497.0,12004.0,1521.0,13031.0,895.0,5317.0,868.0,6103.0,208.0,40.0,22.0,147.0,0.12470843052315894,0.11672166372496355
1,99097,Montgomery County,97,28,2010,10925.0,5790.0,4967.0,97.0,343.0,2838.0,304.0,2952.0,339.0,2270.0,391.0,2697.0,55.0,14.0,8.0,42.0,0.12085976039464412,0.10298102981029811
1,99099,Neshoba County,99,28,2010,29676.0,17974.0,6207.0,469.0,981.0,8655.0,993.0,9319.0,426.0,2863.0,500.0,3344.0,262.0,47.0,39.0,207.0,0.11334488734835356,0.1065564974782702
1,99101,Newton County,101,28,2010,21720.0,13734.0,6567.0,287.0,877.0,6726.0,824.0,7008.0,590.0,3017.0,587.0,3550.0,143.0,23.0,35.0,144.0,0.1303895331549212,0.11757990867579908
1,99103,Noxubee County,103,28,2010,11545.0,3133.0,8262.0,92.0,170.0,1547.0,160.0,1586.0,685.0,3900.0,651.0,4362.0,47.0,10.0,8.0,45.0,0.10989010989010989,0.1008827238335435
1,99105,Oktibbeha County,105,28,2010,47671.0,28224.0,17431.0,683.0,5894.0,14726.0,5112.0,13498.0,2123.0,7971.0,2295.0,9460.0,354.0,136.0,124.0,329.0,0.4002444655710987,0.3787227737442584
1,99107,Panola County,107,28,2010,34707.0,17161.0,16875.0,494.0,978.0,8474.0,930.0,8687.0,1440.0,7892.0,1493.0,8983.0,267.0,41.0,40.0,227.0,0.11541184800566438,0.10705652123863243
1,99109,Pearl River County,109,28,2010,55834.0,46924.0,6872.0,1636.0,2973.0,23238.0,2956.0,23686.0,662.0,3294.0,660.0,3578.0,870.0,132.0,120.0,766.0,0.12793699974180223,0.12479945959638605
1,99111,Perry County,111,28,2010,12250.0,9575.0,2451.0,119.0,594.0,4716.0,567.0,4859.0,219.0,1173.0,196.0,1278.0,54.0,11.0,4.0,65.0,0.12595419847328243,0.11669067709405227
1,99113,Pike County,113,28,2010,40404.0,18745.0,20813.0,489.0,1083.0,9002.0,986.0,9743.0,1568.0,9784.0,1656.0,11029.0,263.0,54.0,33.0,226.0,0.12030659853365919,0.10120086215744638
1,99115,Pontotoc County,115,28,2010,29957.0,23984.0,4131.0,1849.0,1536.0,11698.0,1473.0,12286.0,311.0,1988.0,309.0,2143.0,1125.0,234.0,104.0,724.0,0.13130449649512738,0.1198925606381247
1,99117,Prentiss County,117,28,2010,25276.0,21312.0,3488.0,307.0,1483.0,10406.0,1473.0,10906.0,463.0,1695.0,374.0,1793.0,167.0,38.0,19.0,140.0,0.14251393426869113,0.13506326792591233
1,99119,Quitman County,119,28,2010,8223.0,2381.0,5724.0,55.0,116.0,1159.0,120.0,1222.0,483.0,2706.0,470.0,3018.0,27.0,9.0,7.0,28.0,0.1000862812769629,0.09819967266775777
1,99121,Rankin County,121,28,2010,141617.0,109523.0,26634.0,3795.0,5950.0,52834.0,6333.0,56689.0,2052.0,12841.0,1997.0,13793.0,2119.0,404.0,268.0,1676.0,0.11261687549683916,0.11171479475736033
1,99123,Scott County,123,28,2010,28264.0,15051.0,10585.0,3013.0,887.0,7410.0,839.0,7641.0,867.0,4903.0,879.0,5682.0,1774.0,415.0,245.0,1239.0,0.11970310391363023,0.10980238188718754
1,99125,Sharkey County,125,28,2010,4916.0,1370.0,3490.0,39.0,54.0,645.0,53.0,725.0,259.0,1579.0,305.0,1911.0,20.0,7.0,5.0,19.0,0.08372093023255814,0.07310344827586207
1,99127,Simpson County,127,28,2010,27503.0,17260.0,9666.0,387.0,1002.0,8443.0,955.0,8817.0,791.0,4586.0,777.0,5080.0,224.0,49.0,28.0,163.0,0.1186781949544001,0.10831348531246456
1,99129,Smith County,129,28,2010,16491.0,12503.0,3776.0,198.0,753.0,6159.0,706.0,6344.0,308.0,1751.0,318.0,2025.0,105.0,18.0,12.0,93.0,0.12226010716025329,0.11128625472887768
1,99131,Stone County,131,28,2010,17786.0,13982.0,3404.0,239.0,1062.0,7015.0,1034.0,6967.0,431.0,1706.0,370.0,1698.0,128.0,26.0,20.0,111.0,0.15138987883107627,0.14841395148557485
1,99133,Sunflower County,133,28,2010,29450.0,7493.0,21479.0,404.0,500.0,4158.0,419.0,3335.0,1973.0,11287.0,1665.0,10192.0,239.0,50.0,24.0,165.0,0.12025012025012025,0.12563718140929536
1,99135,Tallahatchie County,135,28,2010,15378.0,5988.0,8679.0,866.0,439.0,3430.0,277.0,2558.0,857.0,4362.0,718.0,4317.0,826.0,195.0,5.0,40.0,0.12798833819241984,0.10828772478498827
1,99137,Tate County,137,28,2010,28886.0,19313.0,8755.0,639.0,1325.0,9467.0,1373.0,9846.0,858.0,4076.0,916.0,4679.0,353.0,64.0,53.0,286.0,0.13995986056828985,0.13944749136705262
1,99139,Tippah County,139,28,2010,22232.0,17779.0,3544.0,985.0,1146.0,8691.0,1169.0,9088.0,275.0,1685.0,258.0,1859.0,548.0,80.0,70.0,437.0,0.1318605453917846,0.128631161971831
1,99141,Tishomingo County,141,28,2010,19593.0,18509.0,519.0,553.0,1078.0,8910.0,1078.0,9599.0,40.0,250.0,32.0,269.0,314.0,42.0,37.0,239.0,0.12098765432098765,0.11230336493384728
1,99143,Tunica County,143,28,2010,10778.0,2553.0,7918.0,245.0,121.0,1295.0,74.0,1258.0,588.0,3625.0,669.0,4293.0,141.0,22.0,16.0,104.0,0.09343629343629344,0.058823529411764705
1,99145,Union County,145,28,2010,27134.0,21973.0,3935.0,1210.0,1361.0,10672.0,1302.0,11301.0,300.0,1891.0,292.0,2044.0,711.0,141.0,82.0,499.0,0.12752998500749624,0.11521104327050703
1,99147,Walthall County,147,28,2010,15443.0,8250.0,6873.0,238.0,417.0,4044.0,404.0,4206.0,567.0,3301.0,529.0,3572.0,124.0,19.0,12.0,114.0,0.10311572700296735,0.09605325725154541
1,99149,Warren County,149,28,2010,48773.0,24548.0,22920.0,896.0,1315.0,11939.0,1279.0,12609.0,1638.0,10526.0,1771.0,12394.0,488.0,66.0,52.0,408.0,0.11014322807605327,0.1014354825917995
1,99151,Washington County,151,28,2010,51137.0,13784.0,36468.0,529.0,733.0,6719.0,675.0,7065.0,2985.0,16629.0,3055.0,19839.0,300.0,44.0,28.0,229.0,0.10909361512129781,0.09554140127388536
1,99153,Wayne County,153,28,2010,20747.0,12300.0,8071.0,246.0,751.0,6015.0,716.0,6285.0,640.0,3746.0,652.0,4325.0,149.0,32.0,13.0,97.0,0.12485453034081463,0.11392203659506762
1,99155,Webster County,155,28,2010,10253.0,8065.0,2040.0,104.0,484.0,3946.0,429.0,4119.0,141.0,949.0,156.0,1091.0,58.0,21.0,7.0,46.0,0.12265585402939685,0.10415149308084487
1,99157,Wilkinson County,157,28,2010,9878.0,2834.0,6992.0,41.0,145.0,1505.0,115.0,1329.0,624.0,3693.0,442.0,3299.0,23.0,7.0,3.0,18.0,0.09634551495016612,0.08653122648607976
1,99159,Winston County,159,28,2010,19198.0,9972.0,8753.0,184.0,550.0,4843.0,497.0,5129.0,621.0,4151.0,636.0,4602.0,107.0,20.0,17.0,77.0,0.11356597150526533,0.09689998050302204
1,99161,Yalobusha County,161,28,2010,12678.0,7667.0,4805.0,151.0,389.0,3720.0,361.0,3947.0,386.0,2230.0,383.0,2575.0,78.0,17.0,10.0,73.0,0.10456989247311828,0.09146186977451229
1,99163,Yazoo County,163,28,2010,28065.0,11212.0,16013.0,1301.0,586.0,6201.0,437.0,5011.0,1282.0,8420.0,1238.0,7593.0,1199.0,122.0,10.0,102.0,0.09450088695371714,0.08720814208740771
1,99001,Adair County,1,29,2010,25607.0,24066.0,408.0,523.0,3040.0,11438.0,3831.0,12628.0,109.0,206.0,144.0,202.0,251.0,102.0,136.0,272.0,0.26578073089701,0.3033734558124802
1,99003,Andrew County,3,29,2010,17291.0,16843.0,72.0,290.0,1020.0,8291.0,979.0,8552.0,2.0,35.0,13.0,37.0,168.0,28.0,16.0,122.0,0.12302496683150405,0.11447614593077643
1,99005,Atchison County,5,29,2010,5685.0,5600.0,17.0,55.0,312.0,2779.0,289.0,2821.0,3.0,9.0,1.0,8.0,26.0,3.0,4.0,29.0,0.11227060093558834,0.10244594115561857
1,99007,Audrain County,7,29,2010,25529.0,22931.0,1646.0,665.0,1364.0,10629.0,1447.0,12302.0,103.0,629.0,163.0,1017.0,383.0,120.0,58.0,282.0,0.12832815881080065,0.11762315070720208
1,99009,Barry County,9,29,2010,35597.0,32792.0,107.0,2745.0,1949.0,16226.0,1879.0,16566.0,7.0,56.0,12.0,51.0,1419.0,266.0,229.0,1326.0,0.12011586342906447,0.11342508752867318
1,99011,Barton County,11,29,2010,12402.0,11788.0,47.0,231.0,718.0,5817.0,654.0,5971.0,6.0,27.0,2.0,20.0,122.0,25.0,22.0,109.0,0.12343132198727867,0.10952939206163122
1,99013,Bates County,13,29,2010,17049.0,16464.0,150.0,275.0,969.0,8075.0,932.0,8389.0,15.0,103.0,8.0,47.0,158.0,31.0,19.0,117.0,0.12,0.1110978662534271
1,99015,Benton County,15,29,2010,19056.0,18508.0,58.0,291.0,836.0,9259.0,803.0,9249.0,4.0,33.0,5.0,25.0,159.0,35.0,24.0,132.0,0.09029052813478777,0.08682019677803006
1,99017,Bollinger County,17,29,2010,12363.0,12106.0,32.0,98.0,727.0,6065.0,725.0,6041.0,2.0,16.0,4.0,16.0,46.0,7.0,10.0,52.0,0.11986809563066776,0.12001324284058931
1,99019,Boone County,19,29,2010,162642.0,134621.0,15111.0,4895.0,15878.0,65350.0,16971.0,69271.0,1628.0,7198.0,1965.0,7913.0,2540.0,646.0,615.0,2355.0,0.24296863045141545,0.24499429775808057
1,99021,Buchanan County,21,29,2010,89201.0,79443.0,4662.0,4674.0,5672.0,39090.0,5645.0,40353.0,688.0,2841.0,463.0,1821.0,2505.0,458.0,409.0,2169.0,0.14510104886160144,0.13989046663197283
1,99023,Butler County,23,29,2010,42794.0,38860.0,2256.0,666.0,2319.0,18685.0,2259.0,20175.0,200.0,1101.0,179.0,1155.0,341.0,63.0,54.0,325.0,0.1241102488627241,0.11197026022304833
1,99025,Caldwell County,25,29,2010,9424.0,9091.0,40.0,143.0,530.0,4534.0,490.0,4557.0,4.0,30.0,0.0,10.0,87.0,22.0,10.0,56.0,0.11689457432730481,0.10752688172043011
1,99027,Callaway County,27,29,2010,44332.0,40778.0,2032.0,707.0,3150.0,20708.0,3045.0,20070.0,292.0,1306.0,134.0,726.0,383.0,97.0,74.0,324.0,0.1521151245895306,0.1517189835575486
1,99029,Camden County,29,29,2010,44002.0,42468.0,179.0,1014.0,2109.0,21101.0,2017.0,21367.0,13.0,92.0,12.0,87.0,534.0,122.0,96.0,480.0,0.09994786976920525,0.09439790330884074
1,99031,Cape Girardeau County,31,29,2010,75674.0,67137.0,5330.0,1476.0,5434.0,32473.0,5832.0,34664.0,628.0,2501.0,679.0,2829.0,768.0,185.0,193.0,708.0,0.16733902010901364,0.16824371105469652
1,99033,Carroll County,33,29,2010,9295.0,8981.0,154.0,118.0,512.0,4374.0,521.0,4607.0,9.0,77.0,10.0,77.0,70.0,10.0,5.0,48.0,0.11705532693187014,0.11308877794660299
1,99035,Carter County,35,29,2010,6265.0,6053.0,7.0,104.0,389.0,2958.0,393.0,3095.0,1.0,3.0,0.0,4.0,39.0,9.0,11.0,65.0,0.1315077755240027,0.12697899838449112
1,99037,Cass County,37,29,2010,99478.0,91261.0,3517.0,3988.0,5546.0,44511.0,5295.0,46750.0,298.0,1782.0,256.0,1735.0,2055.0,342.0,325.0,1933.0,0.12459841387522186,0.1132620320855615
1,99039,Cedar County,39,29,2010,13982.0,13544.0,14.0,204.0,747.0,6660.0,712.0,6884.0,3.0,9.0,0.0,5.0,101.0,12.0,10.0,103.0,0.11216216216216217,0.10342823939570017
1,99041,Chariton County,41,29,2010,7831.0,7571.0,156.0,40.0,407.0,3736.0,384.0,3835.0,7.0,79.0,7.0,77.0,24.0,2.0,0.0,16.0,0.10894004282655247,0.10013037809647979
1,99043,Christian County,43,29,2010,77422.0,74122.0,449.0,1898.0,4313.0,35957.0,4479.0,38165.0,47.0,273.0,24.0,176.0,1016.0,167.0,148.0,882.0,0.11994882776649887,0.11735883663042054
1,99045,Clark County,45,29,2010,7139.0,7011.0,19.0,42.0,405.0,3508.0,372.0,3503.0,1.0,11.0,3.0,8.0,23.0,7.0,4.0,19.0,0.11545039908779932,0.10619469026548672
1,99047,Clay County,47,29,2010,221939.0,194100.0,11506.0,13101.0,11296.0,94596.0,11382.0,99504.0,1018.0,5724.0,959.0,5782.0,6627.0,1095.0,1009.0,6474.0,0.11941308300562392,0.11438736131210805
1,99049,Clinton County,49,29,2010,20743.0,19802.0,290.0,322.0,1223.0,9929.0,1083.0,9873.0,24.0,160.0,10.0,130.0,166.0,30.0,29.0,156.0,0.1231745392285225,0.10969310240048617
1,99051,Cole County,51,29,2010,75990.0,64137.0,8512.0,1795.0,3682.0,31766.0,3630.0,32371.0,1044.0,4923.0,990.0,3589.0,904.0,163.0,164.0,891.0,0.11591009255178493,0.11213740693830898
1,99053,Cooper County,53,29,2010,17601.0,15914.0,1207.0,232.0,1143.0,8146.0,821.0,7768.0,290.0,896.0,53.0,311.0,120.0,20.0,9.0,112.0,0.1403142646697766,0.10569001029866118
1,99055,Crawford County,55,29,2010,24696.0,24020.0,67.0,365.0,1450.0,11936.0,1448.0,12084.0,8.0,46.0,2.0,21.0,194.0,27.0,27.0,171.0,0.12148123324396783,0.11982787156570672
1,99057,Dade County,57,29,2010,7883.0,7570.0,30.0,121.0,420.0,3792.0,368.0,3778.0,2.0,21.0,1.0,9.0,61.0,13.0,8.0,60.0,0.11075949367088607,0.09740603493912123
1,99059,Dallas County,59,29,2010,16777.0,16182.0,35.0,260.0,986.0,8040.0,926.0,8142.0,2.0,21.0,4.0,14.0,135.0,31.0,20.0,125.0,0.122636815920398,0.11373126995824122
1,99061,Daviess County,61,29,2010,8433.0,8266.0,23.0,87.0,495.0,4108.0,469.0,4158.0,2.0,13.0,1.0,10.0,38.0,5.0,8.0,49.0,0.12049659201557936,0.1127946127946128
1,99063,DeKalb County,63,29,2010,12892.0,11205.0,1459.0,219.0,741.0,6516.0,516.0,4689.0,193.0,1441.0,3.0,18.0,159.0,30.0,8.0,60.0,0.11372007366482505,0.11004478566858605
1,99065,Dent County,65,29,2010,15657.0,15129.0,55.0,148.0,867.0,7503.0,839.0,7626.0,7.0,35.0,1.0,20.0,81.0,13.0,8.0,67.0,0.11555377848860456,0.11001835824809861
1,99067,Douglas County,67,29,2010,13684.0,13284.0,30.0,110.0,774.0,6567.0,745.0,6717.0,6.0,15.0,3.0,15.0,52.0,5.0,9.0,58.0,0.11786203746002741,0.1109126097960399
1,99069,Dunklin County,69,29,2010,31953.0,27179.0,3105.0,1727.0,1556.0,13029.0,1592.0,14150.0,286.0,1466.0,307.0,1639.0,907.0,155.0,116.0,820.0,0.11942589607797989,0.11250883392226148
1,99071,Franklin County,71,29,2010,101492.0,98241.0,854.0,1397.0,6273.0,48665.0,6030.0,49576.0,89.0,486.0,50.0,368.0,723.0,122.0,133.0,674.0,0.1289016747148875,0.12163143456511215
1,99073,Gasconade County,73,29,2010,15222.0,14903.0,27.0,152.0,798.0,7301.0,812.0,7602.0,3.0,20.0,1.0,7.0,82.0,8.0,9.0,70.0,0.10930009587727708,0.10681399631675875
1,99075,Gentry County,75,29,2010,6738.0,6629.0,21.0,36.0,407.0,3204.0,404.0,3425.0,1.0,9.0,1.0,12.0,15.0,0.0,5.0,21.0,0.1270287141073658,0.11795620437956204
1,99077,Greene County,77,29,2010,275174.0,250866.0,7892.0,8207.0,20483.0,121419.0,21755.0,129447.0,851.0,4566.0,789.0,3326.0,4271.0,890.0,906.0,3936.0,0.16869682669104505,0.16806105973873478
1,99079,Grundy County,79,29,2010,10261.0,9947.0,59.0,178.0,647.0,4737.0,633.0,5210.0,13.0,34.0,8.0,25.0,93.0,20.0,17.0,85.0,0.1365843360776863,0.12149712092130519
1,99081,Harrison County,81,29,2010,8957.0,8738.0,30.0,141.0,473.0,4338.0,469.0,4400.0,3.0,16.0,3.0,14.0,80.0,17.0,9.0,61.0,0.10903642231443061,0.1065909090909091
1,99083,Henry County,83,29,2010,22272.0,21473.0,226.0,369.0,1152.0,10476.0,1162.0,10997.0,18.0,121.0,16.0,105.0,189.0,40.0,24.0,180.0,0.10996563573883161,0.10566518141311267
1,99085,Hickory County,85,29,2010,9627.0,9338.0,25.0,91.0,414.0,4591.0,371.0,4747.0,2.0,13.0,6.0,12.0,50.0,7.0,3.0,41.0,0.09017643214985842,0.0781546239730356
1,99087,Holt County,87,29,2010,4912.0,4801.0,8.0,39.0,240.0,2377.0,220.0,2424.0,1.0,4.0,1.0,4.0,14.0,2.0,2.0,25.0,0.10096760622633572,0.09075907590759076
1,99089,Howard County,89,29,2010,10144.0,9310.0,532.0,122.0,776.0,4637.0,753.0,4673.0,81.0,259.0,55.0,273.0,61.0,13.0,23.0,61.0,0.1673495794694846,0.161138454953991
1,99091,Howell County,91,29,2010,40400.0,38903.0,156.0,697.0,2408.0,18839.0,2364.0,20064.0,16.0,91.0,13.0,65.0,358.0,70.0,54.0,339.0,0.12781994798025373,0.11782296650717704
1,99093,Iron County,93,29,2010,10630.0,10250.0,138.0,133.0,636.0,5051.0,587.0,5199.0,11.0,68.0,6.0,70.0,59.0,11.0,14.0,74.0,0.125915660265294,0.11290632814002693
1,99095,Jackson County,95,29,2010,674158.0,451073.0,161367.0,56434.0,26902.0,220547.0,27413.0,230526.0,12356.0,74414.0,13086.0,86953.0,29176.0,4749.0,4388.0,27258.0,0.12197853518751105,0.1189150030799129
1,99097,Jasper County,97,29,2010,117404.0,103596.0,2267.0,8027.0,7084.0,50154.0,7344.0,53442.0,315.0,1325.0,189.0,942.0,4147.0,784.0,727.0,3880.0,0.14124496550624077,0.13742000673627483
1,99099,Jefferson County,99,29,2010,218733.0,211007.0,1798.0,3408.0,13630.0,104921.0,12851.0,106086.0,183.0,1028.0,127.0,770.0,1776.0,313.0,272.0,1632.0,0.12990726356020244,0.12113756763380654
1,99101,Johnson County,101,29,2010,52595.0,47344.0,2279.0,1611.0,5511.0,23869.0,5229.0,23475.0,478.0,1214.0,387.0,1065.0,800.0,242.0,231.0,811.0,0.2308852486488751,0.22274760383386583
1,99103,Knox County,103,29,2010,4131.0,4047.0,14.0,34.0,224.0,1994.0,209.0,2053.0,1.0,5.0,2.0,9.0,13.0,3.0,5.0,21.0,0.1123370110330993,0.10180224062347784
